"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
36	31	"2 e8+e6+3 f5+6(g2+su(2))"	36	252	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 36→1, s1:36→1}"	""
36	32	"2 e8+e6+3 f5+6(g2+su(2))"	36	127	0	0	0	0	0	0	1	0	"s1:1→1"	""
36	32	"2 e8+e6+3 f5+6(g2+su(2))"	36	155	0	0	0	0	0	1	0	0	"s1:1→1"	""
36	32	"2 e8+e6+3 f5+6(g2+su(2))"	36	182	0	0	0	0	1	0	0	0	"s1:1→1"	""
36	32	"2 e8+e6+3 f5+6(g2+su(2))"	36	208	0	0	0	1	0	0	0	0	"s1:1→1"	""
36	32	"2 e8+e6+3 f5+6(g2+su(2))"	36	232	0	0	1	0	0	0	0	0	"s1:1→1"	""
36	32	"2 e8+e6+3 f5+6(g2+su(2))"	36	252	0	1	0	0	0	0	0	0	"s1:1→1"	""
36	33	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	128	0	0	0	0	1	0	0	0	"s1:1→1"	""
36	33	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	154	0	0	0	1	0	0	0	0	"s1:1→1"	""
36	33	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	178	0	0	1	0	0	0	0	0	"s1:1→1"	""
36	33	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	198	0	1	0	0	0	0	0	0	"s1:1→1"	""
36	33	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	205	1	0	0	0	0	0	0	0	""	"s1:2→1"
36	33	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	38	205	1	0	0	0	0	0	0	0	"s1:36→1"	"s1:2→1"
36	33	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	41	205	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1}"
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	36	176	0	0	0	0	1	0	0	0	"{s1:1→1, s1:36→1}"	""
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	36	202	0	0	0	1	0	0	0	0	"{s1:1→1, s1:36→1}"	""
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	36	226	0	0	1	0	0	0	0	0	"{s1:1→1, s1:36→1}"	""
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	36	246	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 36→1, s1:36→1}"	""
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	36	253	1	0	0	0	0	0	0	0	"s1:36→1"	"{s1:2→1, s1:2→1}"
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	37	226	0	0	1	0	0	0	0	0	"s1:1→1, 36→1"	""
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	38	202	0	0	0	1	0	0	0	0	"s1:1→1, 36→1"	""
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	39	176	0	0	0	0	1	0	0	0	"s1:1→1, 36→1"	""
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	41	253	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→2}"	"{s1:2→1, s1:2→1}"
36	34	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	42	253	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1, s1:2→1}"
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	156	0	0	0	0	1	0	0	0	"s1:1→1"	""
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	182	0	0	0	1	0	0	0	0	"s1:1→1"	""
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	206	0	0	1	0	0	0	0	0	"s1:1→1"	""
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	225	0	1	0	0	0	0	0	0	""	"s1:36→1"
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	226	0	1	0	0	0	0	0	0	"s1:1→1"	""
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	233	1	0	0	0	0	0	0	0	""	"s1:2→1"
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	37	225	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:36→1"
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	41	233	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→2, s1:1→3}"	"{s1:2→1, s1:2→1, s1:2→1}"
36	35	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	42	233	1	0	0	0	0	0	0	0	"{s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1}"
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	156	0	0	0	0	1	0	0	0	"s1:1→1"	""
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	182	0	0	0	1	0	0	0	0	"s1:1→1"	""
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	206	0	0	1	0	0	0	0	0	"s1:1→1"	""
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	226	0	1	0	0	0	0	0	0	"s1:1→1"	""
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	36	233	1	0	0	0	0	0	0	0	""	"s1:2→1"
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	37	233	1	0	0	0	0	0	0	0	"s1:36→1"	"s1:2→1"
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	41	233	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→4}"	"{s1:2→1, s1:2→1, s1:2→1}"
36	36	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	42	233	1	0	0	0	0	0	0	0	"s1:1→5"	"s1:2→1"
36	37	"2 e8+e6+4 f5+2 su(3)+4(g2+su(2))"	36	202	0	1	0	0	0	0	0	0	"{s1:2→1, s1:36→1}"	""
36	37	"2 e8+e6+4 f5+2 su(3)+4(g2+su(2))"	38	202	0	1	0	0	0	0	0	0	"s1:2→1, 36→1"	""
36	37	"2 e8+e6+4 f5+2 su(3)+4(g2+su(2))"	41	209	1	0	0	0	0	0	0	0	"{s1:36→1, s1:36→2, s1:36→3, s1:36→4, s1:36→5}"	"{s1:33→1, s1:33→1, s1:33→1, s1:33→1, s1:33→1, s1:33→1}"
36	38	"2 e8+e6+4 f5+su(3)+5(g2+su(2))"	36	201	0	1	0	0	0	0	0	0	"s1:2→1"	""
36	39	"2 e8+e7+3 f5+6(g2+su(2))"	36	203	1	0	0	0	0	0	0	0	""	"s1:36→1"
36	39	"2 e8+e7+3 f5+6(g2+su(2))"	38	203	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:36→1"
36	39	"2 e8+e7+3 f5+6(g2+su(2))"	41	203	1	0	0	0	0	0	0	0	"{s1:34→1, s1:34→2, s1:34→3}"	"{s1:36→1, s1:36→1, s1:36→1}"
36	40	"2 e8+e7+3 f5+5(g2+su(2))"	36	205	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:36→1}"
36	41	"2 e8+e7+3 f5+5(g2+su(2))"	36	205	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:36→1}"
36	41	"2 e8+e7+3 f5+5(g2+su(2))"	38	203	0	1	0	0	0	0	0	0	""	"s1:36→1, 1→1"
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	128	0	0	0	0	1	0	0	0	"s1:36→1"	""
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	154	0	0	0	1	0	0	0	0	"s1:36→1"	""
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	178	0	0	1	0	0	0	0	0	"s1:36→1"	""
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	197	0	1	0	0	0	0	0	0	""	"s1:1→1"
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	198	0	1	0	0	0	0	0	0	"s1:36→1"	""
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	36	205	1	0	0	0	0	0	0	0	""	"s1:35→1"
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	38	197	0	1	0	0	0	0	0	0	"s1:36→1"	"s1:1→1"
36	42	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	41	205	1	0	0	0	0	0	0	0	"{s1:36→2, s1:36→3, s1:36→4, s1:36→5}"	"{s1:35→1, s1:35→1, s1:35→1, s1:35→1}"
36	43	"2 e8+e7+3 f5+6(g2+su(2))"	36	196	0	1	0	0	0	0	0	0	""	"s1:1→1"
36	43	"2 e8+e7+3 f5+6(g2+su(2))"	36	203	1	0	0	0	0	0	0	0	""	"s1:36→1"
36	43	"2 e8+e7+3 f5+6(g2+su(2))"	38	203	1	0	0	0	0	0	0	0	"s1:3→1"	"s1:36→1"
36	43	"2 e8+e7+3 f5+6(g2+su(2))"	41	203	1	0	0	0	0	0	0	0	"{s1:34→1, s1:34→2, s1:34→3, s1:3→1, 34→3}"	"{s1:36→1, s1:36→1, s1:36→1, s1:36→1}"
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	36	114	0	0	0	0	0	0	1	0	"s1:36→1"	""
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	36	142	0	0	0	0	0	1	0	0	"s1:36→1"	""
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	36	169	0	0	0	0	1	0	0	0	"s1:36→1"	""
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	36	195	0	0	0	1	0	0	0	0	"s1:36→1"	""
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	36	219	0	0	1	0	0	0	0	0	"s1:36→1"	""
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	36	239	0	1	0	0	0	0	0	0	"s1:36→1"	""
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	36	246	1	0	0	0	0	0	0	0	"s1:36→1"	"{s1:1→1, s1:1→1}"
36	45	"2 e8+e7+2 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	41	246	1	0	0	0	0	0	0	0	"{s1:2→1, s1:2→2, s1:2→3, s1:2→4, s1:2→5}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"
36	46	"2 e8+e7+4 f5+su(3)+5(g2+su(2))"	41	153	1	0	0	0	0	0	0	0	"s1:36→1"	"{s1:3→1, s1:3→1}"
36	47	"2 e8+e7+4 f5+su(3)+5(g2+su(2))"	41	153	1	0	0	0	0	0	0	0	"s1:35→1"	"{s1:3→1, s1:3→1}"
36	48	"2 e8+e7+2 f5+6(g2+su(2))+so(7)+2 su(2)"	36	113	0	0	0	0	0	0	1	0	"s1:1→1"	""
36	48	"2 e8+e7+2 f5+6(g2+su(2))+so(7)+2 su(2)"	36	141	0	0	0	0	0	1	0	0	"s1:1→1"	""
36	48	"2 e8+e7+2 f5+6(g2+su(2))+so(7)+2 su(2)"	36	168	0	0	0	0	1	0	0	0	"s1:1→1"	""
36	48	"2 e8+e7+2 f5+6(g2+su(2))+so(7)+2 su(2)"	36	194	0	0	0	1	0	0	0	0	"s1:1→1"	""
36	48	"2 e8+e7+2 f5+6(g2+su(2))+so(7)+2 su(2)"	36	218	0	0	1	0	0	0	0	0	"s1:1→1"	""
36	48	"2 e8+e7+2 f5+6(g2+su(2))+so(7)+2 su(2)"	36	238	0	1	0	0	0	0	0	0	"s1:1→1"	""
