"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
119	2	120	263	1	1	0	0	0	0	0	1
119	2	120	264	0	1	0	0	0	0	0	1
119	2	120	271	1	0	0	0	0	0	0	1
119	2	121	262	2	1	0	0	0	0	0	1
