"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 e6+2 f4+su(3)+2(g2+su(2))"	21	91	1	0	0	0	2	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+su(3)+2(g2+su(2))"	18	247	1	0	0	0	0	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+su(3)+2(g2+su(2))"	19	247	1	0	0	0	0	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+su(3)+2(g2+su(2))"	21	247	1	0	0	0	0	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"3 f4+3(g2+su(2))"	16	194	2	0	0	1	0	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"3 f4+so(8)+su(3)+2(g2+su(2))"	19	167	1	0	1	1	0	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"4 f4+su(3)+2(g2+su(2))"	24	143	1	0	0	2	0	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"4 f4+su(3)+2(g2+su(2))"	61	143	1	0	0	2	0	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+2 su(3)+2(g2+su(2))"	18	161	1	1	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+2 su(3)+2(g2+su(2))"	19	161	1	1	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+2 su(3)+2(g2+su(2))"	23	161	1	1	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+3(g2+su(2))"	17	168	2	0	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+3(g2+su(2))"	20	168	2	0	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+3 su(3)+2(g2+su(2))"	22	153	1	2	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+3 su(3)+2(g2+su(2))"	35	153	1	2	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+3 su(3)+g2+su(2)"	18	162	0	1	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+so(8)+2 su(3)+2(g2+su(2))"	22	133	1	1	1	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+so(8)+su(3)+2(g2+su(2))"	18	141	1	0	1	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+so(8)+su(3)+2(g2+su(2))"	19	141	1	0	1	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+so(8)+su(3)+2(g2+su(2))"	23	141	1	0	1	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+so(8)+su(3)+2(g2+su(2))"	24	141	1	0	1	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+so(8)+su(3)+2(g2+su(2))"	25	141	1	0	1	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+su(3)+2(g2+su(2))"	17	169	1	0	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+su(3)+2(g2+su(2))"	20	169	1	0	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+su(3)+2(g2+su(2))"	21	169	1	0	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+su(3)+3(g2+su(2))"	18	160	2	1	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+su(3)+3(g2+su(2))"	19	160	2	1	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+su(3)+3(g2+su(2))"	23	160	2	1	0	0	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+3 f4+su(3)+2(g2+su(2))"	20	117	1	0	0	1	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+3 f4+su(3)+2(g2+su(2))"	24	117	1	0	0	1	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+3 f4+su(3)+2(g2+su(2))"	66	117	1	0	0	1	1	0	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	18	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	19	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	20	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	22	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	26	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	28	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	38	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+2 su(3)+2(g2+su(2))"	64	134	1	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+2 su(3)+2(g2+su(2))"	19	106	1	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+2 su(3)+2(g2+su(2))"	20	106	1	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+2 su(3)+2(g2+su(2))"	21	106	1	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+2 su(3)+2(g2+su(2))"	22	106	1	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+2 su(3)+2(g2+su(2))"	23	106	1	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+2 su(3)+2(g2+su(2))"	26	106	1	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+2 su(3)+2(g2+su(2))"	29	106	1	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3(g2+su(2))"	18	141	2	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3(g2+su(2))"	19	141	2	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3(g2+su(2))"	21	141	2	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3(g2+su(2))"	41	141	2	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+3(g2+su(2))"	19	113	2	0	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+3(g2+su(2))"	20	113	2	0	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3 su(3)+2(g2+su(2))"	20	126	1	2	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3 su(3)+2(g2+su(2))"	21	126	1	2	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+3 su(3)+2(g2+su(2))"	20	98	1	2	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3 su(3)+g2+su(2)"	40	135	0	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+3 su(3)+g2+su(2)"	53	135	0	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+3 su(3)+g2+su(2)"	22	107	0	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+3 su(3)+g2+su(2)"	23	107	0	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+so(8)+su(3)+2(g2+su(2))"	19	114	1	0	1	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+so(8)+su(3)+2(g2+su(2))"	20	114	1	0	1	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+so(8)+su(3)+2(g2+su(2))"	20	86	1	0	1	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+2(g2+su(2))"	18	142	1	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+2(g2+su(2))"	19	142	1	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+2(g2+su(2))"	24	142	1	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+2(g2+su(2))"	26	142	1	0	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+su(3)+2(g2+su(2))"	19	114	1	0	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+su(3)+2(g2+su(2))"	21	114	1	0	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+3(g2+su(2))"	18	133	2	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+3(g2+su(2))"	19	133	2	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+3(g2+su(2))"	20	133	2	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7'+2 f4+su(3)+3(g2+su(2))"	22	133	2	1	0	0	0	1	0	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+su(3)+3(g2+su(2))"	19	105	2	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+su(3)+3(g2+su(2))"	20	105	2	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+su(3)+3(g2+su(2))"	21	105	2	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+su(3)+3(g2+su(2))"	32	105	2	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e7+2 f4+su(3)+3(g2+su(2))"	38	105	2	1	0	0	0	0	1	0
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+2 su(3)+2(g2+su(2))"	23	-9	1	1	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+2 su(3)+2(g2+su(2))"	24	-9	1	1	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+2 su(3)+2(g2+su(2))"	26	-9	1	1	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+3(g2+su(2))"	23	-2	2	0	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+3 su(3)+2(g2+su(2))"	24	-17	1	2	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+3 su(3)+g2+su(2)"	24	-8	0	1	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+so(8)+su(3)+2(g2+su(2))"	24	-29	1	0	1	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+su(3)+2(g2+su(2))"	23	-1	1	0	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+su(3)+3(g2+su(2))"	23	-10	2	1	0	0	0	0	0	1
13	1	"2 f4+2 su(3)+g2+su(2)"	"e8+2 f4+su(3)+3(g2+su(2))"	24	-10	2	1	0	0	0	0	0	1
13	2	"2 f4+su(3)+2(g2+su(2))"	"2 f4+3(g2+su(2))"	18	246	1	0	0	0	0	0	0	0
13	2	"2 f4+su(3)+2(g2+su(2))"	"3 f4+3(g2+su(2))"	16	194	1	0	0	1	0	0	0	0
13	2	"2 f4+su(3)+2(g2+su(2))"	"3 f4+so(8)+3(g2+su(2))"	18	166	1	0	1	1	0	0	0	0
13	2	"2 f4+su(3)+2(g2+su(2))"	"e6+2 f4+2 su(3)+3(g2+su(2))"	23	152	1	2	0	0	1	0	0	0
