"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 e6+2 f4+2 su(3)+g2+su(2)"	18	92	0	0	0	0	2	0	0	0	"s1:13→1 / s2:1→1"	""
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+2 so(8)+2 su(3)+g2+su(2)"	14	192	0	0	2	0	0	0	0	0	"s1:13→1 / s2:1→1"	""
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	13	239	1	1	0	0	0	0	0	0	"{s1:13→1 / s2:1→1, s1:1→1 / s2:13→1}"	"{s2:14→1, s2:14→1}"
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+2 su(3)+2(g2+su(2))"	14	239	1	1	0	0	0	0	0	0	"{s1:13→1 / s2:1→1, 13→1, s1:1→1, 13→1, s1:1→1, 13→1 / s2:13→1, s1:1→1 / s2:13→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1}"
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+so(8)+3 su(3)+g2+su(2)"	13	212	0	1	1	0	0	0	0	0	"{s1:13→1 / s2:1→1, s1:1→1 / s2:13→1}"	""
13	1	"2 f4+2 su(3)+g2+su(2)"	"2 f4+so(8)+su(3)+2(g2+su(2))"	13	219	1	0	1	0	0	0	0	0	"s1:13→1"	"s2:2→1"
13	1	"2 f4+2 su(3)+g2+su(2)"	"3 f4+3 su(3)+g2+su(2)"	14	188	0	1	0	1	0	0	0	0	"{s1:13→1 / s2:1→1, s1:1→1 / s2:13→1}"	""
13	1	"2 f4+2 su(3)+g2+su(2)"	"3 f4+so(8)+2 su(3)+g2+su(2)"	15	168	0	0	1	1	0	0	0	0	"{s1:13→1 / s2:1→1, s1:1→1 / s2:13→1}"	""
13	1	"2 f4+2 su(3)+g2+su(2)"	"3 f4+su(3)+2(g2+su(2))"	14	195	1	0	0	1	0	0	0	0	"s1:13→1"	"s2:2→1"
13	1	"2 f4+2 su(3)+g2+su(2)"	"4 f4+2 su(3)+g2+su(2)"	16	144	0	0	0	2	0	0	0	0	"s1:13→1 / s2:1→1"	""
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+3 su(3)+g2+su(2)"	15	162	0	1	0	0	1	0	0	0	"{s1:13→1 / s2:1→1, s1:1→1 / s2:13→1}"	""
13	1	"2 f4+2 su(3)+g2+su(2)"	"e6+2 f4+3 su(3)+g2+su(2)"	17	162	0	1	0	0	1	0	0	0	"s1:13→1 / s2:1→3, 13→1"	""
