"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	134	1	1	0	0	0	1	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→4, 13→1}"	"{s3:2→1, s3:6→1, s3:2→1, s3:15→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	141	1	0	1	0	1	0	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→2, s1:13→1 / s2:1→1 / s3:1→1, 13→2, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:1→1 / s2:13→1 / s3:13→1, s1:1→1 / s2:13→1 / s3:13→2, s1:1→1 / s2:13→1 / s3:13→3}"	"{s3:2→1, s3:6→1, s3:2→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:6→1, s3:6→1, s3:6→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	141	2	0	0	0	0	1	0	0	"{s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s3:1→1, s1:13→1 / s3:1→2, s1:13→1 / s3:1→2, 13→1, s1:13→1 / s3:1→3, s1:13→1 / s3:1→3, 13→1, s1:13→1 / s3:1→4, s1:13→1 / s3:1→4, 13→1}"	"{s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	143	1	0	0	2	0	0	0	0	"{s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:13→1}"	"{s3:2→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	154	0	2	0	0	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→1}"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	18	160	0	1	1	1	0	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1, 13→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	18	161	1	1	0	0	1	0	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→2, 13→2, s1:13→1 / s2:1→1 / s3:1→2, 13→2, s1:13→1 / s2:1→1 / s3:1→2, 13→2, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→2, s1:13→1 / s2:1→1 / s3:1→4, 13→1, s1:13→1 / s2:1→1 / s3:1→4, 13→1, s1:13→1 / s2:1→2, 13→1, s1:13→1 / s2:1→4, 13→1, s1:1→1 / s2:13→1 / s3:13→1, s1:1→1 / s2:13→1 / s3:13→4, s1:1→1 / s2:13→1 / s3:13→5}"	"{s3:6→1, s3:6→1, s3:15→1, s3:6→1, s3:15→1, s3:15→1, s3:2→1, s3:6→1, s3:15→1, s3:2→1, s3:15→1, s3:2→1, s3:6→1, s3:2→1, s3:2→1, s3:6→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	167	1	0	1	1	0	0	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→3, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:1→1 / s2:13→1 / s3:13→2, s1:1→1 / s2:13→1 / s3:13→2}"	"{s3:6→1, s3:6→1, s3:6→1, s3:6→1, s3:2→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	168	2	0	0	0	1	0	0	0	"{s1:13→1, s1:13→1 / s2:1→1, 13→1 / s3:1→1, 13→1, s1:13→1 / s3:1→1, 13→1, s1:13→1 / s3:1→2, s1:13→1 / s3:1→3, s1:13→1 / s3:1→3, 13→2}"	"{s2:6→1 / s3:2→1, s2:6→1 / s3:2→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	18	180	0	2	0	1	0	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1, 13→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	19	106	1	1	0	0	0	0	1	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→2, 13→1, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→4, 13→1, s1:13→1 / s2:1→1 / s3:1→4, 13→1}"	"{s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:15→1, s3:2→1, s3:6→1, s3:6→1, s3:15→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	113	2	0	0	0	0	0	1	0	"{s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→1 / s3:1→5, s1:13→1 / s3:1→1, s1:13→1 / s3:1→2, s1:13→1 / s3:1→2, 13→1, s1:13→1 / s3:1→3, s1:13→1 / s3:1→3, 13→1, s1:13→1 / s3:1→4, s1:13→1 / s3:1→4, 13→1, s1:13→1 / s3:1→5}"	"{s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	114	1	0	1	0	0	1	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→2}"	"{s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	117	1	0	0	1	1	0	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:13→1, s1:1→1 / s2:13→1 / s3:13→1, s1:1→1 / s2:13→1 / s3:13→2}"	"{s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	127	0	2	0	0	0	1	0	0	"s1:13→1 / s2:1→1 / s3:1→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	19	134	0	1	1	0	1	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1, 13→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	19	134	1	1	0	0	0	1	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→3, 13→1, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→1 / s3:1→4, 13→1, s1:13→1 / s2:1→1 / s3:1→4, 13→1}"	"{s3:6→1, s3:15→1, s3:6→1, s3:6→1, s3:6→1, s3:15→1, s3:6→1, s3:15→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	141	1	0	1	0	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→3, s1:1→1 / s2:13→1 / s3:13→4, s1:1→1 / s2:13→1 / s3:13→5}"	"{s3:6→1, s3:6→1, s3:6→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	141	2	0	0	0	0	1	0	0	"{s1:13→1, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→1 / s3:1→5, s1:13→1 / s3:1→1, 13→1, s1:13→1 / s3:1→5}"	"{s2:6→1 / s3:2→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	143	1	0	0	2	0	0	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→2, s1:13→1 / s2:1→1 / s3:13→2}"	"{s3:6→1, s3:2→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	154	0	2	0	0	1	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1, 13→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	19	161	1	1	0	0	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→4, 13→1}"	"{s3:6→1, s3:15→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	167	1	0	1	1	0	0	0	0	"{s1:13→1 / s2:1→1 / s3:1→1, 13→3, s1:13→1 / s2:1→1 / s3:1→4, 13→1, s1:1→1 / s2:13→1 / s3:13→3}"	"{s3:2→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	19	168	2	0	0	0	1	0	0	0	"{s1:13→1 / s2:13→1 / s3:13→1, s1:13→1 / s3:1→2, 13→2}"	"{s2:6→1 / s3:2→1, s2:2→1 / s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	86	1	0	1	0	0	0	1	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3}"	"{s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	90	1	0	0	1	0	1	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→1}"	"{s3:2→1, s3:6→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	91	1	0	0	0	2	0	0	0	"s1:13→1 / s2:1→1"	"s3:6→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	99	0	2	0	0	0	0	1	0	"s1:13→1 / s2:1→1 / s3:1→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	20	106	1	1	0	0	0	0	1	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→1, s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→1 / s3:1→4, 13→1, s1:13→1 / s2:1→1 / s3:1→5, s1:13→1 / s2:1→2, s1:13→1 / s2:1→2 / s3:1→4, s1:13→1 / s2:1→2 / s3:1→5}"	"{s3:6→1, s3:15→1, s3:2→1, s3:15→1, s3:6→1, s3:2→1, s3:6→1, s3:15→1, s3:6→1, s3:2→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	107	0	1	1	0	0	1	0	0	"s1:13→1 / s2:1→1 / s3:1→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	20	113	2	0	0	0	0	0	1	0	"{s1:13→1, s1:13→1 / s2:1→2 / s3:1→4, s1:13→1 / s2:1→2 / s3:1→5, s1:13→1 / s3:1→1, 13→1}"	"{s2:6→1 / s3:2→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	114	1	0	1	0	0	1	0	0	"{s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→3}"	"{s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	117	1	0	0	1	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:13→2, s1:13→1 / s2:1→1 / s3:13→2, s1:1→1 / s2:13→1}"	"{s3:2→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	134	1	1	0	0	0	1	0	0	"{s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→5}"	"{s3:2→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	141	1	0	1	0	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:1→1, 13→3, s1:13→1 / s2:1→1 / s3:1→2}"	"{s3:2→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	143	1	0	0	2	0	0	0	0	"s1:13→1 / s2:1→1 / s3:13→3"	"s3:6→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	161	1	1	0	0	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:1→2, 13→3, s1:13→1 / s2:1→1 / s3:1→2, 13→3, s1:13→1 / s2:1→1 / s3:1→3}"	"{s3:2→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	20	168	2	0	0	0	1	0	0	0	"s1:13→1 / s3:1→4"	"s2:2→1 / s3:6→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	62	1	0	0	1	0	0	1	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→1}"	"{s3:2→1, s3:6→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	79	0	1	1	0	0	0	1	0	"s1:13→1 / s2:1→1 / s3:1→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	21	86	1	0	1	0	0	0	1	0	"{s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1}"	"{s3:6→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	106	1	1	0	0	0	0	1	0	"{s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→1 / s3:1→5, s1:13→1 / s2:1→2 / s3:1→1, s1:13→1 / s2:1→2 / s3:1→2, s1:13→1 / s2:1→2 / s3:1→3, s1:13→1 / s2:1→2 / s3:1→3, s1:13→1 / s2:1→2 / s3:1→4, s1:13→1 / s2:1→2 / s3:1→4, 13→1}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:6→1, s3:2→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	114	1	0	1	0	0	1	0	0	"s1:13→1 / s2:1→1 / s3:1→1"	"s3:2→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	141	1	0	1	0	1	0	0	0	"s1:13→1 / s2:1→1 / s3:1→3"	"s3:6→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	141	2	0	0	0	0	1	0	0	"s1:13→1 / s2:1→2 / s3:1→5"	"s2:2→1 / s3:6→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	154	0	2	0	0	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:13→1 / s3:13→1}"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	21	161	1	1	0	0	1	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1, 13→2"	"s3:2→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	21	167	1	0	1	1	0	0	0	0	"s1:1→1 / s2:13→1 / s3:13→3"	"s3:2→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	22	99	0	2	0	0	0	0	1	0	"{s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3}"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	22	106	1	1	0	0	0	0	1	0	"{s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→2 / s3:1→1, s1:13→1 / s2:1→2 / s3:1→2, s1:13→1 / s2:1→3 / s3:1→1}"	"{s3:15→1, s3:15→1, s3:15→1, s3:15→1, s3:6→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	22	110	0	1	0	1	1	0	0	0	"s1:1→1 / s2:13→1 / s3:13→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	22	114	0	0	2	0	1	0	0	0	"s1:1→1 / s2:13→1 / s3:13→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	22	134	0	1	1	0	1	0	0	0	"{s1:13→1 / s2:1→1 / s3:1→1, s1:1→1 / s2:13→1 / s3:13→1}"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	22	134	1	1	0	0	0	1	0	0	"{s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→2, s1:13→1 / s2:1→2 / s3:1→1, s1:13→1 / s2:1→2 / s3:1→3, s1:13→1 / s2:1→2 / s3:1→4, s1:13→1 / s2:1→2 / s3:1→5}"	"{s3:2→1, s3:15→1, s3:2→1, s3:2→1, s3:2→1, s3:6→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	22	143	1	0	0	2	0	0	0	0	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:13→3}"	"{s3:2→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	-29	1	0	1	0	0	0	0	1	"s1:13→1 / s2:1→1"	"s3:2→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	-16	0	2	0	0	0	0	0	1	"s1:13→1 / s2:1→1 / s3:1→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	23	-9	1	1	0	0	0	0	0	1	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→1, s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→1 / s3:1→4, s1:13→1 / s2:1→1 / s3:1→5, s1:13→1 / s2:1→1 / s3:1→5, s1:13→1 / s2:1→2, s1:13→1 / s2:1→2 / s3:1→1, s1:13→1 / s2:1→2 / s3:1→2, s1:13→1 / s2:1→2 / s3:1→2, s1:13→1 / s2:1→2 / s3:1→3}"	"{s3:2→1, s3:15→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:2→1, s3:6→1, s3:2→1, s3:2→1, s3:2→1, s3:6→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	-2	2	0	0	0	0	0	0	1	"{s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3, s1:13→1 / s3:1→1, s1:13→1 / s3:1→2, s1:13→1 / s3:1→3, s1:13→1 / s3:1→4, s1:13→1 / s3:1→5}"	"{s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1, s2:2→1 / s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	84	0	1	0	0	2	0	0	0	"s1:13→1 / s2:1→1 / s3:13→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	23	106	1	1	0	0	0	0	1	0	"{s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→5, s1:13→1 / s2:1→3}"	"{s3:2→1, s3:15→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	117	1	0	0	1	1	0	0	0	"s1:13→1 / s2:1→1 / s3:13→3"	"s3:2→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	134	1	1	0	0	0	1	0	0	"s1:13→1 / s2:1→1 / s3:1→3"	"s3:2→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	143	1	0	0	2	0	0	0	0	"s1:13→1 / s2:1→1 / s3:13→4"	"s3:6→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	23	161	1	1	0	0	1	0	0	0	"{s1:13→1 / s2:1→1, 13→1, s1:13→1 / s2:1→1 / s3:13→1, s1:13→1 / s2:1→1 / s3:1→1, 13→2, s1:13→1 / s2:1→1 / s3:1→4}"	"{s3:2→1, s3:2→1, s3:6→1, s3:6→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	24	-53	1	0	0	1	0	0	0	1	"s1:13→1 / s2:1→1"	"s3:2→1"
13	1	"2 f5+2 su(3)+g2+su(2)"	24	-36	0	1	1	0	0	0	0	1	"s1:13→1 / s2:1→1 / s3:1→1"	""
13	1	"2 f5+2 su(3)+g2+su(2)"	24	-29	1	0	1	0	0	0	0	1	"{s1:13→1 / s2:1→1, s1:13→1 / s2:1→1 / s3:1→1}"	"{s3:6→1, s3:2→1}"
13	1	"2 f5+2 su(3)+g2+su(2)"	24	-16	0	2	0	0	0	0	0	1	"{s1:13→1 / s2:1→1 / s3:1→2, s1:13→1 / s2:1→1 / s3:1→3}"	""
