"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
13	1	76	138	0	4	0	0	1	0	0	0	"s1:1→1 / s2:13→1 / s3:13→1 / s4:13→1 / s5:13→1"	""
13	3	17	175	2	2	1	0	0	0	0	0	"s1:13→1 / s2:4→1 / s3:1→1 / s4:1→1, 13→1 / s5:1→2, 13→2"	"s4:16→1 / s5:16→1"
13	3	18	169	1	3	1	0	0	0	0	0	"s1:13→1 / s2:4→1 / s3:1→1 / s4:1→1, 13→1 / s5:1→1, 13→1"	"s5:16→1"
13	3	18	175	2	2	1	0	0	0	0	0	"s1:13→1 / s2:4→1 / s3:1→1 / s4:1→1, 13→1 / s5:1→1, 13→1"	"s4:16→1 / s5:16→1"
13	3	19	125	2	2	0	0	1	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:16→1"
13	3	19	126	2	2	0	0	1	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:15→1"
13	3	20	98	2	2	0	0	0	1	0	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:16→1"
13	3	20	99	2	2	0	0	0	1	0	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:15→1"
13	3	21	70	2	2	0	0	0	0	1	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:16→1"
13	3	21	71	2	2	0	0	0	0	1	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:15→1"
13	3	21	151	2	2	0	1	0	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:16→1"
13	3	21	152	2	2	0	1	0	0	0	0	"s1:13→1 / s2:1→1 / s3:1→1 / s4:4→1 / s5:4→1"	"s4:16→1 / s5:15→1"
13	3	22	57	0	4	0	0	0	0	1	0	"s1:13→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
13	3	23	85	0	4	0	0	0	1	0	0	"s1:13→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
13	3	51	112	0	4	0	0	1	0	0	0	"s1:13→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1"	""
13	3	106	64	1	3	0	0	0	0	1	0	"s1:13→1 / s2:4→1 / s3:1→1 / s4:1→1 / s5:1→1"	"s5:17→1"
13	4	17	154	3	2	0	0	0	0	0	0	"{s1:13→1 / s2:11→1 / s3:5→1 / s4:1→1 / s5:1→1, s1:13→1 / s2:11→1 / s4:1→1 / s5:1→1, 5→1, s1:13→1 / s2:1→1 / s3:11→1 / s4:5→1}"	"{s3:2→1 / s4:15→1 / s5:14→1, s3:2→1 / s4:15→1 / s5:14→1, s3:15→1 / s4:14→1 / s5:2→1}"
13	4	18	127	2	2	1	0	0	0	0	0	"s1:1→1 / s2:13→1 / s3:11→1 / s4:5→1"	"s4:16→1 / s5:2→1"
13	4	18	153	3	2	0	0	0	0	0	0	"{s1:13→1 / s2:1→1 / s3:11→1 / s4:5→1 / s5:1→1, 11→1, s1:13→1 / s2:1→1 / s3:11→1 / s5:1→1, 11→2, s1:13→1 / s2:1→1 / s3:11→1 / s5:1→1, 5→1, 11→2, s1:13→1 / s2:1→1 / s3:5→1, 11→1 / s5:1→1, 11→2, s1:13→1 / s2:1→1 / s3:5→1 / s4:11→1 / s5:1→1, 11→1, s1:13→1 / s2:1→1 / s3:5→1 / s5:1→1, 11→1}"	"{s3:15→1 / s4:15→1 / s5:2→1, s3:15→1 / s4:2→1 / s5:15→1, s3:15→1 / s4:2→1 / s5:15→1, s3:15→1 / s4:2→1 / s5:15→1, s3:15→1 / s4:2→1 / s5:15→1, s3:15→1 / s4:2→1 / s5:15→1}"
