"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
68	1	186	260	2	0	0	1	0	0	0	0	"s1:1→1"	"s2:68→1 / s3:2→1"
68	2	84	261	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:66→1 / s3:68→3, s1:1→1 / s2:66→1 / s3:68→4, s1:1→1 / s2:68→1 / s3:66→3, s1:1→1 / s2:68→1 / s3:66→4}"	"{s3:70→1, s3:70→1, s3:70→1, s3:70→1}"
68	2	85	261	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:66→1 / s3:68→5, s1:1→1 / s2:68→1 / s3:66→5}"	"{s3:70→1, s3:70→1}"
68	2	119	261	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:66→1 / s3:68→1, s1:1→1 / s2:68→1 / s3:66→1}"	"{s3:2→1, s3:2→1}"
68	3	74	109	0	2	0	0	0	0	0	1	"{s1:68→1 / s2:1→1 / s3:1→1, s1:68→1 / s2:1→1 / s3:1→2}"	""
68	3	74	116	1	1	0	0	0	0	0	1	"{s1:68→1 / s2:1→1 / s3:1→1, s1:68→1 / s2:1→1 / s3:1→2, s1:68→1 / s2:1→1 / s3:1→3, s1:68→1 / s2:1→1 / s3:1→4, s1:68→1 / s2:1→1 / s3:1→5}"	"{s3:70→1, s3:70→1, s3:70→1, s3:70→1, s3:70→1}"
68	3	99	259	0	1	1	0	1	0	0	0	"s1:68→1 / s2:1→1 / s3:68→1"	""
68	3	126	259	1	1	0	0	0	1	0	0	"s1:68→1 / s2:1→1 / s3:1→1, 68→1"	"s3:70→1"
68	5	74	108	1	1	0	0	0	0	0	1	"s1:68→1 / s2:2→1"	"s3:1→1"
68	7	166	258	2	0	0	1	0	0	0	0	"s1:1→1"	"s2:68→1 / s3:2→1"
68	11	89	252	0	2	1	0	0	0	0	0	"s1:1→1 / s2:68→1 / s3:66→1"	""
68	11	137	272	0	3	0	0	0	0	0	0	"{s1:66→1 / s2:1→1 / s3:1→2, 68→1, s1:68→1 / s2:1→1 / s3:1→2, 66→1}"	""
68	11	141	272	0	3	0	0	0	0	0	0	"{s1:66→1 / s2:1→1 / s3:1→1, 68→1, s1:68→1 / s2:1→1 / s3:1→1, 66→1}"	""
68	11	149	272	0	3	0	0	0	0	0	0	"{s1:66→1 / s2:1→1 / s3:1→1, s1:68→1 / s2:1→1 / s3:1→1}"	""
68	11	150	272	0	3	0	0	0	0	0	0	"{s1:66→1 / s2:1→1 / s3:1→2, s1:68→1 / s2:1→1 / s3:1→2}"	""
68	12	98	271	0	3	0	0	0	0	0	0	"{s1:68→1 / s2:68→1, s1:68→1 / s3:68→1}"	"{s2:4→1 / s3:1→1, s2:4→1 / s3:1→1}"
68	12	101	252	0	2	1	0	0	0	0	0	"{s1:68→1 / s2:68→1, s1:68→1 / s2:68→1}"	"{s3:1→1, s3:4→1}"
68	12	102	272	0	3	0	0	0	0	0	0	"{s1:68→1 / s2:68→1, s1:68→1 / s2:68→1}"	"{s3:1→1, s3:4→1}"
68	12	103	272	0	3	0	0	0	0	0	0	"{s1:68→1 / s2:68→2, s1:68→1 / s2:68→2, s1:68→1 / s2:68→3, s1:68→1 / s2:68→3}"	"{s3:1→1, s3:4→1, s3:1→1, s3:4→1}"
68	12	131	251	0	2	1	0	0	0	0	0	"s1:68→1"	"s2:4→1 / s3:1→1"
68	13	119	250	0	3	0	0	0	0	0	0	""	"s1:68→1 / s2:4→1 / s3:1→1"
68	15	93	258	1	1	0	0	1	0	0	0	"s1:1→1 / s2:68→1 / s3:1→1, 68→1"	"s3:70→1"
68	16	144	271	0	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1"	"s1:68→1"
68	16	146	271	0	3	0	0	0	0	0	0	"s2:1→1 / s3:1→2"	"s1:68→1"
68	17	133	271	0	3	0	0	0	0	0	0	"s1:68→1 / s2:1→1 / s3:1→1"	""
68	17	134	271	0	3	0	0	0	0	0	0	"s1:68→1 / s2:1→1 / s3:1→2"	""
68	20	134	271	1	2	0	0	0	0	0	0	"{s1:2→1, 67→1 / s2:1→1, s1:2→1 / s2:1→1, 67→1}"	"{s3:68→1, s3:68→1}"
68	20	149	271	1	2	0	0	0	0	0	0	"{s1:67→1 / s2:1→1, s1:67→1 / s2:2→1}"	"{s3:68→1, s3:68→1}"
68	25	136	257	1	1	1	0	0	0	0	0	"s1:1→1 / s2:68→1 / s3:3→1"	"s3:70→1"
68	25	150	270	0	3	0	0	0	0	0	0	"s1:68→1 / s2:1→1 / s3:1→1"	""
68	33	144	270	1	2	0	0	0	0	0	0	"s2:2→1"	"s1:68→1 / s3:1→1"
68	34	133	270	1	2	0	0	0	0	0	0	"s1:68→1 / s2:2→1"	"s3:1→1"
68	38	72	181	1	0	1	0	0	0	1	0	"s1:68→1 / s2:1→1"	"s3:2→1"
