"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
68	1	"5 e8+6 f4+2 su(3)+10(g2+su(2))"	"5 e8+e6+6 f4+su(3)+11(g2+su(2))"	68	235	1	0	0	0	1	0	0	0	"[""s1:1->1""]"	"[""s2:68->1""]"
68	2	"5 e8+6 f4+su(3)+10(g2+su(2))"	"5 e8+e6+6 f4+2 su(3)+10(g2+su(2))"	68	236	0	1	0	0	1	0	0	0	"[""s1:1->1 / s2:66->1"",""s1:1->1 / s2:68->1""]"	"["""",""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"5 e8+e6+6 f4+11(g2+su(2))"	68	243	0	0	0	1	1	0	0	0	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"5 e8+e7'+5 f4+so(8)+11(g2+su(2))"	68	240	0	0	1	0	0	1	0	0	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"5 e8+e7+5 f4+so(8)+11(g2+su(2))"	69	212	0	0	1	0	0	0	1	0	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))"	68	232	0	1	0	0	0	0	1	0	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"5 e8+e7'+6 f4+11(g2+su(2))"	69	216	0	0	0	1	0	1	0	0	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"5 e8+e7+6 f4+11(g2+su(2))"	70	188	0	0	0	1	0	0	1	0	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"6 e8+5 f4+so(8)+11(g2+su(2))"	73	97	0	0	1	0	0	0	0	1	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"6 e8+5 f4+su(3)+11(g2+su(2))"	72	117	0	1	0	0	0	0	0	1	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"6 e8+5 f4+su(3)+11(g2+su(2))"	75	117	0	1	0	0	0	0	0	1	"[""s1:68->1 / s2:1->2""]"	"[""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"6 e8+5 f4+su(3)+11(g2+su(2))"	77	117	0	1	0	0	0	0	0	1	"[""s1:68->1 / s2:1->3"",""s1:68->1 / s2:1->4"",""s1:68->1 / s2:1->5""]"	"["""","""",""""]"
68	3	"5 e8+5 f4+11(g2+su(2))"	"6 e8+6 f4+11(g2+su(2))"	74	73	0	0	0	1	0	0	0	1	"[""s1:68->1 / s2:1->1""]"	"[""""]"
68	4	"5 e8+6 f4+su(3)+10(g2+su(2))"	"5 e8+e6+6 f4+su(3)+11(g2+su(2))"	68	235	0	1	0	0	1	0	0	0	"[""s1:1->1""]"	"[""s2:68->1""]"
68	5	"5 e8+5 f4+su(3)+11(g2+su(2))"	"5 e8+e7+5 f4+12(g2+su(2))"	68	231	1	0	0	0	0	0	1	0	"[""s1:68->1""]"	"[""s2:1->1""]"
68	5	"5 e8+5 f4+su(3)+11(g2+su(2))"	"6 e8+5 f4+12(g2+su(2))"	72	116	1	0	0	0	0	0	0	1	"[""s1:68->1""]"	"[""s2:1->1""]"
68	5	"5 e8+5 f4+su(3)+11(g2+su(2))"	"6 e8+5 f4+12(g2+su(2))"	74	116	1	0	0	0	0	0	0	1	"[""s1:68->1 / s2:2->1"",""s1:68->1 / s2:2->2"",""s1:68->1 / s2:2->3"",""s1:68->1 / s2:2->4"",""s1:68->1 / s2:2->5""]"	"[""s2:1->1"",""s2:1->1"",""s2:1->1"",""s2:1->1"",""s2:1->1""]"
68	5	"5 e8+5 f4+su(3)+11(g2+su(2))"	"6 e8+5 f4+2 su(3)+11(g2+su(2))"	74	109	0	1	0	0	0	0	0	1	"[""s1:68->1 / s2:2->1""]"	"[""""]"
68	5	"5 e8+5 f4+su(3)+11(g2+su(2))"	"6 e8+5 f4+2 su(3)+11(g2+su(2))"	75	109	0	1	0	0	0	0	0	1	"[""s1:68->1 / s2:2->2""]"	"[""""]"
68	6	"5 e8+5 f4+12(g2+su(2))"	"6 e8+5 f4+11(g2+su(2))+so(7)+2 su(2)"	74	114	1	0	0	0	0	0	0	1	"[""s1:1->1"",""s1:1->1 / s2:66->1"",""s1:1->1 / s2:66->2""]"	"[""s2:67->1"",""s2:67->1"",""s2:67->1""]"
68	6	"5 e8+5 f4+12(g2+su(2))"	"6 e8+5 f4+su(3)+12(g2+su(2))"	74	108	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:66->1""]"	"[""""]"
68	7	"5 e8+6 f4+su(3)+11(g2+su(2))"	"5 e8+e6+6 f4+su(3)+10(g2+su(2))+so(7)+2 su(2)"	68	233	1	0	0	0	1	0	0	0	"[""s1:1->1""]"	"[""s2:68->1""]"
