"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
23	52	"e8+e7+f5+su(3)+4(g2+su(2))"	"e8+e7+f5+so(8)+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	160	1	0	1	0	0	0	0	0
23	52	"e8+e7+f5+su(3)+4(g2+su(2))"	"e8+e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	188	1	0	0	0	0	0	0	0
23	52	"e8+e7+f5+su(3)+4(g2+su(2))"	"e8+e7+f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	188	1	0	0	0	0	0	0	0
23	52	"e8+e7+f5+su(3)+4(g2+su(2))"	"e8+e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"	27	179	2	1	0	0	0	0	0	0
23	52	"e8+e7+f5+su(3)+4(g2+su(2))"	"e8+e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"	28	179	2	1	0	0	0	0	0	0
23	52	"e8+e7+f5+su(3)+4(g2+su(2))"	"e8+e7+f5+su(3)+5(g2+su(2))"	27	181	1	1	0	0	0	0	0	0
23	53	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	28	194	1	0	0	0	0	0	0	0
23	53	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	30	194	1	0	0	0	0	0	0	0
23	53	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	27	166	1	0	1	0	0	0	0	0
23	53	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+3(g2+su(2))"	28	166	1	0	1	0	0	0	0	0
23	53	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+e6+3 f5+2 su(3)+3(g2+su(2))"	28	142	1	0	0	1	0	0	0	0
23	54	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+3(g2+su(2))+so(7)+2 su(2)"	28	172	1	0	0	0	0	0	0	0
23	54	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+3(g2+su(2))+so(7)+2 su(2)"	29	172	1	0	0	0	0	0	0	0
23	54	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+5(g2+su(2))"	30	165	1	1	0	0	0	0	0	0
23	54	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	164	1	1	0	0	0	0	0	0
23	55	"e8+e6+3 f5+2 su(3)+2(g2+su(2))"	"e8+e6+3 f5+su(3)+3(g2+su(2))"	28	150	1	0	0	0	0	0	0	0
23	57	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+2 f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	31	106	2	1	0	0	0	0	0	1
23	57	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+2 f5+3 su(3)+3(g2+su(2))"	31	108	1	1	0	0	0	0	0	1
23	57	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+2 f5+4 su(3)+2(g2+su(2))"	31	109	0	1	0	0	0	0	0	1
23	57	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+2 f5+4 su(3)+3(g2+su(2))"	31	100	1	2	0	0	0	0	0	1
23	57	"2 e6+2 f5+3 su(3)+2(g2+su(2))"	"e8+2 e6+2 f5+5 su(3)+2(g2+su(2))"	31	101	0	2	0	0	0	0	0	1
23	61	"2 e7+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	28	251	1	0	0	0	0	0	0	0
23	61	"2 e7+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	30	251	1	0	0	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	192	1	0	0	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	192	1	0	0	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	192	1	0	0	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+3(g2+su(2))+so(7)+2 su(2)"	27	183	2	1	0	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+4(g2+su(2))"	27	185	1	1	0	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	184	1	1	0	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	164	1	0	1	0	0	0	0	0
23	62	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	30	164	1	0	1	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	26	185	2	0	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+3(g2+su(2))+2(so(7)+2 su(2))"	27	185	2	0	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+4(g2+su(2))+so(7)+2 su(2)"	26	187	1	0	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+4(g2+su(2))+so(7)+2 su(2)"	28	187	1	0	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+4(g2+su(2))+so(7)+2 su(2)"	30	187	1	0	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+6(g2+su(2))"	27	180	1	1	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+so(8)+4(g2+su(2))+so(7)+2 su(2)"	28	159	1	0	1	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"	27	177	2	1	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"	28	177	2	1	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+su(3)+3(g2+su(2))+2(so(7)+2 su(2))"	29	177	2	1	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"	27	179	1	1	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"	28	179	1	1	0	0	0	0	0	0
23	63	"e8+e7+f5+5(g2+su(2))"	"e8+e7+f5+su(3)+5(g2+su(2))"	27	181	0	1	0	0	0	0	0	0
23	70	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+4(g2+su(2))"	27	185	1	1	0	0	0	0	0	0
23	70	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+su(3)+4(g2+su(2))"	26	193	1	0	0	0	0	0	0	0
23	70	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+su(3)+4(g2+su(2))"	29	193	1	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	192	1	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	192	1	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	192	1	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+3(g2+su(2))+so(7)+2 su(2)"	27	183	2	1	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+2 su(3)+4(g2+su(2))"	27	185	1	1	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	184	1	1	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	28	164	1	0	1	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	30	164	1	0	1	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+su(3)+3(g2+su(2))+so(7)+2 su(2)"	26	191	2	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+su(3)+4(g2+su(2))"	26	193	1	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+su(3)+4(g2+su(2))"	29	193	1	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+su(3)+4(g2+su(2))"	30	193	1	0	0	0	0	0	0	0
23	71	"e8+e6+2 f5+2 su(3)+3(g2+su(2))"	"e8+e6+2 f5+su(3)+5(g2+su(2))"	27	184	2	1	0	0	0	0	0	0
23	72	"e8+e7'+2 f5+4(g2+su(2))"	"e8+e7'+2 f5+3(g2+su(2))+so(7)+2 su(2)"	28	172	1	0	0	0	0	0	0	0
23	76	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+4(so(7)+2 su(2))"	29	224	1	0	0	0	0	0	0	0
23	76	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+4(so(7)+2 su(2))"	30	224	1	0	0	0	0	0	0	0
23	77	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+g2+su(2)+3(so(7)+2 su(2))"	29	174	1	0	0	1	0	0	0	0
23	77	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+f5+su(3)+g2+su(2)+3(so(7)+2 su(2))"	31	166	1	1	0	1	0	0	0	0
23	77	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	28	226	1	0	0	0	0	0	0	0
23	77	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	29	226	1	0	0	0	0	0	0	0
23	77	"3 e7+2(g2+su(2))+2(so(7)+2 su(2))"	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	30	226	1	0	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	29	168	1	1	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	30	168	1	1	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+2 su(3)+3(g2+su(2))"	31	168	1	1	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	29	169	0	1	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	31	169	0	1	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	29	160	1	2	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+3 su(3)+3(g2+su(2))"	37	160	1	2	0	0	0	0	0	0
23	78	"e8+2 e6+f5+2 su(3)+2(g2+su(2))"	"e8+2 e6+f5+4 su(3)+2(g2+su(2))"	32	161	0	2	0	0	0	0	0	0
23	82	"e8+2 e6+f5+3 su(3)+g2+su(2)"	"e8+2 e6+f5+3 su(3)+2(g2+su(2))"	31	169	1	1	0	0	0	0	0	0
23	82	"e8+2 e6+f5+3 su(3)+g2+su(2)"	"e8+2 e6+f5+4 su(3)+g2+su(2)"	31	170	0	1	0	0	0	0	0	0
23	84	"3 e6+2 f5+4 su(3)+g2+su(2)"	"e7+3 e6+2 f5+4 su(3)+2(g2+su(2))"	38	146	1	1	0	0	0	0	1	0
23	84	"3 e6+2 f5+4 su(3)+g2+su(2)"	"e7+3 e6+2 f5+4 su(3)+2(g2+su(2))"	42	146	1	1	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+2(g2+su(2))+3(so(7)+2 su(2))"	29	140	1	1	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+2(g2+su(2))+3(so(7)+2 su(2))"	36	140	1	1	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+4(so(7)+2 su(2))"	28	147	1	0	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+4(so(7)+2 su(2))"	32	147	1	0	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	29	139	1	1	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	32	139	1	1	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	33	139	1	1	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	35	141	0	1	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	36	141	0	1	0	0	0	1	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+4(so(7)+2 su(2))"	28	252	1	0	0	0	0	0	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+4(so(7)+2 su(2))"	30	252	1	0	0	0	0	0	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+2(g2+su(2))+3(so(7)+2 su(2))"	28	167	1	1	0	0	1	0	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+4(so(7)+2 su(2))"	27	174	1	0	0	0	1	0	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+4(so(7)+2 su(2))"	29	174	1	0	0	0	1	0	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+4(so(7)+2 su(2))"	28	166	1	1	0	0	1	0	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+4(so(7)+2 su(2))"	31	166	1	1	0	0	1	0	0	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	30	112	1	1	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	31	112	1	1	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	32	112	1	1	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+4(so(7)+2 su(2))"	29	119	1	0	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+4(so(7)+2 su(2))"	30	119	1	0	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	29	111	1	1	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	31	111	1	1	0	0	0	0	1	0
23	86	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	31	113	0	1	0	0	0	0	1	0
23	88	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+2 e6+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	28	145	1	1	0	0	1	0	0	0
23	88	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+2 e6+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	37	145	1	1	0	0	1	0	0	0
23	88	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+2 e6+f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	41	145	1	1	0	0	1	0	0	0
23	88	"2 e7+e6+f5+su(3)+g2+su(2)+2(so(7)+2 su(2))"	"2 e7+e6+2 f5+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	27	171	1	1	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+2 so(8)+4(so(7)+2 su(2))"	29	168	1	0	2	0	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+4(so(7)+2 su(2))"	28	224	1	0	0	0	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+4(so(7)+2 su(2))"	30	224	1	0	0	0	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+2(g2+su(2))+3(so(7)+2 su(2))"	29	139	1	1	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+2(g2+su(2))+3(so(7)+2 su(2))"	34	139	1	1	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+2(g2+su(2))+3(so(7)+2 su(2))"	35	139	1	1	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+4(so(7)+2 su(2))"	28	146	1	0	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+4(so(7)+2 su(2))"	31	146	1	0	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+4(so(7)+2 su(2))"	32	146	1	0	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+su(3)+4(so(7)+2 su(2))"	29	138	1	1	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+su(3)+4(so(7)+2 su(2))"	32	138	1	1	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e6+su(3)+g2+su(2)+3(so(7)+2 su(2))"	34	140	0	1	0	0	1	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	29	112	1	1	0	0	0	1	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	31	112	1	1	0	0	0	1	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+4(so(7)+2 su(2))"	29	119	1	0	0	0	0	1	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+4(so(7)+2 su(2))"	30	119	1	0	0	0	0	1	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	29	111	1	1	0	0	0	1	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+4(so(7)+2 su(2))"	31	111	1	1	0	0	0	1	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	31	113	0	1	0	0	0	1	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	28	165	1	1	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+f5+2(g2+su(2))+3(so(7)+2 su(2))"	29	165	1	1	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+f5+4(so(7)+2 su(2))"	28	172	1	0	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+f5+4(so(7)+2 su(2))"	29	172	1	0	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+f5+su(3)+2(g2+su(2))+3(so(7)+2 su(2))"	30	157	1	2	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+f5+su(3)+4(so(7)+2 su(2))"	29	164	1	1	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+f5+su(3)+4(so(7)+2 su(2))"	31	164	1	1	0	1	0	0	0	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"4 e7+2(g2+su(2))+3(so(7)+2 su(2))"	30	84	1	1	0	0	0	0	1	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"4 e7+2(g2+su(2))+3(so(7)+2 su(2))"	31	84	1	1	0	0	0	0	1	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"4 e7+4(so(7)+2 su(2))"	30	91	1	0	0	0	0	0	1	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"4 e7+4(so(7)+2 su(2))"	31	91	1	0	0	0	0	0	1	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"4 e7+su(3)+4(so(7)+2 su(2))"	30	83	1	1	0	0	0	0	1	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"4 e7+su(3)+4(so(7)+2 su(2))"	31	83	1	1	0	0	0	0	1	0
23	89	"3 e7+g2+su(2)+3(so(7)+2 su(2))"	"4 e7+su(3)+g2+su(2)+3(so(7)+2 su(2))"	31	85	0	1	0	0	0	0	1	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+2(g2+su(2))+3(so(7)+2 su(2))"	31	140	1	1	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+2(g2+su(2))+3(so(7)+2 su(2))"	36	140	1	1	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+4(so(7)+2 su(2))"	29	147	1	0	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+4(so(7)+2 su(2))"	32	147	1	0	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	30	139	1	1	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	32	139	1	1	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+4(so(7)+2 su(2))"	33	139	1	1	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	35	141	0	1	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+2 e7'+su(3)+g2+su(2)+3(so(7)+2 su(2))"	36	141	0	1	0	0	0	1	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+4(so(7)+2 su(2))"	28	252	1	0	0	0	0	0	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+4(so(7)+2 su(2))"	29	252	1	0	0	0	0	0	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+4(so(7)+2 su(2))"	30	252	1	0	0	0	0	0	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+2(g2+su(2))+3(so(7)+2 su(2))"	28	167	1	1	0	0	1	0	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+4(so(7)+2 su(2))"	27	174	1	0	0	0	1	0	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"2 e7+e7'+e6+su(3)+4(so(7)+2 su(2))"	28	166	1	1	0	0	1	0	0	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	30	112	1	1	0	0	0	0	1	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	31	112	1	1	0	0	0	0	1	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+2(g2+su(2))+3(so(7)+2 su(2))"	32	112	1	1	0	0	0	0	1	0
23	90	"2 e7+e7'+g2+su(2)+3(so(7)+2 su(2))"	"3 e7+e7'+4(so(7)+2 su(2))"	29	119	1	0	0	0	0	0	1	0
