"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+2 su(3)+3(g2+su(2))"	33	24	0	1	0	0	0	0	0	1	3
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	33	15	1	2	0	0	0	0	0	1	5
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+3 su(3)+3(g2+su(2))"	33	16	0	2	0	0	0	0	0	1	2
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+4(g2+su(2))"	32	31	1	0	0	0	0	0	0	1	5
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	33	22	2	1	0	0	0	0	0	1	5
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+so(8)+4(g2+su(2))"	33	3	1	0	1	0	0	0	0	1	2
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	33	21	2	1	0	0	0	0	0	1	2
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))"	32	23	1	1	0	0	0	0	0	1	5
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))"	33	23	1	1	0	0	0	0	0	1	16
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+2 f4+2 su(3)+3(g2+su(2))"	23	272	0	1	0	0	0	0	0	0	2
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+2 f4+so(8)+su(3)+3(g2+su(2))"	23	252	0	0	1	0	0	0	0	0	3
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+3 f4+2 su(3)+3(g2+su(2))"	23	220	0	1	0	1	0	0	0	0	2
23	1	"e8+2 f4+su(3)+3(g2+su(2))"	"e8+3 f4+so(8)+su(3)+3(g2+su(2))"	24	200	0	0	1	1	0	0	0	0	2
