"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
23	2	"e8+2 f5+4(g2+su(2))"	23	271	0	1	0	0	0	0	0	0	"s1:23→1"	""
23	2	"e8+2 f5+4(g2+su(2))"	24	227	0	0	0	1	0	0	0	0	"s1:1→1, 23→1"	""
23	2	"e8+2 f5+4(g2+su(2))"	25	201	0	0	0	0	1	0	0	0	"s1:1→1, 23→1"	""
23	2	"e8+2 f5+4(g2+su(2))"	26	174	0	0	0	0	0	1	0	0	"s1:1→1, 23→1"	""
23	2	"e8+2 f5+4(g2+su(2))"	27	146	0	0	0	0	0	0	1	0	"s1:1→1, 23→1"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	23	95	0	0	0	0	0	0	1	0	"s1:1→1"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	23	123	0	0	0	0	0	1	0	0	"s1:1→1"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	23	150	0	0	0	0	1	0	0	0	"s1:1→1"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	23	176	0	0	0	1	0	0	0	0	"s1:1→1"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	23	200	0	0	1	0	0	0	0	0	"s1:1→1"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	23	220	0	1	0	0	0	0	0	0	"{s1:1→1, s1:23→1}"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	24	220	0	1	0	0	0	0	0	0	"s1:1→1, 23→1"	""
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	28	227	1	0	0	0	0	0	0	0	"{s1:23→1, s1:23→2}"	"{s1:20→1, s1:20→1, s1:20→1}"
23	3	"e8+3 f5+su(3)+3(g2+su(2))"	29	227	1	0	0	0	0	0	0	0	"{s1:23→3, s1:23→4, s1:23→5}"	"{s1:20→1, s1:20→1, s1:20→1}"
23	4	"e8+3 f5+4(g2+su(2))"	23	94	0	0	0	0	0	0	1	0	"s1:1→1"	""
23	4	"e8+3 f5+4(g2+su(2))"	23	122	0	0	0	0	0	1	0	0	"s1:1→1"	""
23	4	"e8+3 f5+4(g2+su(2))"	23	149	0	0	0	0	1	0	0	0	"s1:1→1"	""
23	4	"e8+3 f5+4(g2+su(2))"	23	175	0	0	0	1	0	0	0	0	"s1:1→1"	""
23	4	"e8+3 f5+4(g2+su(2))"	23	199	0	0	1	0	0	0	0	0	"s1:1→1"	""
23	4	"e8+3 f5+4(g2+su(2))"	23	219	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	23	32	0	0	0	0	0	0	0	1	"s1:23→1"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	23	147	0	0	0	0	0	0	1	0	"s1:23→1"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	23	175	0	0	0	0	0	1	0	0	"s1:23→1"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	23	202	0	0	0	0	1	0	0	0	"{s1:1→1, s1:23→1}"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	23	228	0	0	0	1	0	0	0	0	"{s1:1→1, s1:23→1}"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	23	252	0	0	1	0	0	0	0	0	"{s1:1→1, s1:1→1, 23→1, s1:23→1}"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	23	272	0	1	0	0	0	0	0	0	"{s1:1→1, s1:23→1}"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	24	228	0	0	0	1	0	0	0	0	"s1:1→1, 23→1"	""
23	5	"e8+2 f5+su(3)+3(g2+su(2))"	25	202	0	0	0	0	1	0	0	0	"s1:1→1, 23→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	23	146	0	0	0	0	0	0	1	0	"s1:1→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	23	174	0	0	0	0	0	1	0	0	"s1:1→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	23	201	0	0	0	0	1	0	0	0	"s1:1→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	23	227	0	0	0	1	0	0	0	0	"s1:1→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	23	251	0	0	1	0	0	0	0	0	"{s1:1→1, 23→1, s1:23→1}"	""
23	6	"e8+2 f5+4(g2+su(2))"	23	271	0	1	0	0	0	0	0	0	"s1:23→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	24	227	0	0	0	1	0	0	0	0	"s1:1→1, 23→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	25	201	0	0	0	0	1	0	0	0	"s1:1→1, 23→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	26	174	0	0	0	0	0	1	0	0	"s1:1→1, 23→1"	""
23	6	"e8+2 f5+4(g2+su(2))"	27	146	0	0	0	0	0	0	1	0	"s1:1→1, 23→1"	""
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	23	87	0	0	0	0	0	0	1	0	"s1:1→1"	""
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	23	115	0	0	0	0	0	1	0	0	"s1:1→1"	""
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	23	142	0	0	0	0	1	0	0	0	"s1:1→1"	""
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	23	168	0	0	0	1	0	0	0	0	"s1:1→1"	""
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	23	192	0	0	1	0	0	0	0	0	"s1:1→1"	""
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	23	212	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	23	219	1	0	0	0	0	0	0	0	""	"s1:23→1"
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	24	219	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:23→1"
23	7	"e8+3 f5+2 su(3)+3(g2+su(2))"	28	219	1	0	0	0	0	0	0	0	"s1:1→5"	"{s1:19→1, s1:23→1}"
23	8	"e8+4 f5+2 su(3)+2(g2+su(2))"	23	169	0	1	0	0	0	0	0	0	"s1:23→1"	""
23	8	"e8+4 f5+2 su(3)+2(g2+su(2))"	26	169	0	1	0	0	0	0	0	0	"s1:1→1, 23→1"	""
23	8	"e8+4 f5+2 su(3)+2(g2+su(2))"	27	176	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 23→1, s1:1→1, 23→2, s1:1→2, s1:1→2, 23→1, s1:1→2, 23→2, s1:1→2, 23→3, s1:1→3, s1:1→3, 23→1, s1:1→3, 23→2, s1:1→4, 23→1}"	"{s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1}"
23	8	"e8+4 f5+2 su(3)+2(g2+su(2))"	28	176	1	0	0	0	0	0	0	0	"{s1:1→1, 23→3, s1:1→1, 23→4, s1:1→4, s1:1→5, s1:23→1, s1:23→2}"	"{s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1, s1:20→1}"
23	8	"e8+4 f5+2 su(3)+2(g2+su(2))"	29	176	1	0	0	0	0	0	0	0	"{s1:23→3, s1:23→4, s1:23→5}"	"{s1:20→1, s1:20→1, s1:20→1}"
23	9	"e8+4 f5+su(3)+3(g2+su(2))"	23	168	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	9	"e8+4 f5+su(3)+3(g2+su(2))"	27	175	1	0	0	0	0	0	0	0	"{s1:1→1, 22→1, s1:1→1, 22→2, s1:1→1, 22→3, s1:1→2, 22→1, s1:1→2, 22→2, s1:1→2, 22→3, s1:1→3, 22→1, s1:1→3, 22→2, s1:1→4, 22→1, s1:22→1, s1:22→2}"	"{s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1}"
23	9	"e8+4 f5+su(3)+3(g2+su(2))"	28	175	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→2, s1:1→3, s1:22→3}"	"{s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1}"
23	9	"e8+4 f5+su(3)+3(g2+su(2))"	29	175	1	0	0	0	0	0	0	0	"{s1:1→4, s1:1→5}"	"{s1:4→1, s1:4→1}"
23	11	"e8+e7+2 f5+3(g2+su(2))"	23	147	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	12	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	23	174	1	0	0	0	0	0	0	0	""	"s1:23→1"
23	12	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	26	174	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:23→1"
23	12	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	27	167	0	1	0	0	0	0	0	0	"s1:20→1"	""
23	12	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	27	174	1	0	0	0	0	0	0	0	"{s1:1→1, 2→1, s1:1→1, 2→1, 20→1, s1:1→1, 2→1, 20→2, s1:1→1, 2→1, 20→3, s1:2→1, 20→1, s1:2→1, 20→2}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	12	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	28	174	1	0	0	0	0	0	0	0	"{s1:20→1, s1:20→2, s1:20→3, s1:20→4, s1:20→5, s1:2→1, 20→3, s1:2→1, 20→4}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	13	"e8+e7'+2 f5+3(g2+su(2))"	23	175	0	1	0	0	0	0	0	0	"s1:23→1"	""
23	13	"e8+e7'+2 f5+3(g2+su(2))"	28	175	0	1	0	0	0	0	0	0	"s1:21→1, 23→1"	""
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	72	0	0	0	0	0	0	1	0	"s1:23→1"	""
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	100	0	0	0	0	0	1	0	0	"s1:23→1"	""
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	127	0	0	0	0	1	0	0	0	"s1:23→1"	""
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	153	0	0	0	1	0	0	0	0	"s1:23→1"	""
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	177	0	0	1	0	0	0	0	0	"s1:23→1"	""
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	196	0	1	0	0	0	0	0	0	""	"s1:4→1"
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	197	0	1	0	0	0	0	0	0	"s1:23→1"	""
23	14	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	25	196	0	1	0	0	0	0	0	0	"s1:23→1"	"s1:4→1"
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	23	117	0	0	0	0	1	0	0	0	"s1:1→1"	""
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	23	143	0	0	0	1	0	0	0	0	"s1:1→1"	""
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	23	167	0	0	1	0	0	0	0	0	"s1:1→1"	""
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	23	187	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	23	194	1	0	0	0	0	0	0	0	""	"s1:23→1"
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	25	194	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:23→1"
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	26	187	0	1	0	0	0	0	0	0	"{s1:1→1, 20→1, s1:1→2, 20→1}"	""
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	26	194	1	0	0	0	0	0	0	0	"{s1:1→1, 20→1, s1:1→2, 20→1, s1:1→2, 20→2, s1:1→3, 20→1, s1:1→3, 20→2}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	28	194	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:20→1, s1:20→2, s1:20→3, s1:20→4, s1:20→5}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	15	"e8+e6+2 f5+3 su(3)+2(g2+su(2))"	29	194	1	0	0	0	0	0	0	0	"s1:1→5"	"s1:23→1"
23	16	"e8+e7+f5+4(g2+su(2))"	23	146	0	0	0	1	0	0	0	0	"{s1:1→1, s1:23→1}"	""
23	16	"e8+e7+f5+4(g2+su(2))"	23	170	0	0	1	0	0	0	0	0	"{s1:1→1, s1:23→1}"	""
23	16	"e8+e7+f5+4(g2+su(2))"	23	190	0	1	0	0	0	0	0	0	"{s1:1→1, s1:23→1}"	""
23	16	"e8+e7+f5+4(g2+su(2))"	23	196	1	0	0	0	0	0	0	0	""	"s1:22→1"
23	16	"e8+e7+f5+4(g2+su(2))"	25	190	0	1	0	0	0	0	0	0	"s1:1→1, 23→1"	""
23	16	"e8+e7+f5+4(g2+su(2))"	25	196	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:22→1"
23	16	"e8+e7+f5+4(g2+su(2))"	26	170	0	0	1	0	0	0	0	0	"s1:1→1, 23→1"	""
23	16	"e8+e7+f5+4(g2+su(2))"	27	146	0	0	0	1	0	0	0	0	"s1:1→1, 23→1"	""
23	16	"e8+e7+f5+4(g2+su(2))"	28	196	1	0	0	0	0	0	0	0	"{s1:1→1, 23→3, s1:1→1, 23→4, s1:1→3, s1:1→4, s1:23→1}"	"{s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1}"
23	16	"e8+e7+f5+4(g2+su(2))"	29	196	1	0	0	0	0	0	0	0	"{s1:1→5, s1:23→2}"	"{s1:22→1, s1:22→1}"
23	16	"e8+e7+f5+4(g2+su(2))"	30	196	1	0	0	0	0	0	0	0	"{s1:23→3, s1:23→4, s1:23→5}"	"{s1:22→1, s1:22→1, s1:22→1}"
23	17	"e8+e7+2 f5+3(g2+su(2))"	23	146	0	1	0	0	0	0	0	0	""	"s1:23→1"
23	17	"e8+e7+2 f5+3(g2+su(2))"	23	147	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	17	"e8+e7+2 f5+3(g2+su(2))"	27	146	0	1	0	0	0	0	0	0	"s1:1→1"	"s1:23→1"
23	18	"e8+e7+2 f5+3(g2+su(2))"	23	147	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	19	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	23	174	1	0	0	0	0	0	0	0	""	"s1:23→1"
23	19	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	26	174	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:23→1"
23	19	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	27	167	0	1	0	0	0	0	0	0	"s1:20→1"	""
23	19	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	27	174	1	0	0	0	0	0	0	0	"{s1:1→1, 20→1, s1:1→1, 20→2, s1:1→1, 3→1, 20→1, s1:1→1, 3→1, 20→2, s1:1→1, 3→1, 20→3, s1:3→1, 20→1, s1:3→1, 20→2, s1:3→1, 20→3, s1:3→1, 20→4}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	19	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	28	174	1	0	0	0	0	0	0	0	"{s1:1→1, 20→3, s1:1→1, 20→4, s1:1→1, 3→1, s1:20→1, s1:20→2, s1:20→3, s1:20→4, s1:20→5, s1:3→1}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	20	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	125	0	0	0	0	1	0	0	0	"s1:23→1"	""
23	20	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	151	0	0	0	1	0	0	0	0	"s1:23→1"	""
23	20	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	175	0	0	1	0	0	0	0	0	"s1:23→1"	""
23	20	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	195	0	1	0	0	0	0	0	0	"{s1:23→1, s1:2→1}"	""
23	20	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	25	195	0	1	0	0	0	0	0	0	"s1:2→1, 23→1"	""
23	21	"e8+e7'+2 f5+3(g2+su(2))"	23	174	0	1	0	0	0	0	0	0	""	"s1:23→1"
23	21	"e8+e7'+2 f5+3(g2+su(2))"	23	175	0	1	0	0	0	0	0	0	"s1:2→1"	""
23	21	"e8+e7'+2 f5+3(g2+su(2))"	26	174	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:23→1"
23	21	"e8+e7'+2 f5+3(g2+su(2))"	27	174	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	"s1:23→1"
23	21	"e8+e7'+2 f5+3(g2+su(2))"	28	175	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""
23	22	"e8+e7'+2 f5+3(g2+su(2))"	23	175	0	1	0	0	0	0	0	0	"s1:2→1"	""
23	22	"e8+e7'+2 f5+3(g2+su(2))"	28	175	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	125	0	0	0	0	1	0	0	0	"s1:23→1"	""
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	151	0	0	0	1	0	0	0	0	"s1:23→1"	""
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	175	0	0	1	0	0	0	0	0	"s1:23→1"	""
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	195	0	1	0	0	0	0	0	0	"{s1:23→1, s1:2→1}"	""
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	23	202	1	0	0	0	0	0	0	0	""	"s1:22→1"
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	25	195	0	1	0	0	0	0	0	0	"s1:2→1, 23→1"	""
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	25	202	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:22→1"
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	28	202	1	0	0	0	0	0	0	0	"{s1:1→1, 2→3, s1:1→1, 2→4, s1:1→2, 2→3, s1:23→1, s1:2→1, 23→3, s1:2→1, 23→4, s1:2→3}"	"{s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1, s1:22→1}"
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	29	202	1	0	0	0	0	0	0	0	"{s1:23→2, s1:2→4}"	"{s1:22→1, s1:22→1}"
23	23	"e8+e6+2 f5+2 su(3)+2(g2+su(2))"	30	202	1	0	0	0	0	0	0	0	"{s1:23→3, s1:23→4, s1:23→5}"	"{s1:22→1, s1:22→1, s1:22→1}"
23	24	"e8+e7'+2 f5+3(g2+su(2))"	23	174	0	1	0	0	0	0	0	0	""	"s1:23→1"
23	24	"e8+e7'+2 f5+3(g2+su(2))"	28	175	0	1	0	0	0	0	0	0	"s1:22→1"	""
23	25	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	23	166	0	1	0	0	0	0	0	0	""	"s1:1→1"
23	25	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	23	174	1	0	0	0	0	0	0	0	""	"s1:23→1"
23	25	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	27	166	0	1	0	0	0	0	0	0	"s1:20→1"	"s1:1→1"
23	25	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	27	167	0	1	0	0	0	0	0	0	"s1:20→1"	""
23	25	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	27	174	1	0	0	0	0	0	0	0	"{s1:2→1, s1:2→1, 20→1, s1:2→1, 20→2, s1:2→1, 20→3, s1:2→1, 20→4}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	25	"e8+e7'+2 f5+su(3)+3(g2+su(2))"	28	174	1	0	0	0	0	0	0	0	"{s1:20→1, s1:20→2, s1:20→3, s1:20→4, s1:20→5}"	"{s1:23→1, s1:23→1, s1:23→1, s1:23→1, s1:23→1}"
23	26	"e8+e7+2 f5+su(3)+3(g2+su(2))"	23	146	1	0	0	0	0	0	0	0	""	"s1:23→1"
23	27	"e8+e7+2 f5+3(g2+su(2))"	23	146	0	1	0	0	0	0	0	0	""	"s1:1→1"
23	27	"e8+e7+2 f5+3(g2+su(2))"	23	147	0	1	0	0	0	0	0	0	"s1:23→1"	""
23	27	"e8+e7+2 f5+3(g2+su(2))"	27	146	0	1	0	0	0	0	0	0	"s1:23→1"	"s1:1→1"
23	28	"e8+e7+2 f5+2(g2+su(2))+so(7)+2 su(2)"	23	144	0	1	0	0	0	0	0	0	""	"s1:1→1"
23	29	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	72	0	0	0	0	0	0	1	0	"s1:23→1"	""
23	29	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	100	0	0	0	0	0	1	0	0	"s1:23→1"	""
23	29	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	127	0	0	0	0	1	0	0	0	"s1:23→1"	""
23	29	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	153	0	0	0	1	0	0	0	0	"s1:23→1"	""
23	29	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	177	0	0	1	0	0	0	0	0	"s1:23→1"	""
23	29	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	23	197	0	1	0	0	0	0	0	0	"s1:23→1"	""
23	31	"e8+e7+2 f5+su(3)+3(g2+su(2))"	23	146	1	0	0	0	0	0	0	0	""	"s1:1→1"
23	31	"e8+e7+2 f5+su(3)+3(g2+su(2))"	27	146	1	0	0	0	0	0	0	0	"s1:23→1"	"s1:1→1"
23	32	"e8+e7+2 f5+su(3)+3(g2+su(2))"	23	146	1	0	0	0	0	0	0	0	""	"s1:1→1"
23	32	"e8+e7+2 f5+su(3)+3(g2+su(2))"	28	146	1	0	0	0	0	0	0	0	"s1:22→1"	"s1:1→1"
23	34	"e8+e7+2 f5+4(g2+su(2))"	23	144	1	0	0	0	0	0	0	0	""	"s1:23→1"
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	23	4	0	0	0	0	0	0	0	1	"s1:1→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	23	119	0	0	0	0	0	0	1	0	"s1:1→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	23	147	0	0	0	0	0	1	0	0	"s1:1→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	23	174	0	0	0	0	1	0	0	0	"s1:1→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	23	200	0	0	0	1	0	0	0	0	"s1:1→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	23	224	0	0	1	0	0	0	0	0	"s1:1→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	23	244	0	1	0	0	0	0	0	0	"s1:1→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	24	244	0	1	0	0	0	0	0	0	"s1:1→3, 22→1"	""
23	35	"e8+2 f5+so(8)+su(3)+3(g2+su(2))"	28	251	1	0	0	0	0	0	0	0	"s1:22→1"	"{s1:21→1, s1:21→1}"
23	36	"2 e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	23	126	0	0	0	0	0	0	1	0	"s1:1→1"	""
23	36	"2 e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	23	154	0	0	0	0	0	1	0	0	"s1:1→1"	""
23	36	"2 e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	23	181	0	0	0	0	1	0	0	0	"s1:1→1"	""
23	36	"2 e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	23	207	0	0	0	1	0	0	0	0	"s1:1→1"	""
23	36	"2 e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	23	231	0	0	1	0	0	0	0	0	"s1:1→1"	""
23	36	"2 e7+2 f5+3(g2+su(2))+so(7)+2 su(2)"	23	251	0	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1, 23→1, s1:23→1}"	""
23	37	"2 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	23	61	0	0	0	0	0	0	0	1	"s1:23→1"	""
23	37	"2 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	23	176	0	0	0	0	0	0	1	0	"{s1:1→1, s1:23→1}"	""
23	37	"2 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	23	204	0	0	0	0	0	1	0	0	"{s1:1→1, s1:23→1}"	""
23	37	"2 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	23	231	0	0	0	0	1	0	0	0	"{s1:1→1, s1:23→1}"	""
23	37	"2 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	23	257	0	0	0	1	0	0	0	0	"{s1:1→1, s1:1→1, 23→1, s1:23→1}"	""
23	37	"2 e7+f5+2(g2+su(2))+2(so(7)+2 su(2))"	24	231	0	0	0	0	1	0	0	0	"s1:1→1, 23→1"	""
