"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
48	25	"4 e8+3 f4+8(g2+su(2))"	"4 e8+3 f4+su(3)+8(g2+su(2))"	56	164	0	1	0	0	0	0	0	0
48	32	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	55	263	1	0	0	0	0	0	0	0
48	32	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	56	263	1	0	0	0	0	0	0	0
48	33	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	55	263	1	0	0	0	0	0	0	0
48	33	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	56	263	1	0	0	0	0	0	0	0
48	36	"3 e8+e6+5 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+5 f4+su(3)+7(g2+su(2))"	54	239	1	0	0	0	0	0	0	0
48	42	"4 e8+3 f4+su(3)+7(g2+su(2))"	"4 e8+3 f4+8(g2+su(2))"	54	172	1	0	0	0	0	0	0	0
48	43	"3 e8+e7+3 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+3 f4+8(g2+su(2))+so(7)+2 su(2)"	54	143	1	0	0	0	0	0	1	0
48	45	"3 e8+e6+5 f4+su(3)+7(g2+su(2))"	"3 e8+e6+5 f4+8(g2+su(2))"	54	238	1	0	0	0	0	0	0	0
48	46	"3 e8+e6+5 f4+su(3)+7(g2+su(2))"	"3 e8+e6+5 f4+8(g2+su(2))"	54	238	1	0	0	0	0	0	0	0
48	48	"3 e8+e6+5 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+5 f4+su(3)+7(g2+su(2))"	54	239	1	0	0	0	0	0	0	0
48	59	"3 e8+e7+e7'+3 f4+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+3 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	172	0	1	0	0	0	0	0	0
48	60	"3 e8+e7+3 f4+so(8)+8(g2+su(2))"	"3 e8+e7+3 f4+so(8)+7(g2+su(2))+so(7)+2 su(2)"	53	257	1	0	0	0	0	0	0	0
48	60	"3 e8+e7+3 f4+so(8)+8(g2+su(2))"	"3 e8+e7+3 f4+so(8)+7(g2+su(2))+so(7)+2 su(2)"	55	257	1	0	0	0	0	0	0	0
48	60	"3 e8+e7+3 f4+so(8)+8(g2+su(2))"	"3 e8+e7+3 f4+so(8)+7(g2+su(2))+so(7)+2 su(2)"	56	257	1	0	0	0	0	0	0	0
48	66	"3 e8+2 e6+4 f4+3 su(3)+6(g2+su(2))"	"3 e8+2 e6+4 f4+2 su(3)+7(g2+su(2))"	55	205	1	0	0	0	0	0	0	0
48	68	"3 e8+e7+3 f4+so(8)+su(3)+8(g2+su(2))"	"3 e8+e7+3 f4+so(8)+9(g2+su(2))"	53	250	1	0	0	0	0	0	0	0
48	68	"3 e8+e7+3 f4+so(8)+su(3)+8(g2+su(2))"	"3 e8+e7+3 f4+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	53	249	1	0	0	0	0	0	0	0
48	68	"3 e8+e7+3 f4+so(8)+su(3)+8(g2+su(2))"	"3 e8+e7+3 f4+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	249	1	0	0	0	0	0	0	0
48	68	"3 e8+e7+3 f4+so(8)+su(3)+8(g2+su(2))"	"3 e8+e7+3 f4+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	249	1	0	0	0	0	0	0	0
48	72	"3 e8+e7+e7'+3 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+3 f4+8(g2+su(2))+so(7)+2 su(2)"	54	171	1	0	0	0	0	0	0	0
