"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
26	195	"5 e6+6 su(3)+so(7)+2 su(2)"	"e7+5 e6+5 su(3)+g2+su(2)+so(7)+2 su(2)"	30	171	1	0	0	0	0	0	1	0
26	195	"5 e6+6 su(3)+so(7)+2 su(2)"	"e7+5 e6+5 su(3)+g2+su(2)+so(7)+2 su(2)"	32	171	1	0	0	0	0	0	1	0
26	196	"5 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+5 e6+4 su(3)+2(g2+su(2))+so(7)+2 su(2)"	30	170	1	1	0	0	0	0	1	0
26	196	"5 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+5 e6+4 su(3)+2(g2+su(2))+so(7)+2 su(2)"	34	170	1	1	0	0	0	0	1	0
26	196	"5 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+5 e6+4 su(3)+2(so(7)+2 su(2))"	30	177	1	0	0	0	0	0	1	0
26	196	"5 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+5 e6+4 su(3)+2(so(7)+2 su(2))"	32	177	1	0	0	0	0	0	1	0
26	196	"5 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+5 e6+5 su(3)+2(so(7)+2 su(2))"	30	169	1	1	0	0	0	0	1	0
26	196	"5 e6+4 su(3)+g2+su(2)+so(7)+2 su(2)"	"e7+5 e6+5 su(3)+2(so(7)+2 su(2))"	34	169	1	1	0	0	0	0	1	0
26	197	"4 e6+f5+so(8)+5 su(3)+g2+su(2)"	"e7+4 e6+f5+so(8)+5 su(3)+2(g2+su(2))"	33	171	1	1	0	0	0	0	1	0
26	206	"e7+5 e6+5 su(3)+so(7)+2 su(2)"	"e7+5 e6+5 su(3)+g2+su(2)+so(7)+2 su(2)"	30	171	1	1	0	0	0	0	0	0
26	206	"e7+5 e6+5 su(3)+so(7)+2 su(2)"	"e7+5 e6+5 su(3)+g2+su(2)+so(7)+2 su(2)"	32	171	1	1	0	0	0	0	0	0
26	206	"e7+5 e6+5 su(3)+so(7)+2 su(2)"	"e7+5 e6+6 su(3)+so(7)+2 su(2)"	32	172	0	1	0	0	0	0	0	0
