"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
7	1	"f4+g2+su(2)"	"2 f4+2(g2+su(2))"	14	81	1	1	0	1	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	12	133	1	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	13	133	1	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	14	133	1	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	16	133	1	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	17	133	1	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	19	133	1	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2 su(3)+g2+su(2)"	13	126	0	2	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2 su(3)+g2+su(2)"	34	126	0	2	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+2 su(3)+g2+su(2)"	48	126	0	2	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+g2+su(2)+so(7)+2 su(2)"	13	131	2	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+g2+su(2)+so(7)+2 su(2)"	14	131	2	1	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+so(8)+2(g2+su(2))"	13	105	1	1	1	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	13	125	1	2	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	17	125	1	2	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	19	125	1	2	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	21	125	1	2	0	0	0	0	0	0
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	59	125	1	2	0	0	0	0	0	0
