"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
7	1	"f4+g2+su(2)"	"2 f4+2(g2+su(2))"	14	81	1	1	0	1	0	0	0	0	6
7	1	"f4+g2+su(2)"	"2 f4+su(3)+g2+su(2)"	14	82	0	1	0	1	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	11	133	1	1	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	12	133	1	1	0	0	0	0	0	0	56
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	13	133	1	1	0	0	0	0	0	0	28
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	14	133	1	1	0	0	0	0	0	0	5
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	15	133	1	1	0	0	0	0	0	0	4
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	16	133	1	1	0	0	0	0	0	0	5
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	17	133	1	1	0	0	0	0	0	0	3
7	1	"f4+g2+su(2)"	"f4+2(g2+su(2))"	19	133	1	1	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+2 su(3)+2(g2+su(2))"	13	117	1	3	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+2 su(3)+2(g2+su(2))"	14	117	1	3	0	0	0	0	0	0	3
7	1	"f4+g2+su(2)"	"f4+2 su(3)+g2+su(2)"	12	126	0	2	0	0	0	0	0	0	6
7	1	"f4+g2+su(2)"	"f4+2 su(3)+g2+su(2)"	13	126	0	2	0	0	0	0	0	0	10
7	1	"f4+g2+su(2)"	"f4+2 su(3)+g2+su(2)"	14	126	0	2	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+2 su(3)+g2+su(2)"	16	126	0	2	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+3(g2+su(2))"	12	124	2	2	0	0	0	0	0	0	6
7	1	"f4+g2+su(2)"	"f4+3(g2+su(2))"	13	124	2	2	0	0	0	0	0	0	19
7	1	"f4+g2+su(2)"	"f4+3(g2+su(2))"	16	124	2	2	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+3 su(3)+g2+su(2)"	13	118	0	3	0	0	0	0	0	0	4
7	1	"f4+g2+su(2)"	"f4+g2+su(2)+so(7)+2 su(2)"	12	131	2	1	0	0	0	0	0	0	62
7	1	"f4+g2+su(2)"	"f4+g2+su(2)+so(7)+2 su(2)"	13	131	2	1	0	0	0	0	0	0	13
7	1	"f4+g2+su(2)"	"f4+g2+su(2)+so(7)+2 su(2)"	14	131	2	1	0	0	0	0	0	0	4
7	1	"f4+g2+su(2)"	"f4+so(8)+2(g2+su(2))"	13	105	1	1	1	0	0	0	0	0	12
7	1	"f4+g2+su(2)"	"f4+so(8)+su(3)+g2+su(2)"	13	106	0	1	1	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	12	125	1	2	0	0	0	0	0	0	14
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	13	125	1	2	0	0	0	0	0	0	29
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	14	125	1	2	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	16	125	1	2	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	17	125	1	2	0	0	0	0	0	0	4
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	19	125	1	2	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+2(g2+su(2))"	21	125	1	2	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+g2+su(2)"	7	134	0	1	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+g2+su(2)"	12	134	0	1	0	0	0	0	0	0	6
7	1	"f4+g2+su(2)"	"f4+su(3)+g2+su(2)"	13	134	0	1	0	0	0	0	0	0	5
7	1	"f4+g2+su(2)"	"f4+su(3)+g2+su(2)"	14	134	0	1	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+g2+su(2)"	16	134	0	1	0	0	0	0	0	0	2
7	1	"f4+g2+su(2)"	"f4+su(3)+g2+su(2)+so(7)+2 su(2)"	13	123	2	2	0	0	0	0	0	0	8
7	2	"su(3)+g2+su(2)"	"2 e6+2 su(3)+g2+su(2)"	16	22	0	1	0	0	2	0	0	0	2
7	2	"su(3)+g2+su(2)"	"2 f4+2(g2+su(2))"	14	81	1	0	0	2	0	0	0	0	13
