"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
77	3	79	256	1	1	0	1	0	0	0	0	"s1:1→1 / s2:74→1"	"s3:77→1"
77	4	79	257	0	2	0	1	0	0	0	0	"s1:1→1 / s2:77→1 / s3:75→1"	""
77	4	79	264	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:75→1 / s3:77→1, s1:1→1 / s2:75→1 / s3:77→2, s1:1→1 / s2:75→1 / s3:77→3, s1:1→1 / s2:75→1 / s3:77→4, s1:1→1 / s2:75→1 / s3:77→5, s1:1→1 / s2:77→1 / s3:75→1, s1:1→1 / s2:77→1 / s3:75→2, s1:1→1 / s2:77→1 / s3:75→3, s1:1→1 / s2:77→1 / s3:75→4, s1:1→1 / s2:77→1 / s3:75→5}"	"{s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1}"
77	5	80	230	0	2	0	0	1	0	0	0	"s1:77→1"	"s2:4→1 / s3:1→1"
77	5	84	256	0	2	0	1	0	0	0	0	"s1:77→1"	"s2:4→1 / s3:1→1"
77	5	102	264	1	1	0	1	0	0	0	0	"{s1:77→1, s1:77→1}"	"{s2:1→1 / s3:76→1, s2:4→1 / s3:76→1}"
77	13	79	236	0	1	0	1	0	0	1	0	"s1:77→1 / s2:1→1 / s3:1→1"	""
77	13	79	238	0	1	0	0	1	1	0	0	"s1:77→1 / s2:1→1 / s3:1→1"	""
77	13	79	240	0	0	2	0	0	0	1	0	"s1:77→1 / s2:1→1 / s3:1→1"	""
77	13	79	260	0	1	1	0	0	0	1	0	"{s1:1→1 / s2:77→1 / s3:77→1, s1:77→1 / s2:1→1 / s3:1→1, s1:77→1 / s2:1→1 / s3:1→2, s1:77→1 / s2:1→1 / s3:1→3}"	""
77	13	79	264	0	1	0	1	0	1	0	0	"s1:77→1 / s2:1→1 / s3:1→1"	""
77	13	79	268	0	0	2	0	0	1	0	0	"s1:77→1 / s2:1→1 / s3:1→1"	""
77	13	80	210	0	1	0	0	1	0	1	0	"s1:77→1 / s2:1→1 / s3:1→1"	""
77	13	80	265	0	1	0	0	2	0	0	0	"s1:77→1 / s2:1→1 / s3:1→1"	""
77	13	81	165	0	2	0	0	0	0	0	1	"{s1:1→1 / s2:77→1 / s3:77→1, s1:1→1 / s2:77→1 / s3:77→2, s1:1→1 / s2:77→1 / s3:77→3, s1:1→1 / s2:77→1 / s3:77→4, s1:1→1 / s2:77→1 / s3:77→5, s1:1→1 / s2:77→2 / s3:77→2}"	""
77	13	81	172	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:77→1 / s3:77→1, s1:1→1 / s2:77→1 / s3:77→2, s1:1→1 / s2:77→1 / s3:77→3, s1:1→1 / s2:77→1 / s3:77→4, s1:1→1 / s2:77→1 / s3:77→5, s1:1→1 / s2:77→2 / s3:77→1, s1:1→1 / s2:77→2 / s3:77→2, s1:1→1 / s2:77→2 / s3:77→3, s1:1→1 / s2:77→2 / s3:77→4, s1:1→1 / s2:77→2 / s3:77→5, s1:1→1 / s2:77→3 / s3:77→1}"	"{s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1}"
77	13	82	145	0	1	1	0	0	0	0	1	"s1:1→1 / s2:77→1 / s3:77→1"	""
77	21	79	260	1	1	0	1	0	0	0	0	"{s1:1→1 / s2:77→1 / s3:73→1, s1:1→1 / s2:77→1 / s3:73→1, 77→1}"	"{s3:79→1, s3:79→1}"
77	21	80	253	0	2	0	1	0	0	0	0	"s1:1→1 / s2:77→1 / s3:77→1"	""
77	21	80	260	1	1	0	1	0	0	0	0	"s1:1→1 / s2:77→1 / s3:77→1"	"s3:79→1"
77	27	79	231	0	2	0	0	0	1	0	0	"s1:77→1 / s2:2→1 / s3:1→1"	""
77	27	79	258	0	2	0	0	1	0	0	0	"s1:77→1 / s2:2→1 / s3:1→1"	""
77	27	80	203	0	2	0	0	0	0	1	0	"s1:77→1 / s2:2→1 / s3:1→1"	""
77	39	79	238	1	0	1	0	1	0	0	0	"s1:77→1 / s2:1→1"	"s3:2→1"
77	39	79	252	0	2	0	0	1	0	0	0	"{s1:77→1 / s2:1→1 / s3:1→1, s1:77→1 / s2:1→1 / s3:1→2}"	""
77	39	79	258	1	1	0	0	1	0	0	0	"{s1:77→1 / s2:1→1, s1:77→1 / s2:1→1 / s3:1→1, s1:77→1 / s2:1→1 / s3:1→2, s1:77→1 / s2:1→1 / s3:1→3, s1:77→1 / s2:1→1 / s3:1→4, s1:77→1 / s2:1→1 / s3:1→5, s1:77→1 / s2:1→2, s1:77→1 / s2:1→2 / s3:1→1, s1:77→1 / s2:1→3}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
77	39	79	259	1	1	0	0	1	0	0	0	"{s1:77→1 / s2:1→1 / s3:1→1, s1:77→1 / s2:1→1 / s3:1→2, s1:77→1 / s2:1→1 / s3:1→3, s1:77→1 / s2:1→1 / s3:1→4, s1:77→1 / s2:1→1 / s3:1→5}"	"{s3:79→1, s3:79→1, s3:79→1, s3:79→1, s3:79→1}"
77	39	80	258	0	1	1	1	0	0	0	0	"s1:1→1 / s2:77→1 / s3:77→1"	""
77	39	80	264	1	0	1	1	0	0	0	0	"s1:77→1 / s2:1→1"	"s3:2→1"
