"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
91	9	92	263	0	1	0	0	0	0	1	0
91	9	93	262	1	1	0	0	0	0	1	0
91	28	92	262	1	0	0	0	0	0	1	0
