"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
91	8	"7 e8+7 f5+14(g2+su(2))"	"7 e8+e7+7 f5+15(g2+su(2))"	91	271	0	1	0	0	0	0	1	0	"{s1:91→1, s1:91→1}"	"{s2:1→1, s2:4→1}"
91	8	"7 e8+7 f5+14(g2+su(2))"	"8 e8+7 f5+15(g2+su(2))"	91	156	0	1	0	0	0	0	0	1	"{s1:91→1, s1:91→1}"	"{s2:1→1, s2:4→1}"
91	9	"7 e8+7 f5+15(g2+su(2))"	"7 e8+e7'+7 f5+so(8)+15(g2+su(2))"	91	271	0	0	1	0	0	1	0	0	"s1:91→1 / s2:1→1"	""
91	9	"7 e8+7 f5+15(g2+su(2))"	"7 e8+e7+7 f5+so(8)+15(g2+su(2))"	91	243	0	0	1	0	0	0	1	0	"s1:91→1 / s2:1→1"	""
91	9	"7 e8+7 f5+15(g2+su(2))"	"7 e8+e7'+8 f5+15(g2+su(2))"	91	247	0	0	0	1	0	1	0	0	"s1:91→1 / s2:1→1"	""
91	9	"7 e8+7 f5+15(g2+su(2))"	"7 e8+e7+8 f5+15(g2+su(2))"	91	219	0	0	0	1	0	0	1	0	"s1:91→1 / s2:1→1"	""
91	17	"7 e8+7 f5+so(8)+su(3)+14(g2+su(2))"	"7 e8+e6+7 f5+2 so(8)+su(3)+14(g2+su(2))"	91	271	0	0	1	0	1	0	0	0	"s1:1→1 / s2:91→1"	""
91	28	"7 e8+7 f5+su(3)+15(g2+su(2))"	"7 e8+e7+7 f5+16(g2+su(2))"	91	262	1	0	0	0	0	0	1	0	"s1:91→1"	"s2:1→1"
91	38	"6 e8+2 e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e7'+7 f5+15(g2+su(2))+so(7)+2 su(2)"	91	270	0	1	0	0	0	1	0	0	"s1:91→1"	"s2:1→1"
91	38	"6 e8+2 e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+3 e7+7 f5+15(g2+su(2))+so(7)+2 su(2)"	91	242	0	1	0	0	0	0	1	0	"s1:91→1"	"s2:1→1"
91	45	"6 e8+2 e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e7'+7 f5+15(g2+su(2))+so(7)+2 su(2)"	91	270	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:91→1"
91	45	"6 e8+2 e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+3 e7+7 f5+15(g2+su(2))+so(7)+2 su(2)"	91	242	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:91→1"
91	46	"6 e8+2 e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+2 e7+e7'+7 f5+15(g2+su(2))+so(7)+2 su(2)"	91	270	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:91→1"
91	46	"6 e8+2 e7+7 f5+14(g2+su(2))+so(7)+2 su(2)"	"6 e8+3 e7+7 f5+15(g2+su(2))+so(7)+2 su(2)"	91	242	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:91→1"
