"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
92	7	93	185	0	0	0	0	0	0	0	1	"s1:92→1"	""
92	11	93	272	0	0	0	0	0	0	1	0	"s1:1→1"	""
92	13	93	133	0	0	0	1	0	0	0	0	"s1:1→1"	""
92	13	93	157	0	0	1	0	0	0	0	0	"s1:1→1"	""
92	13	93	177	0	1	0	0	0	0	0	0	"s1:1→1"	""
92	13	99	177	0	1	0	0	0	0	0	0	"s1:1→2"	""
92	13	100	177	0	1	0	0	0	0	0	0	"s1:1→3"	""
92	13	101	177	0	1	0	0	0	0	0	0	"{s1:1→4, s1:1→5}"	""
92	22	93	177	0	0	0	0	0	0	0	1	"s1:92→1"	""
92	23	93	176	0	0	0	0	0	0	0	1	"s1:1→1"	""
92	24	93	264	0	0	0	0	0	0	1	0	"s1:1→1"	""
92	35	93	176	1	0	0	0	0	0	0	0	""	"s1:1→1"
92	35	98	169	0	1	0	0	0	0	0	0	"{s1:2→1, s1:2→2}"	""
92	35	98	176	1	0	0	0	0	0	0	0	"{s1:2→1, s1:2→2, s1:2→3, s1:2→4, s1:2→5}"	"{s1:1→1, s1:1→1, s1:1→1, s1:1→1, s1:1→1}"
92	43	93	271	0	0	0	0	0	0	1	0	"s1:92→1"	""
