"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
92	7	96	169	0	2	0	0	0	0	0	1	"{s1:92→1 / s2:1→1 / s3:1→1, s1:92→1 / s2:1→1 / s3:1→2}"	""
92	7	96	176	1	1	0	0	0	0	0	1	"{s1:92→1 / s2:1→1 / s3:1→1, s1:92→1 / s2:1→1 / s3:1→2, s1:92→1 / s2:1→1 / s3:1→3, s1:92→1 / s2:1→1 / s3:1→4, s1:92→1 / s2:1→1 / s3:1→5}"	"{s3:94→1, s3:94→1, s3:94→1, s3:94→1, s3:94→1}"
92	8	94	261	0	2	0	0	1	0	0	0	"s1:92→1"	"s2:4→1 / s3:1→1"
92	11	94	256	0	2	0	0	0	0	1	0	"s1:1→1 / s2:92→1 / s3:92→1"	""
92	11	94	263	1	1	0	0	0	0	1	0	"{s1:1→1 / s2:92→1 / s3:90→1, s1:1→1 / s2:92→1 / s3:90→1, 92→1, s1:1→1 / s2:92→1 / s3:92→1}"	"{s3:94→1, s3:94→1, s3:94→1}"
92	22	96	168	1	1	0	0	0	0	0	1	"s1:92→1 / s2:2→1"	"s3:1→1"
92	43	94	241	1	0	1	0	0	0	1	0	"s1:92→1 / s2:1→1"	"s3:2→1"
92	43	94	255	0	2	0	0	0	0	1	0	"{s1:92→1 / s2:1→1 / s3:1→1, s1:92→1 / s2:1→1 / s3:1→2}"	""
92	43	94	261	1	1	0	0	0	0	1	0	"{s1:92→1 / s2:1→1, s1:92→1 / s2:1→1 / s3:1→1, s1:92→1 / s2:1→1 / s3:1→2, s1:92→1 / s2:1→1 / s3:1→4, s1:92→1 / s2:1→1 / s3:1→5, s1:92→1 / s2:1→2, s1:92→1 / s2:1→2 / s3:1→1, s1:92→1 / s2:1→3}"	"{s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1, s3:2→1}"
92	43	94	262	1	1	0	0	0	0	1	0	"{s1:92→1 / s2:1→1 / s3:1→1, s1:92→1 / s2:1→1 / s3:1→2, s1:92→1 / s2:1→1 / s3:1→3, s1:92→1 / s2:1→1 / s3:1→4, s1:92→1 / s2:1→1 / s3:1→5}"	"{s3:94→1, s3:94→1, s3:94→1, s3:94→1, s3:94→1}"
92	43	94	269	1	0	1	0	0	1	0	0	"s1:92→1 / s2:1→1"	"s3:2→1"
