"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
31	66	189	212	4	1	0	0	0	0	0	0	"s1:31→1 / s3:1→1 / s4:1→2 / s5:1→4, 31→1"	"s2:2→1 / s3:32→1 / s4:30→1 / s5:32→1"
31	66	190	212	4	1	0	0	0	0	0	0	"s1:31→1 / s3:1→1 / s4:1→1 / s5:1→4, 31→1"	"s2:2→1 / s3:32→1 / s4:32→1 / s5:30→1"
31	109	39	145	0	4	0	0	0	0	0	1	"s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→1"	""
31	109	39	152	1	3	0	0	0	0	0	1	"s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→1"	"s5:35→1"
31	109	39	158	2	2	0	0	0	0	0	1	"{s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→1, s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→2}"	"{s4:34→1 / s5:34→1, s4:34→1 / s5:34→1}"
31	109	39	159	2	2	0	0	0	0	0	1	"s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→1"	"s4:34→1 / s5:33→1"
31	152	182	260	0	4	0	0	0	1	0	0	"s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→1"	""
31	152	185	267	1	3	0	0	0	1	0	0	"s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→1"	"s5:35→1"
31	152	187	273	2	2	0	0	0	1	0	0	"s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→1"	"s4:34→1 / s5:34→1"
31	152	188	273	2	2	0	0	0	1	0	0	"s1:1→1 / s2:31→1 / s3:31→1 / s4:31→1 / s5:31→2"	"s4:34→1 / s5:34→1"
