"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
31	1	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+so(8)+4(g2+su(2))"	31	235	0	0	1	0	0	0	0	0	"s1:1→1"	""
31	1	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	31	255	0	1	0	0	0	0	0	0	"s1:1→1"	""
31	1	"2 e8+2 f5+4(g2+su(2))"	"2 e8+3 f5+4(g2+su(2))"	31	211	0	0	0	1	0	0	0	0	"s1:1→1"	""
31	1	"2 e8+2 f5+4(g2+su(2))"	"2 e8+e6+2 f5+4(g2+su(2))"	31	185	0	0	0	0	1	0	0	0	"s1:1→1"	""
31	1	"2 e8+2 f5+4(g2+su(2))"	"2 e8+e7'+2 f5+4(g2+su(2))"	31	158	0	0	0	0	0	1	0	0	"s1:1→1"	""
31	1	"2 e8+2 f5+4(g2+su(2))"	"2 e8+e7+2 f5+4(g2+su(2))"	31	130	0	0	0	0	0	0	1	0	"s1:1→1"	""
31	1	"2 e8+2 f5+4(g2+su(2))"	"3 e8+2 f5+4(g2+su(2))"	31	15	0	0	0	0	0	0	0	1	"s1:1→1"	""
31	2	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+so(8)+4(g2+su(2))"	31	235	0	0	1	0	0	0	0	0	"s1:1→1"	""
31	2	"2 e8+2 f5+4(g2+su(2))"	"2 e8+2 f5+su(3)+4(g2+su(2))"	31	255	0	1	0	0	0	0	0	0	"s1:1→1"	""
31	2	"2 e8+2 f5+4(g2+su(2))"	"2 e8+3 f5+4(g2+su(2))"	31	211	0	0	0	1	0	0	0	0	"s1:1→1"	""
31	2	"2 e8+2 f5+4(g2+su(2))"	"2 e8+e6+2 f5+4(g2+su(2))"	31	185	0	0	0	0	1	0	0	0	"s1:1→1"	""
31	2	"2 e8+2 f5+4(g2+su(2))"	"2 e8+e7'+2 f5+4(g2+su(2))"	31	158	0	0	0	0	0	1	0	0	"s1:1→1"	""
