"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	31	195	0	1	0	0	0	0	0	0	2
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+2 su(3)+5(g2+su(2))"	34	186	1	2	0	0	0	0	0	0	2
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+3 su(3)+4(g2+su(2))"	34	187	0	2	0	0	0	0	0	0	2
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	33	202	1	0	0	0	0	0	0	0	2
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	36	202	1	0	0	0	0	0	0	0	13
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	37	202	1	0	0	0	0	0	0	0	4
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+6(g2+su(2))"	34	193	2	1	0	0	0	0	0	0	30
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	32	194	1	1	0	0	0	0	0	0	2
31	3	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	34	194	1	1	0	0	0	0	0	0	33
31	4	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	32	195	0	2	0	0	0	0	0	0	4
31	4	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+3 su(3)+4(g2+su(2))"	34	187	0	3	0	0	0	0	0	0	4
31	4	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	33	202	1	1	0	0	0	0	0	0	8
31	4	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+6(g2+su(2))"	34	193	2	2	0	0	0	0	0	0	16
31	4	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	31	203	0	1	0	0	0	0	0	0	4
31	4	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	33	203	0	1	0	0	0	0	0	0	4
31	4	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	34	194	1	2	0	0	0	0	0	0	56
31	5	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	31	254	0	1	0	0	0	0	0	0	4
31	5	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+so(8)+5(g2+su(2))"	31	226	0	1	1	0	0	0	0	0	2
31	5	"2 e8+2 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	32	202	0	1	0	1	0	0	0	0	2
31	5	"2 e8+2 f4+4(g2+su(2))"	"2 e8+e6+2 f4+5(g2+su(2))"	33	176	0	1	0	0	1	0	0	0	2
31	5	"2 e8+2 f4+4(g2+su(2))"	"2 e8+e7'+2 f4+5(g2+su(2))"	34	149	0	1	0	0	0	1	0	0	2
