"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
50	14	"3 e8+e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e6+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	51	205	0	1	0	0	1	0	0	0	2
50	14	"3 e8+e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+8(g2+su(2))+so(7)+2 su(2)"	54	177	1	1	0	0	0	1	0	0	2
50	14	"3 e8+e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+8(g2+su(2))+so(7)+2 su(2)"	55	177	1	1	0	0	0	1	0	0	8
50	14	"3 e8+e7+4 f5+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	52	178	0	1	0	0	0	1	0	0	2
50	17	"4 e8+4 f5+7(g2+su(2))"	"4 e8+4 f5+8(g2+su(2))"	50	178	0	1	0	0	0	0	0	0	2
50	18	"4 e8+4 f5+7(g2+su(2))"	"4 e8+4 f5+8(g2+su(2))"	54	178	1	1	0	0	0	0	0	0	4
50	18	"4 e8+4 f5+7(g2+su(2))"	"4 e8+4 f5+8(g2+su(2))"	55	178	1	1	0	0	0	0	0	0	6
50	18	"4 e8+4 f5+7(g2+su(2))"	"4 e8+4 f5+su(3)+7(g2+su(2))"	50	179	0	1	0	0	0	0	0	0	2
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+2 e6+4 f5+2 su(3)+7(g2+su(2))"	50	263	0	0	0	0	1	0	0	0	3
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+2 e6+4 f5+so(8)+2 su(3)+7(g2+su(2))"	50	235	0	0	1	0	1	0	0	0	2
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+2 e6+5 f5+2 su(3)+7(g2+su(2))"	51	211	0	0	0	1	1	0	0	0	2
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"4 e8+e6+4 f5+2 su(3)+7(g2+su(2))+so(7)+2 su(2)"	57	82	2	1	0	0	0	0	0	1	2
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"4 e8+e6+4 f5+2 su(3)+8(g2+su(2))"	57	84	1	1	0	0	0	0	0	1	6
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"4 e8+e6+4 f5+3 su(3)+7(g2+su(2))"	57	85	0	1	0	0	0	0	0	1	4
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"4 e8+e6+4 f5+3 su(3)+8(g2+su(2))"	58	76	1	2	0	0	0	0	0	1	2
50	20	"3 e8+e6+4 f5+2 su(3)+7(g2+su(2))"	"4 e8+e6+4 f5+4 su(3)+7(g2+su(2))"	57	77	0	2	0	0	0	0	0	1	2
50	25	"3 e8+e7+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+4 f5+so(8)+su(3)+8(g2+su(2))"	50	257	0	0	1	0	0	0	0	0	3
50	25	"3 e8+e7+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+5 f5+2 su(3)+8(g2+su(2))"	50	225	0	1	0	1	0	0	0	0	2
50	25	"3 e8+e7+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+5 f5+so(8)+su(3)+8(g2+su(2))"	51	205	0	0	1	1	0	0	0	0	2
50	25	"3 e8+e7+4 f5+su(3)+8(g2+su(2))"	"3 e8+e7+5 f5+su(3)+8(g2+su(2))"	50	233	0	0	0	1	0	0	0	0	2
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+10(g2+su(2))"	55	160	2	2	0	0	0	0	0	0	2
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+2 su(3)+8(g2+su(2))"	54	162	0	2	0	0	0	0	0	0	3
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+2 su(3)+8(g2+su(2))"	55	162	0	2	0	0	0	0	0	0	6
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+3 su(3)+8(g2+su(2))"	55	154	0	3	0	0	0	0	0	0	2
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+8(g2+su(2))+so(7)+2 su(2)"	54	167	2	1	0	0	0	0	0	0	7
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+8(g2+su(2))+so(7)+2 su(2)"	55	167	2	1	0	0	0	0	0	0	3
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+9(g2+su(2))"	53	169	1	1	0	0	0	0	0	0	2
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+9(g2+su(2))"	54	169	1	1	0	0	0	0	0	0	19
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+9(g2+su(2))"	55	169	1	1	0	0	0	0	0	0	10
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+su(3)+8(g2+su(2))"	50	170	0	1	0	0	0	0	0	0	2
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+su(3)+8(g2+su(2))"	54	170	0	1	0	0	0	0	0	0	5
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+su(3)+8(g2+su(2))"	55	170	0	1	0	0	0	0	0	0	2
50	26	"4 e8+4 f5+8(g2+su(2))"	"4 e8+4 f5+su(3)+9(g2+su(2))"	55	161	1	2	0	0	0	0	0	0	16
50	27	"3 e8+e7+5 f5+su(3)+7(g2+su(2))"	"3 e8+e7+5 f5+su(3)+8(g2+su(2))"	51	233	1	1	0	0	0	0	0	0	2
50	35	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+4 f5+7(g2+su(2))+2(so(7)+2 su(2))"	55	147	1	0	0	0	0	0	1	0	3
50	35	"3 e8+e7+4 f5+8(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+7(g2+su(2))+2(so(7)+2 su(2))"	54	175	1	0	0	0	0	1	0	0	3
50	41	"3 e8+e7'+e6+4 f5+su(3)+7(g2+su(2))"	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	50	236	0	1	0	0	0	0	0	0	2
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+2 su(3)+8(g2+su(2))"	55	158	0	2	1	0	0	0	0	0	3
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+8(g2+su(2))"	50	174	0	0	1	0	0	0	0	0	2
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+9(g2+su(2))"	54	165	1	1	1	0	0	0	0	0	7
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+9(g2+su(2))"	55	165	1	1	1	0	0	0	0	0	8
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+9(g2+su(2))"	56	165	1	1	1	0	0	0	0	0	2
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+su(3)+8(g2+su(2))"	51	166	0	1	1	0	0	0	0	0	2
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+2 so(8)+su(3)+8(g2+su(2))"	55	166	0	1	1	0	0	0	0	0	6
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	53	191	2	1	0	0	0	0	0	0	6
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+so(8)+9(g2+su(2))"	52	193	1	1	0	0	0	0	0	0	2
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+so(8)+9(g2+su(2))"	53	193	1	1	0	0	0	0	0	0	19
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+so(8)+su(3)+8(g2+su(2))"	50	194	0	1	0	0	0	0	0	0	2
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+so(8)+su(3)+8(g2+su(2))"	53	194	0	1	0	0	0	0	0	0	3
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+3 f5+so(8)+su(3)+9(g2+su(2))"	54	185	1	2	0	0	0	0	0	0	25
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+4 f5+so(8)+9(g2+su(2))"	55	141	1	1	0	1	0	0	0	0	3
50	43	"4 e8+3 f5+so(8)+8(g2+su(2))"	"4 e8+4 f5+so(8)+su(3)+8(g2+su(2))"	55	142	0	1	0	1	0	0	0	0	2
50	46	"3 e8+e7+e7'+4 f5+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+8(g2+su(2))+so(7)+2 su(2)"	54	177	1	1	0	0	0	0	0	0	10
50	46	"3 e8+e7+e7'+4 f5+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+4 f5+su(3)+7(g2+su(2))+so(7)+2 su(2)"	50	178	0	1	0	0	0	0	0	0	2
50	47	"3 e8+2 e6+4 f5+3 su(3)+6(g2+su(2))"	"3 e8+2 e6+4 f5+3 su(3)+7(g2+su(2))"	50	255	1	1	0	0	0	0	0	0	2
50	47	"3 e8+2 e6+4 f5+3 su(3)+6(g2+su(2))"	"3 e8+2 e6+4 f5+4 su(3)+6(g2+su(2))"	50	256	0	1	0	0	0	0	0	0	5
50	47	"3 e8+2 e6+4 f5+3 su(3)+6(g2+su(2))"	"3 e8+2 e6+4 f5+so(8)+4 su(3)+6(g2+su(2))"	50	228	0	1	1	0	0	0	0	0	2
50	47	"3 e8+2 e6+4 f5+3 su(3)+6(g2+su(2))"	"3 e8+2 e6+5 f5+4 su(3)+6(g2+su(2))"	51	204	0	1	0	1	0	0	0	0	2
50	47	"3 e8+2 e6+4 f5+3 su(3)+6(g2+su(2))"	"3 e8+3 e6+4 f5+4 su(3)+6(g2+su(2))"	52	178	0	1	0	0	1	0	0	0	2
50	48	"3 e8+e7'+e6+4 f5+su(3)+7(g2+su(2))"	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	50	236	0	1	0	0	0	0	0	0	2
50	48	"3 e8+e7'+e6+4 f5+su(3)+7(g2+su(2))"	"3 e8+e7'+e6+4 f5+2 su(3)+8(g2+su(2))"	50	227	0	2	0	0	0	0	0	0	2
50	49	"3 e8+e7'+e6+4 f5+su(3)+7(g2+su(2))"	"3 e8+e7'+e6+4 f5+2 su(3)+7(g2+su(2))"	50	236	0	1	0	0	0	0	0	0	2
50	56	"3 e8+2 e6+4 f5+3 su(3)+6(g2+su(2))"	"3 e8+2 e6+4 f5+3 su(3)+7(g2+su(2))"	50	255	0	1	0	0	0	0	0	0	2
50	59	"3 e8+2 e6+4 f5+2 su(3)+7(g2+su(2))"	"3 e8+2 e6+4 f5+3 su(3)+7(g2+su(2))"	50	255	0	1	0	0	0	0	0	0	3
50	65	"3 e8+e7'+e6+4 f5+su(3)+7(g2+su(2))"	"3 e8+e7'+e6+4 f5+su(3)+8(g2+su(2))"	50	235	0	1	0	0	0	0	0	0	2
50	67	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	"7 e7+e6+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	50	246	0	0	0	0	1	0	1	0	2
50	67	"6 e7+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	"7 e7+e7'+2 f5+4(g2+su(2))+5(so(7)+2 su(2))"	51	219	0	0	0	0	0	1	1	0	2
50	68	"3 e8+e7+3 f5+2 so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+3 f5+2 so(8)+8(g2+su(2))+so(7)+2 su(2)"	55	145	1	1	0	0	0	0	1	0	2
50	68	"3 e8+e7+3 f5+2 so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+3 f5+2 so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	56	146	0	1	0	0	0	0	1	0	2
50	68	"3 e8+e7+3 f5+2 so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+3 f5+3 so(8)+7(g2+su(2))+so(7)+2 su(2)"	50	259	0	0	1	0	0	0	0	0	3
50	68	"3 e8+e7+3 f5+2 so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+3 f5+2 so(8)+8(g2+su(2))+so(7)+2 su(2)"	54	173	1	1	0	0	0	1	0	0	2
50	68	"3 e8+e7+3 f5+2 so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+e7+e7'+3 f5+2 so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	174	0	1	0	0	0	1	0	0	2
50	69	"3 e8+2 e7+3 f5+so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+3 f5+so(8)+8(g2+su(2))+so(7)+2 su(2)"	54	173	1	1	0	0	0	0	0	0	5
50	69	"3 e8+2 e7+3 f5+so(8)+7(g2+su(2))+so(7)+2 su(2)"	"3 e8+2 e7+3 f5+so(8)+su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	174	0	1	0	0	0	0	0	0	2
50	72	"7 e7+f5+g2+su(2)+7(so(7)+2 su(2))"	"8 e7+f5+su(3)+g2+su(2)+7(so(7)+2 su(2))"	50	240	0	1	0	0	0	0	1	0	2
50	75	"7 e7+f5+2(g2+su(2))+6(so(7)+2 su(2))"	"8 e7+f5+3(g2+su(2))+6(so(7)+2 su(2))"	50	241	0	1	0	0	0	0	1	0	2
50	104	"6 e7+e6+f5+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e6+f5+2 su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	55	174	0	1	0	0	0	0	0	1	4
50	104	"6 e7+e6+f5+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e6+f5+2 su(3)+3(g2+su(2))+6(so(7)+2 su(2))"	55	165	1	2	0	0	0	0	0	1	4
50	104	"6 e7+e6+f5+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e6+f5+3 su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	55	166	0	2	0	0	0	0	0	1	3
50	104	"6 e7+e6+f5+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e6+f5+su(3)+2(g2+su(2))+7(so(7)+2 su(2))"	55	171	2	1	0	0	0	0	0	1	2
50	104	"6 e7+e6+f5+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e6+f5+su(3)+3(g2+su(2))+6(so(7)+2 su(2))"	54	173	1	1	0	0	0	0	0	1	4
50	104	"6 e7+e6+f5+su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	"e8+6 e7+e6+f5+su(3)+3(g2+su(2))+6(so(7)+2 su(2))"	55	173	1	1	0	0	0	0	0	1	7
