"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
58	4	98	272	1	2	0	1	0	0	0	0	"s1:1→1 / s2:58→1 / s3:58→1 / s4:58→4"	"s4:2→1"
58	4	122	253	2	1	0	0	1	0	0	0	"s1:58→1 / s2:1→1 / s4:1→4, 58→1"	"s3:2→1 / s4:60→1"
58	4	122	272	1	2	0	1	0	0	0	0	"s1:1→1 / s2:58→1 / s3:58→1 / s4:58→3"	"s4:2→1"
58	6	142	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→5"	"s3:59→1 / s4:55→1"
58	6	149	272	2	2	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s4:1→4, s1:58→1 / s2:1→1 / s4:1→5}"	"{s3:2→1 / s4:59→1, s3:2→1 / s4:59→1}"
58	6	150	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s4:1→3"	"s3:2→1 / s4:59→1"
58	6	151	265	1	3	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s3:1→1, s1:58→1 / s2:1→1 / s3:1→1 / s4:1→4}"	"{s4:2→1, s4:59→1}"
58	6	152	258	0	4	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→1"	""
58	6	152	265	1	3	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:58→1 / s2:1→1 / s3:1→1 / s4:1→3}"	"{s4:2→1, s4:59→1}"
58	6	152	272	2	2	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:58→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:58→1 / s2:1→1 / s4:1→1}"	"{s3:60→1 / s4:2→1, s3:59→1 / s4:55→1, s3:2→1 / s4:60→1}"
58	6	153	265	1	3	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:58→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:58→1 / s2:1→1 / s3:1→2}"	"{s4:60→1, s4:61→1, s4:2→1}"
58	6	153	271	2	2	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s3:1→1 / s4:1→1, s1:58→1 / s2:1→1 / s3:1→1 / s4:1→2}"	"{s3:60→1 / s4:60→1, s3:60→1 / s4:60→1}"
58	6	153	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s4:1→2"	"s3:2→1 / s4:60→1"
58	6	154	272	2	2	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s4:1→3, s1:58→1 / s2:1→1 / s4:1→4, s1:58→1 / s2:1→1 / s4:1→5}"	"{s3:2→1 / s4:60→1, s3:2→1 / s4:60→1, s3:2→1 / s4:60→1}"
58	6	155	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s4:1→2"	"s3:2→1 / s4:59→1"
58	6	156	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→5"	"s3:60→1 / s4:59→1"
58	6	157	265	1	3	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→2"	"s4:59→1"
58	6	158	272	2	2	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s3:1→1 / s4:1→4, s1:58→1 / s2:1→1 / s3:1→1 / s4:1→5}"	"{s3:60→1 / s4:59→1, s3:2→1 / s4:59→1}"
58	6	159	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→2 / s4:1→4"	"s3:2→1 / s4:59→1"
58	6	163	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→4"	"s3:2→1 / s4:59→1"
58	6	164	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→3"	"s3:60→1 / s4:59→1"
58	6	166	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→2 / s4:1→3"	"s3:2→1 / s4:59→1"
58	6	174	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→3"	"s3:2→1 / s4:59→1"
58	6	178	252	2	1	1	0	0	0	0	0	"s1:1→1 / s2:58→1 / s4:1→1"	"s3:2→1 / s4:60→1"
58	6	179	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→2"	"s3:60→1 / s4:59→1"
58	6	183	265	1	3	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s3:1→1 / s4:1→1"	"s4:59→1"
58	6	184	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→2 / s4:1→2"	"s3:2→1 / s4:59→1"
58	6	185	272	2	2	0	0	0	0	0	0	"s1:58→1 / s2:1→1 / s4:1→1"	"s3:2→1 / s4:59→1"
58	17	99	241	1	3	0	0	0	0	0	0	"{s1:58→1 / s2:58→1, s1:58→1 / s2:58→1}"	"{s3:1→1 / s4:57→1, s3:4→1 / s4:57→1}"
58	17	102	248	2	2	0	0	0	0	0	0	"{s1:58→1 / s3:58→1, s1:58→1 / s3:58→1}"	"{s2:1→1 / s3:59→1 / s4:57→1, s2:4→1 / s3:59→1 / s4:57→1}"
58	17	104	248	2	2	0	0	0	0	0	0	"{s1:58→1 / s3:58→2, s1:58→1 / s3:58→2}"	"{s2:1→1 / s3:59→1 / s4:57→1, s2:4→1 / s3:59→1 / s4:57→1}"
58	56	169	256	2	1	0	0	1	0	0	0	"s1:1→1 / s2:58→1 / s3:1→1 / s4:1→1"	"s3:60→1 / s4:60→1"
58	61	191	255	1	3	0	0	0	0	0	0	"s1:1→1 / s2:1→1 / s3:1→1"	"s4:58→1"
58	61	191	262	2	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1 / s4:1→1, s1:1→1 / s2:1→1 / s4:1→1}"	"{s3:58→1 / s4:59→1, s3:58→1 / s4:60→1}"
58	61	191	268	3	1	0	0	0	0	0	0	"{s1:1→1 / s3:1→1 / s4:1→1, s1:1→1 / s3:1→1 / s4:1→2}"	"{s2:58→1 / s3:59→1 / s4:59→1, s2:58→1 / s3:59→1 / s4:59→1}"
58	73	124	249	2	2	0	0	0	0	0	0	"{s1:58→1 / s2:1→1 / s3:2→1 / s4:2→1, s1:58→1 / s2:2→1 / s3:1→1 / s4:1→1}"	"{s3:59→1 / s4:59→1, s3:59→1 / s4:59→1}"
