"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+2 f4+2(g2+su(2))+so(7)+2 su(2)"	22	94	0	0	0	1	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+e6+f4+2(g2+su(2))+so(7)+2 su(2)"	23	68	0	0	0	0	1	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+e7'+f4+2(g2+su(2))+so(7)+2 su(2)"	24	41	0	0	0	0	0	1	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2(g2+su(2))+2(so(7)+2 su(2))"	26	135	2	1	0	0	0	0	1	0	3
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2(g2+su(2))+2(so(7)+2 su(2))"	34	135	2	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2(g2+su(2))+2(so(7)+2 su(2))"	45	135	2	1	0	0	0	0	1	0	3
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2(g2+su(2))+so(7)+2 su(2)"	17	146	0	0	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	23	130	0	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	29	130	0	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	34	130	0	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	37	130	0	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	47	130	0	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+3(g2+su(2))+so(7)+2 su(2)"	32	121	1	3	0	0	0	0	1	0	3
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	22	137	1	1	0	0	0	0	1	0	8
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	23	137	1	1	0	0	0	0	1	0	6
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	24	137	1	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	26	137	1	1	0	0	0	0	1	0	6
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	27	137	1	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	34	137	1	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	35	137	1	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	44	137	1	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	45	137	1	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	49	137	1	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3 su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	122	0	3	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+4(g2+su(2))+so(7)+2 su(2)"	34	128	2	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	21	118	0	0	1	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	26	118	0	0	1	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+so(8)+su(3)+2(g2+su(2))+so(7)+2 su(2)"	24	110	0	1	1	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	37	127	2	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+2(so(7)+2 su(2))"	48	127	2	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	20	138	0	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	26	138	0	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	34	138	0	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	44	138	0	1	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	24	129	1	2	0	0	0	0	1	0	20
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	25	129	1	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	26	129	1	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	29	129	1	2	0	0	0	0	1	0	4
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	34	129	1	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	38	129	1	2	0	0	0	0	1	0	4
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	52	129	1	2	0	0	0	0	1	0	4
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	67	129	1	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	69	129	1	2	0	0	0	0	1	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+2 f4+2(g2+su(2))+so(7)+2 su(2)"	17	227	0	0	0	1	0	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+2 f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	18	199	0	0	1	1	0	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+2 f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	17	219	0	1	0	1	0	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+2 f4+2(g2+su(2))+so(7)+2 su(2)"	20	149	0	0	0	1	1	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f4+2(g2+su(2))+so(7)+2 su(2)"	17	201	0	0	0	0	1	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	21	185	0	2	0	0	1	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f4+3(g2+su(2))+so(7)+2 su(2)"	20	192	1	1	0	0	1	0	0	0	5
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	19	173	0	0	1	0	1	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	18	193	0	1	0	0	1	0	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+2 f4+2(g2+su(2))+so(7)+2 su(2)"	21	122	0	0	0	1	0	1	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+e6+f4+2(g2+su(2))+so(7)+2 su(2)"	22	96	0	0	0	0	1	1	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+2(g2+su(2))+so(7)+2 su(2)"	17	174	0	0	0	0	0	1	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	25	158	0	2	0	0	0	1	0	0	2
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+3(g2+su(2))+so(7)+2 su(2)"	21	165	1	1	0	0	0	1	0	0	5
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+3(g2+su(2))+so(7)+2 su(2)"	22	165	1	1	0	0	0	1	0	0	6
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	20	146	0	0	1	0	0	1	0	0	2
