"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2(g2+su(2))+2(so(7)+2 su(2))"	26	135	2	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2(g2+su(2))+2(so(7)+2 su(2))"	27	135	2	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	47	130	0	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	52	130	0	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	59	130	0	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	60	130	0	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	23	137	1	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	24	137	1	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	26	137	1	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	27	137	1	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	57	137	1	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	65	137	1	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+3(g2+su(2))+so(7)+2 su(2)"	67	137	1	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	44	138	0	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	56	138	0	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	57	138	0	1	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	24	129	1	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	26	129	1	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	35	129	1	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	67	129	1	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	69	129	1	2	0	0	0	0	1	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+3(g2+su(2))+so(7)+2 su(2)"	22	165	1	1	0	0	0	1	0	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+3(g2+su(2))+so(7)+2 su(2)"	24	165	1	1	0	0	0	1	0	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	26	157	1	2	0	0	0	1	0	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	31	157	1	2	0	0	0	1	0	0
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e8+e7+f4+2(g2+su(2))+2(so(7)+2 su(2))"	27	20	2	1	0	0	0	0	0	1
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e8+e7+f4+2 su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	15	0	2	0	0	0	0	0	1
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e8+e7+f4+3(g2+su(2))+so(7)+2 su(2)"	26	22	1	1	0	0	0	0	0	1
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e8+e7+f4+3(g2+su(2))+so(7)+2 su(2)"	27	22	1	1	0	0	0	0	0	1
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e8+e7+f4+su(3)+2(g2+su(2))+so(7)+2 su(2)"	27	23	0	1	0	0	0	0	0	1
17	1	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	"e8+e7+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	27	14	1	2	0	0	0	0	0	1
17	2	"e8+f4+su(3)+2(g2+su(2))"	"e8+2 f4+3(g2+su(2))"	23	114	1	0	0	1	0	0	0	0
17	2	"e8+f4+su(3)+2(g2+su(2))"	"e8+f4+2 su(3)+2(g2+su(2))"	22	159	0	1	0	0	0	0	0	0
17	2	"e8+f4+su(3)+2(g2+su(2))"	"e8+f4+2 su(3)+2(g2+su(2))"	26	159	0	1	0	0	0	0	0	0
17	2	"e8+f4+su(3)+2(g2+su(2))"	"e8+f4+3(g2+su(2))"	22	166	1	0	0	0	0	0	0	0
17	2	"e8+f4+su(3)+2(g2+su(2))"	"e8+f4+3(g2+su(2))"	23	166	1	0	0	0	0	0	0	0
17	2	"e8+f4+su(3)+2(g2+su(2))"	"e8+f4+3(g2+su(2))"	24	166	1	0	0	0	0	0	0	0
17	2	"e8+f4+su(3)+2(g2+su(2))"	"e8+f4+4(g2+su(2))"	22	157	2	1	0	0	0	0	0	0
