"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	17	146	0	0	0	0	0	0	1	0	"{s1:17→1, s1:1→1}"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"2 e7+f5+2(g2+su(2))+so(7)+2 su(2)"	21	146	0	0	0	0	0	0	1	0	"s1:1→1, 17→1"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+2 f5+2(g2+su(2))+so(7)+2 su(2)"	17	227	0	0	0	1	0	0	0	0	"{s1:17→1, s1:1→1}"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+2 f5+2(g2+su(2))+so(7)+2 su(2)"	18	227	0	0	0	1	0	0	0	0	"s1:1→1, 17→1"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f5+2(g2+su(2))+so(7)+2 su(2)"	17	201	0	0	0	0	1	0	0	0	"{s1:17→1, s1:1→1}"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+e6+f5+2(g2+su(2))+so(7)+2 su(2)"	19	201	0	0	0	0	1	0	0	0	"s1:1→1, 17→1"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	17	174	0	0	0	0	0	1	0	0	"{s1:17→1, s1:1→1}"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+e7'+f5+2(g2+su(2))+so(7)+2 su(2)"	20	174	0	0	0	0	0	1	0	0	"s1:1→1, 17→1"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+so(8)+2(g2+su(2))+so(7)+2 su(2)"	17	251	0	0	1	0	0	0	0	0	"{s1:17→1, s1:1→1, s1:1→1, 17→1}"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e7+f5+su(3)+2(g2+su(2))+so(7)+2 su(2)"	17	271	0	1	0	0	0	0	0	0	"{s1:17→1, s1:1→1}"	""
17	1	"e7+f5+2(g2+su(2))+so(7)+2 su(2)"	"e8+e7+f5+2(g2+su(2))+so(7)+2 su(2)"	17	31	0	0	0	0	0	0	0	1	"s1:17→1"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+2 f5+su(3)+2(g2+su(2))"	17	115	0	0	0	1	0	0	0	0	"s1:1→1"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	17	159	0	1	0	0	0	0	0	0	"s1:1→1"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	21	159	0	1	0	0	0	0	0	0	"{s1:14→1, s1:1→1, 14→1, s1:1→2, 14→1}"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	22	159	0	1	0	0	0	0	0	0	"{s1:1→3, 14→1, s1:1→4, 14→1}"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	24	159	0	1	0	0	0	0	0	0	"s1:1→2"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	25	159	0	1	0	0	0	0	0	0	"{s1:1→3, s1:1→4}"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+2 su(3)+2(g2+su(2))"	26	159	0	1	0	0	0	0	0	0	"s1:1→5"	""
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	17	166	1	0	0	0	0	0	0	0	""	"s1:17→1"
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	20	166	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:17→1"
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	21	166	1	0	0	0	0	0	0	0	"{s1:1→1, 14→1, s1:1→1, 14→2, s1:1→2, 14→1, s1:1→2, 14→2, s1:1→2, 14→3, s1:1→3, 14→1, s1:1→3, 14→2}"	"{s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1}"
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	22	166	1	0	0	0	0	0	0	0	"{s1:14→1, s1:14→2, s1:14→3, s1:14→4, s1:14→5, s1:1→1, 14→3, s1:1→1, 14→4, s1:1→2, s1:1→4, 14→1}"	"{s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1, s1:17→1}"
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+3(g2+su(2))"	23	166	1	0	0	0	0	0	0	0	"{s1:1→3, s1:1→4, s1:1→5}"	"{s1:17→1, s1:17→1, s1:17→1}"
17	2	"e8+f5+su(3)+2(g2+su(2))"	"e8+f5+so(8)+su(3)+2(g2+su(2))"	17	139	0	0	1	0	0	0	0	0	"s1:1→1"	""
17	3	"e8+f5+3(g2+su(2))"	"e8+2 f5+3(g2+su(2))"	17	114	0	0	0	1	0	0	0	0	"s1:1→1"	""
17	3	"e8+f5+3(g2+su(2))"	"e8+f5+so(8)+3(g2+su(2))"	17	138	0	0	1	0	0	0	0	0	"s1:1→1"	""
17	3	"e8+f5+3(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	17	158	0	1	0	0	0	0	0	0	"s1:1→1"	""
17	3	"e8+f5+3(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	21	158	0	1	0	0	0	0	0	0	"{s1:1→1, 13→1, s1:1→2, 13→1}"	""
17	3	"e8+f5+3(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	22	158	0	1	0	0	0	0	0	0	"{s1:13→1, s1:1→3, 13→1, s1:1→4, 13→1}"	""
17	3	"e8+f5+3(g2+su(2))"	"e8+f5+su(3)+3(g2+su(2))"	24	158	0	1	0	0	0	0	0	0	"s1:1→2"	""
