"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
45	1	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+4 f4+su(3)+8(g2+su(2))"	45	273	1	1	0	0	0	0	0	0	2
45	1	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	50	148	1	0	0	0	0	0	1	0	5
45	2	"3 e8+4 f4+7(g2+su(2))"	"3 e8+5 f4+su(3)+7(g2+su(2))"	45	230	0	1	0	1	0	0	0	0	2
45	2	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	46	204	0	1	0	0	1	0	0	0	2
45	2	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	50	148	1	1	0	0	0	0	1	0	2
45	2	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	54	148	1	1	0	0	0	0	1	0	2
45	2	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	67	148	1	1	0	0	0	0	1	0	2
45	2	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	47	177	0	1	0	0	0	1	0	0	2
45	2	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+su(3)+7(g2+su(2))"	48	149	0	1	0	0	0	0	1	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+5 f4+su(3)+7(g2+su(2))"	45	230	0	1	0	1	0	0	0	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e6+4 f4+su(3)+7(g2+su(2))"	46	204	0	1	0	0	1	0	0	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	49	176	1	1	0	0	0	1	0	0	6
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	51	176	1	1	0	0	0	1	0	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	50	148	1	1	0	0	0	0	1	0	8
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	52	148	1	1	0	0	0	0	1	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	54	148	1	1	0	0	0	0	1	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	66	148	1	1	0	0	0	0	1	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7'+4 f4+su(3)+7(g2+su(2))"	47	177	0	1	0	0	0	1	0	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+su(3)+7(g2+su(2))"	48	149	0	1	0	0	0	0	1	0	2
45	3	"3 e8+4 f4+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	54	33	1	1	0	0	0	0	0	1	10
45	3	"3 e8+4 f4+7(g2+su(2))"	"4 e8+4 f4+su(3)+7(g2+su(2))"	52	34	0	1	0	0	0	0	0	1	2
45	5	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+4 f4+so(8)+2 su(3)+6(g2+su(2))"	45	255	0	0	1	0	0	0	0	0	3
45	5	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+5 f4+2 su(3)+6(g2+su(2))"	45	231	0	0	0	1	0	0	0	0	2
45	5	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+5 f4+3 su(3)+6(g2+su(2))"	45	223	0	1	0	1	0	0	0	0	2
45	5	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+5 f4+so(8)+2 su(3)+6(g2+su(2))"	46	203	0	0	1	1	0	0	0	0	2
45	5	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+5 f4+su(3)+7(g2+su(2))"	45	230	1	0	0	1	0	0	0	0	2
45	5	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+2 su(3)+6(g2+su(2))"	45	205	0	0	0	0	1	0	0	0	2
45	5	"3 e8+4 f4+2 su(3)+6(g2+su(2))"	"3 e8+e6+4 f4+3 su(3)+6(g2+su(2))"	46	197	0	1	0	0	1	0	0	0	2
