"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
45	1	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	50	148	1	0	0	0	0	0	1	0
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7'+4 f4+8(g2+su(2))"	49	176	1	1	0	0	0	1	0	0
45	3	"3 e8+4 f4+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	50	148	1	1	0	0	0	0	1	0
45	3	"3 e8+4 f4+7(g2+su(2))"	"4 e8+4 f4+8(g2+su(2))"	54	33	1	1	0	0	0	0	0	1
45	6	"3 e8+5 f4+2 su(3)+6(g2+su(2))"	"3 e8+5 f4+su(3)+7(g2+su(2))"	50	230	1	0	0	0	0	0	0	0
45	6	"3 e8+5 f4+2 su(3)+6(g2+su(2))"	"3 e8+5 f4+su(3)+7(g2+su(2))"	51	230	1	0	0	0	0	0	0	0
45	7	"3 e8+5 f4+su(3)+6(g2+su(2))"	"3 e8+5 f4+7(g2+su(2))"	51	238	1	0	0	0	0	0	0	0
45	9	"3 e8+5 f4+su(3)+7(g2+su(2))"	"3 e8+5 f4+8(g2+su(2))"	50	229	1	0	0	0	0	0	0	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+2 su(3)+7(g2+su(2))"	65	141	0	1	0	0	0	0	1	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+2 su(3)+7(g2+su(2))"	70	141	0	1	0	0	0	0	1	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	56	148	1	0	0	0	0	0	1	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+8(g2+su(2))"	57	148	1	0	0	0	0	0	1	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+su(3)+8(g2+su(2))"	57	140	1	1	0	0	0	0	1	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+su(3)+8(g2+su(2))"	58	140	1	1	0	0	0	0	1	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+su(3)+8(g2+su(2))"	72	140	1	1	0	0	0	0	1	0
45	12	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+su(3)+8(g2+su(2))"	75	140	1	1	0	0	0	0	1	0
45	13	"3 e8+5 f4+su(3)+6(g2+su(2))"	"3 e8+5 f4+7(g2+su(2))"	51	238	1	0	0	0	0	0	0	0
45	15	"3 e8+5 f4+su(3)+7(g2+su(2))"	"3 e8+5 f4+8(g2+su(2))"	51	229	1	0	0	0	0	0	0	0
45	15	"3 e8+5 f4+su(3)+7(g2+su(2))"	"3 e8+5 f4+su(3)+6(g2+su(2))+so(7)+2 su(2)"	50	228	1	0	0	0	0	0	0	0
