"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	30	225	0	1	0	0	0	0	0	0	2
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	31	225	0	1	0	0	0	0	0	0	2
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+so(8)+5(g2+su(2))"	31	197	0	1	1	0	0	0	0	0	2
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	30	217	0	2	0	0	0	0	0	0	2
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	32	173	0	1	0	1	0	0	0	0	2
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+e6+2 f4+5(g2+su(2))"	33	147	0	1	0	0	1	0	0	0	2
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+e7'+2 f4+5(g2+su(2))"	34	120	0	1	0	0	0	1	0	0	2
30	3	"2 e8+2 f4+4(g2+su(2))"	"2 e8+e7+2 f4+5(g2+su(2))"	35	92	0	1	0	0	0	0	1	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	30	218	0	1	0	0	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	35	225	1	0	0	0	0	0	0	0	4
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	37	225	1	0	0	0	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+5(g2+su(2))"	38	225	1	0	0	0	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+so(8)+2 su(3)+4(g2+su(2))"	31	190	0	1	1	0	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+so(8)+su(3)+4(g2+su(2))"	30	198	0	0	1	0	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	31	217	1	1	0	0	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	32	166	0	1	0	1	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+3 su(3)+4(g2+su(2))"	38	158	0	2	0	1	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	34	173	1	0	0	1	0	0	0	0	4
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	36	173	1	0	0	1	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+so(8)+5(g2+su(2))"	35	145	1	0	1	1	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+so(8)+su(3)+4(g2+su(2))"	33	146	0	0	1	1	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	30	174	0	0	0	1	0	0	0	0	2
30	4	"2 e8+2 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	34	165	1	1	0	1	0	0	0	0	2
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	32	166	0	2	0	0	0	0	0	0	2
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	34	166	0	2	0	0	0	0	0	0	3
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	33	173	1	1	0	0	0	0	0	0	4
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	34	173	1	1	0	0	0	0	0	0	11
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	35	173	1	1	0	0	0	0	0	0	10
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	36	173	1	1	0	0	0	0	0	0	2
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	37	173	1	1	0	0	0	0	0	0	4
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	38	173	1	1	0	0	0	0	0	0	10
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+6(g2+su(2))"	34	164	2	2	0	0	0	0	0	0	2
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	30	174	0	1	0	0	0	0	0	0	3
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	33	174	0	1	0	0	0	0	0	0	2
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	34	165	1	2	0	0	0	0	0	0	4
30	5	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	38	165	1	2	0	0	0	0	0	0	2
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+2 su(3)+4(g2+su(2))"	32	166	0	2	0	0	0	0	0	0	2
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))"	35	182	1	0	0	0	0	0	0	0	3
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))"	36	182	1	0	0	0	0	0	0	0	3
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	35	173	1	1	0	0	0	0	0	0	2
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	36	173	1	1	0	0	0	0	0	0	2
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	30	174	0	1	0	0	0	0	0	0	2
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+su(3)+4(g2+su(2))"	33	174	0	1	0	0	0	0	0	0	2
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	34	165	0	2	0	0	0	0	0	0	3
30	6	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	36	165	1	2	0	0	0	0	0	0	2
30	7	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	30	173	0	1	0	0	0	0	0	0	2
30	9	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))"	34	173	1	0	0	0	0	0	0	0	5
30	9	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+so(8)+5(g2+su(2))"	35	145	1	0	1	0	0	0	0	0	2
30	9	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	34	165	1	1	0	0	0	0	0	0	2
30	9	"2 e8+3 f4+su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	35	165	1	1	0	0	0	0	0	0	3
30	10	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))+so(7)+2 su(2)"	34	171	1	1	0	0	0	0	0	0	2
30	10	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))+so(7)+2 su(2)"	35	171	1	1	0	0	0	0	0	0	5
30	10	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))+so(7)+2 su(2)"	36	171	1	1	0	0	0	0	0	0	2
30	10	"2 e8+3 f4+4(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))+so(7)+2 su(2)"	37	171	1	1	0	0	0	0	0	0	3
30	11	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))"	35	182	1	0	0	0	0	0	0	0	3
30	11	"2 e8+3 f4+su(3)+3(g2+su(2))"	"2 e8+3 f4+4(g2+su(2))"	36	182	1	0	0	0	0	0	0	0	3
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+so(8)+3 su(3)+4(g2+su(2))"	34	182	0	1	1	0	0	0	0	0	2
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+so(8)+su(3)+5(g2+su(2))"	33	189	1	0	1	0	0	0	0	0	4
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+4(g2+su(2))+so(7)+2 su(2)"	32	215	2	0	0	0	0	0	0	0	2
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	30	217	1	0	0	0	0	0	0	0	2
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	35	217	1	0	0	0	0	0	0	0	8
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	36	217	1	0	0	0	0	0	0	0	5
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	37	217	1	0	0	0	0	0	0	0	2
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+2 f4+su(3)+5(g2+su(2))"	38	217	1	0	0	0	0	0	0	0	2
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+5(g2+su(2))+so(7)+2 su(2)"	35	162	3	0	0	1	0	0	0	0	2
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+6(g2+su(2))"	35	164	2	0	0	1	0	0	0	0	3
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	34	165	1	0	0	1	0	0	0	0	2
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+3 f4+su(3)+5(g2+su(2))"	35	165	1	0	0	1	0	0	0	0	3
30	13	"2 e8+2 f4+2 su(3)+4(g2+su(2))"	"2 e8+e6+2 f4+3 su(3)+4(g2+su(2))"	36	132	0	1	0	0	1	0	0	0	2
