"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
61	17	65	171	0	2	0	0	0	0	0	0	"{s1:59→1, 61→1, s1:59→1 / s2:61→1, s1:61→1 / s2:59→1}"	"{s2:1→1, s2:1→1, s2:1→1}"	"5 e8+5 f5+9(g2+su(2))"
61	17	65	172	0	2	0	0	0	0	0	0	"s1:61→1 / s2:59→1"	""	"5 e8+5 f5+9(g2+su(2))"
61	17	65	179	1	1	0	0	0	0	0	0	"{s1:59→1 / s2:61→1, s1:59→1 / s2:61→2, s1:59→1 / s2:61→3, s1:59→1 / s2:61→4, s1:59→1 / s2:61→5, s1:61→1 / s2:59→1, s1:61→1 / s2:59→2, s1:61→1 / s2:59→3, s1:61→1 / s2:59→4, s1:61→1 / s2:59→5}"	"{s2:62→1, s2:62→1, s2:62→1, s2:62→1, s2:62→1, s2:62→1, s2:62→1, s2:62→1, s2:62→1, s2:62→1}"	"5 e8+5 f5+9(g2+su(2))"
61	19	61	208	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:61→1"	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"
61	19	61	236	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"
61	19	65	93	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:61→1"	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"
61	19	68	94	0	1	0	0	0	0	0	1	"s1:1→1 / s2:60→1"	""	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"
61	20	61	208	0	1	0	0	0	0	1	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+10(g2+su(2))"
61	20	61	236	0	1	0	0	0	1	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+10(g2+su(2))"
61	20	65	93	0	1	0	0	0	0	0	1	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+10(g2+su(2))"
61	21	68	93	0	1	0	0	0	0	0	1	"s1:1→1 / s2:60→1"	""	"4 e8+e6+5 f5+10(g2+su(2))"
61	22	61	209	0	0	1	0	0	1	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	61	212	0	0	0	1	1	0	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	61	229	0	1	0	0	0	1	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	61	236	0	0	1	0	1	0	0	0	"{s1:1→1 / s2:61→1, s1:61→1 / s2:1→1}"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	61	238	0	0	0	2	0	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	131	0	0	0	0	1	0	1	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	157	0	0	0	1	0	0	1	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	159	0	0	0	0	1	1	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	181	0	0	1	0	0	0	1	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	185	0	0	0	1	0	1	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	186	0	0	0	0	2	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	201	0	1	0	0	0	0	1	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	22	62	212	0	0	0	1	1	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e6+5 f5+2 su(3)+9(g2+su(2))"
61	23	61	208	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7'+5 f5+10(g2+su(2))"
61	23	61	235	0	1	0	0	1	0	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7'+5 f5+10(g2+su(2))"
61	23	62	180	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:61→1"	"4 e8+e7'+5 f5+10(g2+su(2))"
61	25	61	208	0	1	0	0	1	0	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"
61	25	61	234	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"
61	25	62	242	1	0	0	1	0	0	0	0	"s1:1→1 / s2:59→1"	"s2:2→1"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"
61	26	61	208	0	1	0	0	1	0	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"
61	26	61	234	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"
61	27	61	262	1	1	0	0	0	0	0	0	"{s1:61→1 / s2:1→1, s1:61→1 / s2:2→1}"	"{s2:62→1, s2:62→1}"	"4 e8+e7'+6 f5+su(3)+9(g2+su(2))"
61	29	61	233	0	1	0	1	0	0	0	0	"s1:61→1"	"s2:1→1"	"4 e8+e7+5 f5+10(g2+su(2))"
61	30	62	170	0	2	0	0	0	0	0	0	""	"s1:61→1 / s2:1→1"	"5 e8+5 f5+9(g2+su(2))"
61	30	65	171	0	2	0	0	0	0	0	0	"s1:60→1"	"s2:1→1"	"5 e8+5 f5+9(g2+su(2))"
61	32	61	205	0	1	0	0	1	0	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+6 f5+3 su(3)+8(g2+su(2))"
61	32	61	231	0	1	0	1	0	0	0	0	"s1:1→1 / s2:61→1"	""	"4 e8+e6+6 f5+3 su(3)+8(g2+su(2))"
61	34	61	231	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+5 f5+11(g2+su(2))"
61	35	61	262	1	1	0	0	0	0	0	0	"s1:61→1 / s2:1→1"	"s2:62→1"	"4 e8+e7'+6 f5+su(3)+9(g2+su(2))"
61	41	61	210	0	0	1	0	1	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	61	230	0	1	0	0	1	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	61	236	0	0	1	1	0	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	62	155	0	0	1	0	0	0	1	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	62	183	0	0	1	0	0	1	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	62	203	0	1	0	0	0	1	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	63	175	0	1	0	0	0	0	1	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	65	175	0	1	0	0	0	0	1	0	"s1:61→1 / s2:1→2"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	41	66	175	0	1	0	0	0	0	1	0	"s1:61→1 / s2:1→3"	""	"4 e8+e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	47	61	202	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+4 f5+so(8)+su(3)+9(g2+su(2))+so(7)+2 su(2)"
61	47	61	229	1	0	0	0	1	0	0	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+4 f5+so(8)+su(3)+9(g2+su(2))+so(7)+2 su(2)"
61	47	62	174	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:61→1"	"4 e8+e7+4 f5+so(8)+su(3)+9(g2+su(2))+so(7)+2 su(2)"
61	47	65	167	0	1	0	0	0	0	1	0	"s1:1→1 / s2:60→1"	""	"4 e8+e7+4 f5+so(8)+su(3)+9(g2+su(2))+so(7)+2 su(2)"
61	47	65	174	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:58→1, s1:1→1 / s2:58→1, 60→1, s1:1→1 / s2:60→1}"	"{s2:61→1, s2:61→1, s2:61→1}"	"4 e8+e7+4 f5+so(8)+su(3)+9(g2+su(2))+so(7)+2 su(2)"
61	56	61	251	0	0	0	0	1	0	1	0	"{s1:1→1 / s2:61→1, s1:61→1 / s2:1→1}"	""	"9 e7+10(so(7)+2 su(2))"
61	56	61	252	0	0	0	0	0	2	0	0	"s1:61→1 / s2:1→1"	""	"9 e7+10(so(7)+2 su(2))"
61	56	62	196	0	0	0	0	0	0	2	0	"s1:61→1 / s2:1→1"	""	"9 e7+10(so(7)+2 su(2))"
61	56	62	224	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:61→1, s1:61→1 / s2:1→1}"	""	"9 e7+10(so(7)+2 su(2))"
61	60	62	213	0	1	0	0	0	0	0	1	"{s1:61→1 / s2:1→1, s1:61→1 / s2:2→1}"	""	"8 e7+e6+f5+2(g2+su(2))+8(so(7)+2 su(2))"
61	67	61	222	0	0	0	0	0	0	2	0	"s1:61→1 / s2:1→1"	""	"8 e7+2 f5+4(g2+su(2))+7(so(7)+2 su(2))"
61	67	61	250	0	0	0	0	0	1	1	0	"{s1:1→1 / s2:61→1, s1:61→1 / s2:1→1}"	""	"8 e7+2 f5+4(g2+su(2))+7(so(7)+2 su(2))"
61	70	61	233	0	1	0	0	0	0	0	1	"s1:61→1 / s2:1→1"	""	"8 e7+2 f5+su(3)+3(g2+su(2))+7(so(7)+2 su(2))"
61	70	61	240	1	0	0	0	0	0	0	1	"s1:61→1"	"s2:2→1"	"8 e7+2 f5+su(3)+3(g2+su(2))+7(so(7)+2 su(2))"
61	70	62	213	0	0	1	0	0	0	0	1	"s1:61→1 / s2:1→1"	""	"8 e7+2 f5+su(3)+3(g2+su(2))+7(so(7)+2 su(2))"
61	70	63	189	0	0	0	1	0	0	0	1	"s1:61→1 / s2:1→1"	""	"8 e7+2 f5+su(3)+3(g2+su(2))+7(so(7)+2 su(2))"
61	70	64	163	0	0	0	0	1	0	0	1	"s1:61→1 / s2:1→1"	""	"8 e7+2 f5+su(3)+3(g2+su(2))+7(so(7)+2 su(2))"
61	72	61	250	0	0	0	0	1	0	1	0	"s1:61→1 / s2:1→1"	""	"8 e7+e6+f5+su(3)+2(g2+su(2))+8(so(7)+2 su(2))"
61	77	65	167	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	""	"4 e8+2 e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	77	65	174	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→1, 3→1, s1:1→1 / s2:3→1}"	"{s2:62→1, s2:62→1, s2:62→1}"	"4 e8+2 e7+4 f5+so(8)+9(g2+su(2))+so(7)+2 su(2)"
61	78	61	210	0	0	1	1	0	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+2 so(8)+10(g2+su(2))"
61	78	61	230	0	1	0	1	0	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+2 so(8)+10(g2+su(2))"
61	78	61	234	0	0	2	0	0	0	0	0	"s1:61→1 / s2:1→1"	""	"4 e8+e7+4 f5+2 so(8)+10(g2+su(2))"
61	79	62	212	0	1	0	0	0	0	0	1	"s1:61→1"	"s2:1→1"	"8 e7+e6+f5+2(g2+su(2))+8(so(7)+2 su(2))"
