"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
61	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+2 so(8)+10(g2+su(2))"	70	123	0	0	2	0	0	0	0	1	"[""s1:1->1 / s2:61->1 / s3:61->1"",""s1:61->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
61	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+2 su(3)+10(g2+su(2))"	68	163	0	2	0	0	0	0	0	1	"[""s1:1->1 / s2:61->1 / s3:61->1"",""s1:61->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
61	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+so(8)+su(3)+10(g2+su(2))"	69	143	0	1	1	0	0	0	0	1	"[""s1:1->1 / s2:61->1 / s3:61->1"",""s1:61->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
61	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+6 f4+su(3)+10(g2+su(2))"	70	119	0	1	0	1	0	0	0	1	"[""s1:1->1 / s2:61->1 / s3:61->1"",""s1:61->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
61	1	"4 e8+5 f4+10(g2+su(2))"	"5 e8+e6+5 f4+su(3)+10(g2+su(2))"	71	93	0	1	0	0	1	0	0	1	"[""s1:1->1 / s2:61->1 / s3:61->1"",""s1:61->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
61	13	"4 e8+e6+5 f4+su(3)+9(g2+su(2))"	"5 e8+e6+5 f4+3 su(3)+9(g2+su(2))"	68	86	0	2	0	0	0	0	0	1	"[""s1:61->1 / s2:2->1 / s3:1->1""]"	"[""""]"
61	17	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	69	170	1	2	0	0	0	0	0	0	"[""s1:59->1 / s3:61->1"",""s1:61->1 / s3:59->1""]"	"[""s2:1->1 / s3:62->1"",""s2:1->1 / s3:62->1""]"
61	17	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+2 su(3)+10(g2+su(2))"	65	163	0	3	0	0	0	0	0	0	"[""s1:61->1 / s2:59->1""]"	"[""s3:1->1""]"
61	19	"4 e8+e6+5 f4+su(3)+9(g2+su(2))"	"5 e8+e6+5 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	68	91	1	1	0	0	0	0	0	1	"[""s1:1->1 / s3:60->1""]"	"[""s2:61->1 / s3:63->1""]"
61	41	"4 e8+e7+4 f4+so(8)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+so(8)+10(g2+su(2))+so(7)+2 su(2)"	68	174	1	1	0	0	0	0	1	0	"[""s1:61->1 / s2:1->1 / s3:3->1""]"	"[""s3:63->1""]"
61	41	"4 e8+e7+4 f4+so(8)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+so(8)+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	69	167	0	2	0	0	0	0	1	0	"[""s1:61->1 / s2:1->1 / s3:1->1""]"	"[""""]"
61	47	"4 e8+e7+4 f4+so(8)+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+so(8)+9(g2+su(2))+2(so(7)+2 su(2))"	65	172	2	0	0	0	0	0	1	0	"[""s1:1->1""]"	"[""s2:61->1 / s3:61->1""]"
61	47	"4 e8+e7+4 f4+so(8)+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+4 f4+so(8)+9(g2+su(2))+2(so(7)+2 su(2))"	67	172	2	0	0	0	0	0	1	0	"[""s1:1->1 / s3:58->1""]"	"[""s2:61->1 / s3:61->1""]"
