"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
61	1	"4 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+10(g2+su(2))"	61	179	0	0	0	0	0	0	0	1	"{s1:1→1, s1:61→1}"	""
61	1	"4 e8+5 f5+10(g2+su(2))"	"5 e8+5 f5+10(g2+su(2))"	64	179	0	0	0	0	0	0	0	1	"s1:1→1, 61→1"	""
61	2	"5 e8+4 f5+8(g2+su(2))"	"5 e8+4 f5+9(g2+su(2))"	61	240	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
61	3	"5 e8+4 f5+8(g2+su(2))"	"5 e8+4 f5+9(g2+su(2))"	61	240	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
61	5	"5 e8+4 f5+8(g2+su(2))"	"5 e8+4 f5+9(g2+su(2))"	61	240	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1, s1:55→1, s1:61→1}"
61	8	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+5 f5+so(8)+su(3)+9(g2+su(2))"	61	267	0	0	1	0	0	0	0	0	"s1:1→1"	""
61	8	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+6 f5+su(3)+9(g2+su(2))"	61	243	0	0	0	1	0	0	0	0	"s1:1→1"	""
61	8	"4 e8+e7+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+e6+5 f5+su(3)+9(g2+su(2))"	61	217	0	0	0	0	1	0	0	0	"s1:1→1"	""
61	9	"5 e8+5 f5+9(g2+su(2))"	"5 e8+5 f5+su(3)+9(g2+su(2))"	61	180	0	1	0	0	0	0	0	0	"{s1:59→1, s1:61→1}"	""
61	9	"5 e8+5 f5+9(g2+su(2))"	"5 e8+5 f5+su(3)+9(g2+su(2))"	65	180	0	1	0	0	0	0	0	0	"s1:59→1, 61→1"	""
61	10	"5 e8+4 f5+8(g2+su(2))"	"5 e8+4 f5+9(g2+su(2))"	61	240	0	1	0	0	0	0	0	0	""	"{s1:1→1, s1:4→1}"
61	11	"4 e8+e7+5 f5+su(3)+10(g2+su(2))"	"4 e8+e7+5 f5+so(8)+su(3)+10(g2+su(2))"	61	258	0	0	1	0	0	0	0	0	"s1:1→1"	""
61	11	"4 e8+e7+5 f5+su(3)+10(g2+su(2))"	"4 e8+e7+6 f5+su(3)+10(g2+su(2))"	61	234	0	0	0	1	0	0	0	0	"s1:1→1"	""
61	12	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+e7+5 f5+so(8)+10(g2+su(2))"	61	266	0	0	1	0	0	0	0	0	"s1:61→1"	""
61	12	"4 e8+e7+5 f5+10(g2+su(2))"	"4 e8+e7+6 f5+10(g2+su(2))"	61	242	0	0	0	1	0	0	0	0	"s1:61→1"	""
61	13	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	"4 e8+2 e6+5 f5+su(3)+9(g2+su(2))"	61	272	0	0	0	0	1	0	0	0	"s1:61→1"	""
61	13	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7'+e6+5 f5+su(3)+9(g2+su(2))"	61	245	0	0	0	0	0	1	0	0	"s1:61→1"	""
61	13	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	"4 e8+e7+e6+5 f5+su(3)+9(g2+su(2))"	61	217	0	0	0	0	0	0	1	0	"s1:61→1"	""
61	13	"4 e8+e6+5 f5+su(3)+9(g2+su(2))"	"5 e8+e6+5 f5+su(3)+9(g2+su(2))"	61	102	0	0	0	0	0	0	0	1	"s1:61→1"	""
61	14	"4 e8+e7'+5 f5+10(g2+su(2))"	"4 e8+2 e7'+5 f5+10(g2+su(2))"	61	217	0	0	0	0	0	1	0	0	"s1:61→1"	""
61	14	"4 e8+e7'+5 f5+10(g2+su(2))"	"4 e8+e7'+6 f5+10(g2+su(2))"	61	270	0	0	0	1	0	0	0	0	"s1:61→1"	""
61	14	"4 e8+e7'+5 f5+10(g2+su(2))"	"4 e8+e7'+e6+5 f5+10(g2+su(2))"	61	244	0	0	0	0	1	0	0	0	"s1:61→1"	""
61	14	"4 e8+e7'+5 f5+10(g2+su(2))"	"4 e8+e7+e7'+5 f5+10(g2+su(2))"	61	189	0	0	0	0	0	0	1	0	"s1:61→1"	""
