"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+10(g2+su(2))+2(so(7)+2 su(2))"	84	140	2	1	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+10(g2+su(2))+2(so(7)+2 su(2))"	85	140	2	1	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+11(g2+su(2))+so(7)+2 su(2)"	83	142	1	1	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+11(g2+su(2))+so(7)+2 su(2)"	84	142	1	1	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+11(g2+su(2))+so(7)+2 su(2)"	85	142	1	1	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+2 su(3)+10(g2+su(2))+so(7)+2 su(2)"	81	135	0	2	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+2 su(3)+10(g2+su(2))+so(7)+2 su(2)"	83	135	0	2	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+10(g2+su(2))+so(7)+2 su(2)"	80	143	0	1	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+10(g2+su(2))+so(7)+2 su(2)"	82	143	0	1	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	84	134	1	2	0	0	0	0	0	1
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	85	134	1	2	0	0	0	0	0	1
