"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
65	3	171	270	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→2, 62→1"	"s3:65→1"
65	3	186	270	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s3:65→1"
65	3	187	270	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→2"	"s3:65→1"
65	3	190	270	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1, 62→1"	"s3:65→1"
65	4	193	258	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:63→1 / s3:1→1, s1:1→1 / s2:65→1 / s3:1→1}"	"{s3:67→1, s3:67→1}"
65	7	166	269	2	1	0	0	0	0	0	0	"s1:2→1, 62→1"	"s2:65→1 / s3:1→1"
65	7	185	269	2	1	0	0	0	0	0	0	"s1:2→1"	"s2:65→1 / s3:1→1"
65	9	166	268	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s3:65→1"
65	9	167	268	1	2	0	0	0	0	0	0	"s1:1→1 / s2:1→2"	"s3:65→1"
65	13	69	180	0	1	0	0	1	0	1	0	"s1:65→1 / s2:1→1 / s3:1→1"	""
65	13	70	135	0	2	0	0	0	0	0	1	"{s1:1→1 / s2:65→1 / s3:65→1, s1:1→1 / s2:65→1 / s3:65→2, s1:1→1 / s2:65→1 / s3:65→3, s1:1→1 / s2:65→1 / s3:65→4, s1:1→1 / s2:65→1 / s3:65→5, s1:1→1 / s2:65→2 / s3:65→2}"	""
65	13	70	142	1	1	0	0	0	0	0	1	"{s1:1→1 / s2:65→1 / s3:65→1, s1:1→1 / s2:65→1 / s3:65→2, s1:1→1 / s2:65→1 / s3:65→3, s1:1→1 / s2:65→1 / s3:65→4, s1:1→1 / s2:65→1 / s3:65→5, s1:1→1 / s2:65→2 / s3:65→1, s1:1→1 / s2:65→2 / s3:65→2, s1:1→1 / s2:65→2 / s3:65→3, s1:1→1 / s2:65→2 / s3:65→4, s1:1→1 / s2:65→2 / s3:65→5, s1:1→1 / s2:65→3 / s3:65→1}"	"{s3:67→1, s3:67→1, s3:67→1, s3:67→1, s3:67→1, s3:67→1, s3:67→1, s3:67→1, s3:67→1, s3:67→1, s3:67→1}"
65	13	71	115	0	1	1	0	0	0	0	1	"s1:1→1 / s2:65→1 / s3:65→1"	""
65	13	119	261	0	1	0	1	1	0	0	0	"s1:1→1 / s2:65→1 / s3:1→1"	""
65	16	166	267	2	1	0	0	0	0	0	0	"s1:2→1"	"s2:65→1 / s3:1→1"
65	28	69	173	0	2	0	0	0	0	1	0	"s1:65→1 / s2:2→1 / s3:1→1"	""
65	28	108	254	0	2	0	1	0	0	0	0	"s1:65→1 / s2:2→1 / s3:1→1"	""
65	41	106	258	1	0	2	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:65→4"	"s3:2→1"
65	41	119	252	0	1	2	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:65→1"	""
65	41	120	272	0	2	1	0	0	0	0	0	"s1:1→1 / s2:65→1 / s3:65→1"	""
65	41	121	272	0	2	1	0	0	0	0	0	"s1:1→1 / s2:65→1 / s3:65→2"	""
65	41	122	272	0	2	1	0	0	0	0	0	"s1:1→1 / s2:65→1 / s3:65→3"	""
65	41	139	258	1	0	2	0	0	0	0	0	"s1:65→1 / s2:1→1"	"s3:2→1"
65	41	141	272	0	2	1	0	0	0	0	0	"{s1:65→1 / s2:1→1 / s3:1→1, s1:65→1 / s2:1→1 / s3:1→2, 65→1}"	""
65	41	143	272	0	2	1	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:1→2"	""
65	42	127	257	1	1	1	0	0	0	0	0	"s1:1→1"	"s2:65→1 / s3:2→1"
65	42	129	271	0	3	0	0	0	0	0	0	"s2:1→1 / s3:1→1"	"s1:65→1"
65	42	131	271	0	3	0	0	0	0	0	0	"s2:1→1 / s3:1→2"	"s1:65→1"
65	49	151	254	1	1	1	0	0	0	0	0	"s1:1→1 / s2:65→1 / s3:1→1"	"s3:67→1"
65	49	171	267	0	3	0	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:1→2, 65→1"	""
65	49	177	254	1	1	1	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:1→1, 61→1"	"s3:67→1"
65	49	186	267	0	3	0	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:1→1"	""
65	49	187	267	0	3	0	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:1→2"	""
65	49	191	267	0	3	0	0	0	0	0	0	"s1:65→1 / s2:1→1 / s3:1→1, 65→1"	""
65	50	122	254	1	1	1	0	0	0	0	0	"{s1:1→1 / s2:65→1 / s3:3→1, 65→1, s1:65→1 / s2:1→1 / s3:1→1, 63→1}"	"{s3:67→1, s3:67→1}"
65	54	162	273	2	1	0	0	0	0	0	0	"s1:1→1 / s2:3→1, 64→1 / s3:1→1"	"s2:66→1 / s3:65→1"
65	54	168	272	2	1	0	0	0	0	0	0	"s1:1→1 / s3:1→3, 3→1, 62→1"	"s2:65→1 / s3:65→1"
65	54	169	272	2	1	0	0	0	0	0	0	"s1:1→1 / s3:1→1"	"s2:65→1 / s3:65→1"
65	54	169	273	2	1	0	0	0	0	0	0	"s1:1→1 / s3:1→1, 3→1, 64→1"	"s2:65→1 / s3:66→1"
65	54	170	272	2	1	0	0	0	0	0	0	"s1:1→1 / s3:1→4, 62→1"	"s2:65→1 / s3:65→1"
65	54	171	272	2	1	0	0	0	0	0	0	"{s1:1→1 / s3:1→2, 3→1, 62→1, s1:1→1 / s3:3→1}"	"{s2:65→1 / s3:65→1, s2:65→1 / s3:65→1}"
65	54	171	273	2	1	0	0	0	0	0	0	"s1:1→1 / s3:3→1, 64→1"	"s2:65→1 / s3:66→1"
65	54	173	272	2	1	0	0	0	0	0	0	"s1:1→1 / s3:1→2"	"s2:65→1 / s3:65→1"
65	54	175	272	2	1	0	0	0	0	0	0	"{s1:1→1 / s2:3→1 / s3:1→1, s1:1→1 / s3:1→3, 62→1}"	"{s2:65→1 / s3:65→1, s2:65→1 / s3:65→1}"
65	54	176	272	2	1	0	0	0	0	0	0	"s1:1→1 / s3:1→1, 3→1"	"s2:65→1 / s3:65→1"
65	54	178	272	2	1	0	0	0	0	0	0	"{s1:1→1 / s3:1→1, 3→1, 62→1, s1:1→1 / s3:1→3}"	"{s2:65→1 / s3:65→1, s2:65→1 / s3:65→1}"
