"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
65	4	"5 e8+5 f4+10(g2+su(2))"	"5 e8+6 f4+su(3)+10(g2+su(2))"	65	235	0	1	0	1	0	0	0	0	2
65	5	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+6 f4+su(3)+10(g2+su(2))"	65	235	0	1	0	1	0	0	0	0	2
65	5	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+e6+5 f4+su(3)+10(g2+su(2))"	66	209	0	1	0	0	1	0	0	0	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	65	266	0	0	0	0	0	0	1	0	3
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+5 f4+so(8)+10(g2+su(2))+so(7)+2 su(2)"	65	238	0	0	1	0	0	0	1	0	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+6 f4+10(g2+su(2))+so(7)+2 su(2)"	66	214	0	0	0	1	0	0	1	0	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+e6+5 f4+10(g2+su(2))+so(7)+2 su(2)"	67	188	0	0	0	0	1	0	1	0	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+e7'+5 f4+10(g2+su(2))+so(7)+2 su(2)"	68	161	0	0	0	0	0	1	1	0	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+6 f4+10(g2+su(2))+so(7)+2 su(2)"	65	242	0	0	0	1	0	1	0	0	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+e6+5 f4+10(g2+su(2))+so(7)+2 su(2)"	66	216	0	0	0	0	1	1	0	0	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+10(g2+su(2))+2(so(7)+2 su(2))"	84	140	2	1	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+10(g2+su(2))+2(so(7)+2 su(2))"	85	140	2	1	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+11(g2+su(2))+so(7)+2 su(2)"	81	142	1	1	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+11(g2+su(2))+so(7)+2 su(2)"	83	142	1	1	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+11(g2+su(2))+so(7)+2 su(2)"	84	142	1	1	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	75	134	1	2	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	79	134	1	2	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	82	134	1	2	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	84	134	1	2	0	0	0	0	0	1	2
65	13	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))+so(7)+2 su(2)"	85	134	1	2	0	0	0	0	0	1	2
65	18	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	65	266	1	1	0	0	0	0	0	0	2
65	20	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	65	266	1	1	0	0	0	0	0	0	2
65	20	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+11(g2+su(2))"	65	268	0	1	0	0	0	0	0	0	2
65	21	"5 e8+5 f4+so(8)+su(3)+9(g2+su(2))"	"5 e8+5 f4+so(8)+10(g2+su(2))"	70	267	1	0	0	0	0	0	0	0	2
65	21	"5 e8+5 f4+so(8)+su(3)+9(g2+su(2))"	"5 e8+5 f4+so(8)+su(3)+10(g2+su(2))"	65	259	0	1	0	0	0	0	0	0	2
65	26	"5 e8+5 f4+so(8)+su(3)+9(g2+su(2))"	"5 e8+5 f4+so(8)+10(g2+su(2))"	70	267	1	0	0	0	0	0	0	0	2
65	28	"4 e8+e7+e6+5 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+e6+5 f4+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	67	181	0	1	0	0	0	0	1	0	2
65	28	"4 e8+e7+e6+5 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+2 e6+5 f4+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	65	236	0	1	0	0	1	0	0	0	2
65	28	"4 e8+e7+e6+5 f4+su(3)+9(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+e6+5 f4+2 su(3)+9(g2+su(2))+so(7)+2 su(2)"	66	209	0	1	0	0	0	1	0	0	2
65	31	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	65	266	1	1	0	0	0	0	0	0	2
65	34	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+11(g2+su(2))"	65	268	0	1	0	0	0	0	0	0	2
65	35	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+11(g2+su(2))"	65	268	0	1	0	0	0	0	0	0	2
65	36	"5 e8+5 f4+so(8)+su(3)+9(g2+su(2))"	"5 e8+5 f4+so(8)+10(g2+su(2))"	70	267	1	0	0	0	0	0	0	0	2
65	41	"4 e8+e7+e6+5 f4+2 su(3)+10(g2+su(2))"	"4 e8+e7+e6+6 f4+2 su(3)+10(g2+su(2))"	65	264	0	0	0	1	0	0	0	0	3
65	41	"4 e8+e7+e6+5 f4+2 su(3)+10(g2+su(2))"	"4 e8+e7+e6+6 f4+so(8)+2 su(3)+10(g2+su(2))"	65	236	0	0	1	1	0	0	0	0	2
65	45	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+11(g2+su(2))"	65	268	0	1	0	0	0	0	0	0	2
65	46	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+11(g2+su(2))"	65	268	0	1	0	0	0	0	0	0	2
65	47	"4 e8+2 e7+5 f4+10(g2+su(2))"	"4 e8+2 e7+5 f4+11(g2+su(2))"	65	268	0	1	0	0	0	0	0	0	2
65	48	"5 e8+5 f4+so(8)+su(3)+9(g2+su(2))"	"5 e8+5 f4+so(8)+10(g2+su(2))"	70	267	1	0	0	0	0	0	0	0	2
65	49	"5 e8+4 f4+2 so(8)+10(g2+su(2))"	"5 e8+4 f4+3 so(8)+10(g2+su(2))"	65	263	0	0	1	0	0	0	0	0	3
