"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
46	4	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+2 su(3)+8(g2+su(2))"	56	161	1	2	0	0	0	0	1	0	"[""s1:46->1 / s2:1->1 / s3:1->1""]"	"[""s4:2->1""]"
46	6	"3 e8+4 f4+8(g2+su(2))"	"3 e8+e7+4 f4+3 su(3)+8(g2+su(2))"	84	153	0	3	0	0	0	0	1	0	"[""s1:1->1 / s2:46->1 / s3:46->1 / s4:46->1"",""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->1""]"	"["""",""""]"
46	7	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+2 su(3)+8(g2+su(2))"	56	161	1	2	0	0	0	0	1	0	"[""s1:46->1 / s2:1->1 / s3:1->1""]"	"[""s4:2->1""]"
46	7	"3 e8+4 f4+su(3)+7(g2+su(2))"	"3 e8+e7+4 f4+9(g2+su(2))"	51	168	2	1	0	0	0	0	1	0	"[""s1:46->1 / s2:1->1 / s4:1->3, 46->1"",""s1:46->1 / s2:1->1 / s4:1->4, 46->1""]"	"[""s3:2->1 / s4:48->1"",""s3:2->1 / s4:48->1""]"
46	7	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+2 su(3)+8(g2+su(2))"	55	46	1	2	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1"",""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->1"",""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->1"",""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->1"",""s1:46->1 / s2:1->1 / s3:1->2""]"	"[""s4:2->1"",""s4:2->1"",""s4:48->1"",""s4:49->1"",""s4:2->1""]"
46	7	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+4 su(3)+7(g2+su(2))"	55	39	0	3	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->1""]"	"[""""]"
46	7	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	55	53	2	1	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->1"",""s1:46->1 / s2:1->1 / s4:1->1"",""s1:46->1 / s2:1->1 / s4:1->2"",""s1:46->1 / s2:1->1 / s4:1->3""]"	"[""s3:48->1 / s4:2->1"",""s3:2->1 / s4:48->1"",""s3:2->1 / s4:48->1"",""s3:2->1 / s4:48->1""]"
46	7	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+9(g2+su(2))"	56	53	2	1	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s4:1->4"",""s1:46->1 / s2:1->1 / s4:1->5""]"	"[""s3:2->1 / s4:48->1"",""s3:2->1 / s4:48->1""]"
46	7	"3 e8+4 f4+su(3)+7(g2+su(2))"	"4 e8+4 f4+su(3)+7(g2+su(2))+so(7)+2 su(2)"	55	52	2	1	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->1"",""s1:46->1 / s2:1->1 / s3:1->1 / s4:1->2""]"	"[""s3:48->1 / s4:48->1"",""s3:48->1 / s4:48->1""]"
46	63	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+2 su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	52	136	1	2	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1 / s4:5->1""]"	"[""s4:2->1""]"
46	63	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+2 su(3)+2(g2+su(2))+6(so(7)+2 su(2))"	53	136	1	2	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1""]"	"[""s4:2->1""]"
46	63	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	51	143	2	1	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:5->1""]"	"[""s3:48->1 / s4:2->1""]"
46	63	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	52	143	2	1	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s4:1->1, 5->1""]"	"[""s3:2->1 / s4:48->1""]"
46	63	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	53	143	2	1	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s4:1->2, 5->1""]"	"[""s3:2->1 / s4:48->1""]"
46	63	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+3(g2+su(2))+6(so(7)+2 su(2))"	55	143	2	1	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s4:1->1""]"	"[""s3:2->1 / s4:48->1""]"
46	63	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+su(3)+4(g2+su(2))+5(so(7)+2 su(2))"	52	137	1	2	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1 / s4:5->1"",""s1:46->1 / s2:1->1 / s3:1->1 / s4:5->1""]"	"[""s4:48->1"",""s4:49->1""]"
46	68	"6 e7+f4+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+su(3)+4(g2+su(2))+5(so(7)+2 su(2))"	53	137	1	2	0	0	0	0	0	1	"[""s1:46->1 / s2:1->1 / s3:1->1 / s4:5->1"",""s1:46->1 / s2:1->1 / s3:1->1 / s4:5->1""]"	"[""s4:48->1"",""s4:49->1""]"
46	73	"6 e7+f4+su(3)+3(g2+su(2))+5(so(7)+2 su(2))"	"e8+6 e7+f4+2(g2+su(2))+7(so(7)+2 su(2))"	52	141	3	0	0	0	0	0	0	1	"[""s1:46->1"",""s1:46->1 / s2:2->1"",""s1:46->1 / s4:2->1""]"	"[""s2:3->1 / s3:1->1 / s4:1->1"",""s2:3->1 / s3:1->1 / s4:1->1"",""s2:3->1 / s3:1->1 / s4:1->1""]"
