"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"	"LST gauge algebra"
46	8	50	181	1	0	0	0	1	0	0	0	"{s1:1→1, s1:1→1 / s2:46→1, s1:1→1 / s2:46→2}"	"{s2:43→1, s2:43→1, s2:43→1}"	"3 e8+5 f5+2 su(3)+6(g2+su(2))"
46	10	46	221	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	10	47	201	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	10	47	229	1	1	0	0	0	0	0	0	"s1:1→1 / s2:43→1"	"s2:47→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	10	48	177	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	11	47	229	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:44→1, s1:1→1 / s2:46→1}"	"{s2:47→1, s2:47→1}"	"3 e8+e7+3 f5+7(g2+su(2))"
46	12	46	225	1	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	"{s2:46→1, s2:46→1}"	"3 e8+e6+4 f5+2 su(3)+6(g2+su(2))"
46	13	46	226	0	2	0	0	0	0	0	0	"{s1:44→1 / s2:1→1, s1:44→1 / s2:2→1, s1:46→1 / s2:1→1, s1:46→1 / s2:2→1}"	""	"3 e8+e6+4 f5+su(3)+6(g2+su(2))"
46	13	47	233	1	1	0	0	0	0	0	0	"{s1:44→1 / s2:1→1, s1:44→1 / s2:2→1, s1:46→1 / s2:1→1, s1:46→1 / s2:2→1}"	"{s2:47→1, s2:47→1, s2:47→1, s2:47→1}"	"3 e8+e6+4 f5+su(3)+6(g2+su(2))"
46	14	46	221	0	2	0	0	0	0	0	0	"{s1:46→1, s1:46→1}"	"{s2:1→1, s2:4→1}"	"3 e8+e7+3 f5+7(g2+su(2))"
46	14	46	227	1	1	0	0	0	0	0	0	""	"{s1:1→1 / s2:45→1, s1:4→1 / s2:45→1}"	"3 e8+e7+3 f5+7(g2+su(2))"
46	14	47	201	0	1	1	0	0	0	0	0	"{s1:46→1, s1:46→1}"	"{s2:1→1, s2:4→1}"	"3 e8+e7+3 f5+7(g2+su(2))"
46	14	48	177	0	1	0	1	0	0	0	0	"{s1:46→1, s1:46→1}"	"{s2:1→1, s2:4→1}"	"3 e8+e7+3 f5+7(g2+su(2))"
46	15	46	220	1	1	0	0	0	0	0	0	""	"s1:46→1 / s2:1→1"	"3 e8+e7+3 f5+su(3)+7(g2+su(2))"
46	16	46	221	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	16	47	201	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	16	48	177	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	16	51	177	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:45→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	17	46	221	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	17	47	201	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	17	48	177	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e7+3 f5+7(g2+su(2))"
46	18	46	224	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e6+4 f5+su(3)+7(g2+su(2))"
46	19	49	177	1	1	0	0	0	0	0	0	"{s1:44→1 / s2:1→1, s1:46→1 / s2:1→1}"	"{s2:47→1, s2:47→1}"	"3 e8+e7+4 f5+7(g2+su(2))"
46	19	50	170	0	2	0	0	0	0	0	0	"s1:46→1 / s2:44→1"	""	"3 e8+e7+4 f5+7(g2+su(2))"
46	19	50	177	1	1	0	0	0	0	0	0	"{s1:44→1 / s2:1→1, 46→1, s1:44→1 / s2:1→1, 46→2, s1:44→1 / s2:1→1, 46→3, s1:44→1 / s2:1→1, 46→4, s1:44→1 / s2:46→1, s1:46→1 / s2:1→1, 44→1, s1:46→1 / s2:1→1, 44→2, s1:46→1 / s2:1→1, 44→3, s1:46→1 / s2:1→1, 44→4, s1:46→1 / s2:44→1}"	"{s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1}"	"3 e8+e7+4 f5+7(g2+su(2))"
46	19	51	177	1	1	0	0	0	0	0	0	"{s1:44→1, 46→1 / s2:1→1, s1:44→1 / s2:46→2, s1:44→1 / s2:46→3, s1:44→1 / s2:46→4, s1:44→1 / s2:46→5, s1:46→1 / s2:44→2, s1:46→1 / s2:44→3, s1:46→1 / s2:44→4, s1:46→1 / s2:44→5}"	"{s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1}"	"3 e8+e7+4 f5+7(g2+su(2))"
46	20	50	170	0	2	0	0	0	0	0	0	"s1:2→1 / s2:1→1"	""	"3 e8+e7+4 f5+7(g2+su(2))"
46	20	50	177	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:2→1, s1:1→1 / s2:2→1, 45→1, s1:1→1 / s2:2→2, 45→1, s1:1→1 / s2:2→3, 45→1, s1:1→1 / s2:2→4, 45→1, s1:2→1 / s2:1→1, s1:2→1 / s2:1→1, 45→1, s1:2→1 / s2:1→2, 45→1, s1:2→1 / s2:1→3, 45→1, s1:2→1 / s2:1→4, 45→1}"	"{s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1}"	"3 e8+e7+4 f5+7(g2+su(2))"
46	20	51	177	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:2→2, s1:1→1 / s2:2→3, s1:1→1 / s2:2→4, s1:1→1 / s2:2→5, s1:1→1 / s2:45→1, s1:2→1 / s2:1→2, s1:2→1 / s2:1→3, s1:2→1 / s2:1→4, s1:2→1 / s2:1→5, s1:2→1 / s2:45→1}"	"{s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1, s2:47→1}"	"3 e8+e7+4 f5+7(g2+su(2))"
46	21	46	225	0	2	0	0	0	0	0	0	"{s2:1→1, s2:2→1}"	"{s1:46→1, s1:46→1}"	"3 e8+e6+4 f5+su(3)+6(g2+su(2))"
46	22	46	225	0	2	0	0	0	0	0	0	"{s1:46→1 / s2:1→1, s1:46→1 / s2:2→1}"	""	"3 e8+e6+4 f5+7(g2+su(2))"
46	22	47	232	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:46→1, s1:2→1 / s2:46→1}"	"{s2:47→1, s2:47→1}"	"3 e8+e6+4 f5+7(g2+su(2))"
46	24	46	225	0	2	0	0	0	0	0	0	"{s2:1→1, s2:2→1}"	"{s1:46→1, s1:46→1}"	"3 e8+e6+4 f5+su(3)+6(g2+su(2))"
46	26	46	224	1	1	0	0	0	0	0	0	""	"s1:1→1 / s2:46→1"	"3 e8+e6+4 f5+2 su(3)+6(g2+su(2))"
46	29	50	177	1	0	0	0	0	1	0	0	"s1:1→1"	"s2:44→1"	"3 e8+4 f5+so(8)+su(3)+7(g2+su(2))"
46	29	51	142	0	1	0	0	0	0	1	0	"s1:1→1 / s2:45→1"	""	"3 e8+4 f5+so(8)+su(3)+7(g2+su(2))"
46	29	51	149	1	0	0	0	0	0	1	0	"{s1:1→1, s1:1→1 / s2:45→1}"	"{s2:44→1, s2:44→1}"	"3 e8+4 f5+so(8)+su(3)+7(g2+su(2))"
46	29	51	170	0	1	0	0	0	1	0	0	"s1:1→1 / s2:45→1"	""	"3 e8+4 f5+so(8)+su(3)+7(g2+su(2))"
46	29	51	177	1	0	0	0	0	1	0	0	"s1:1→1 / s2:45→1"	"s2:44→1"	"3 e8+4 f5+so(8)+su(3)+7(g2+su(2))"
46	30	50	177	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:2→1"	"3 e8+e7'+4 f5+su(3)+7(g2+su(2))"
46	30	51	153	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:2→1"	"3 e8+e7'+4 f5+su(3)+7(g2+su(2))"
46	30	51	170	0	1	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	""	"3 e8+e7'+4 f5+su(3)+7(g2+su(2))"
46	30	51	177	1	0	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s2:2→1"	"3 e8+e7'+4 f5+su(3)+7(g2+su(2))"
46	31	51	177	1	1	0	0	0	0	0	0	"s1:45→1 / s2:1→1"	"s2:47→1"	"3 e8+e7+4 f5+7(g2+su(2))"
46	32	46	223	1	1	0	0	0	0	0	0	"{s1:1→1, s1:2→1}"	"{s2:46→1, s2:46→1}"	"3 e8+e6+4 f5+su(3)+7(g2+su(2))"
46	35	46	224	0	2	0	0	0	0	0	0	""	"s1:46→1 / s2:1→1"	"3 e8+e6+4 f5+su(3)+6(g2+su(2))"
46	36	46	224	0	2	0	0	0	0	0	0	"s1:46→1"	"s2:1→1"	"3 e8+e6+4 f5+7(g2+su(2))"
46	40	46	220	1	1	0	0	0	0	0	0	""	"s1:46→1 / s2:1→1"	"3 e8+e7+3 f5+su(3)+7(g2+su(2))"
46	41	46	220	1	1	0	0	0	0	0	0	""	"s1:46→1 / s2:1→1"	"3 e8+e7+3 f5+su(3)+7(g2+su(2))"
46	45	46	222	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:46→1"	"3 e8+e6+4 f5+8(g2+su(2))"
46	46	46	222	1	1	0	0	0	0	0	0	""	"s1:1→1 / s2:46→1"	"3 e8+e6+4 f5+su(3)+7(g2+su(2))"
46	51	47	229	1	1	0	0	0	0	0	0	"{s1:46→1 / s2:1→1, s1:46→1 / s2:2→1}"	"{s2:47→1, s2:47→1}"	"3 e8+e7'+3 f5+so(8)+7(g2+su(2))"
46	52	46	229	0	1	0	0	1	0	0	0	"s1:1→1 / s2:46→1"	""	"3 e8+3 f5+2 so(8)+7(g2+su(2))"
46	52	46	235	0	0	1	1	0	0	0	0	"s1:1→1 / s2:46→1"	""	"3 e8+3 f5+2 so(8)+7(g2+su(2))"
