"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	15	123	0	2	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:9->1"",""s1:9->1 / s2:1->1 / s3:1->1""]"	"["""",""""]"
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	21	123	0	2	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:9->2"",""s1:9->1 / s2:1->1 / s3:1->2""]"	"["""",""""]"
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	26	123	0	2	0	1	0	0	0	0	"[""s1:1->1 / s2:9->2 / s3:9->2""]"	"[""""]"
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	29	123	0	2	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:9->3""]"	"[""""]"
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	39	123	0	2	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:9->4""]"	"[""""]"
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	53	123	0	2	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:9->5""]"	"[""""]"
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	14	130	1	1	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:4->1, 9->1"",""s1:1->1 / s2:9->1 / s3:4->1, 9->2"",""s1:1->1 / s2:9->1 / s3:4->1, 9->3"",""s1:1->1 / s2:9->1 / s3:4->1, 9->4"",""s1:1->1 / s2:9->1 / s3:4->2, 9->3"",""s1:9->1 / s2:1->1 / s3:1->1, 4->1, 9->1"",""s1:9->1 / s2:1->1 / s3:1->1, 4->1, 9->2"",""s1:9->1 / s2:1->1 / s3:1->1, 4->2, 9->1"",""s1:9->1 / s2:1->1 / s3:1->1, 4->2, 9->2"",""s1:9->1 / s2:1->1 / s3:1->1, 4->3, 9->1"",""s1:9->1 / s2:1->1 / s3:1->2, 4->1, 9->1"",""s1:9->1 / s2:1->1 / s3:1->2, 4->1, 9->2"",""s1:9->1 / s2:1->1 / s3:1->2, 4->2, 9->1"",""s1:9->1 / s2:1->1 / s3:1->3, 4->1, 9->1"",""s1:9->1 / s2:1->1 / s3:4->1, 9->1"",""s1:9->1 / s2:1->1 / s3:4->2, 9->1"",""s1:9->1 / s2:1->1 / s3:4->3, 9->2""]"	"[""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1""]"
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	15	130	1	1	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:4->2, 9->1"",""s1:1->1 / s2:9->1 / s3:4->2, 9->2"",""s1:1->1 / s2:9->1 / s3:4->3, 9->2"",""s1:9->1 / s2:1->1 / s3:1->1, 4->1"",""s1:9->1 / s2:1->1 / s3:1->1, 4->1, 9->3"",""s1:9->1 / s2:1->1 / s3:1->1, 4->2"",""s1:9->1 / s2:1->1 / s3:1->1, 4->3"",""s1:9->1 / s2:1->1 / s3:1->1, 9->1"",""s1:9->1 / s2:1->1 / s3:1->2, 4->1"",""s1:9->1 / s2:1->1 / s3:1->2, 4->2"",""s1:9->1 / s2:1->1 / s3:1->2, 4->3"",""s1:9->1 / s2:1->1 / s3:1->2, 9->1"",""s1:9->1 / s2:1->1 / s3:1->2, 9->2"",""s1:9->1 / s2:1->1 / s3:1->2, 9->3"",""s1:9->1 / s2:1->1 / s3:1->3, 4->1"",""s1:9->1 / s2:1->1 / s3:1->3, 4->2"",""s1:9->1 / s2:1->1 / s3:1->3, 9->1"",""s1:9->1 / s2:1->1 / s3:1->3, 9->2"",""s1:9->1 / s2:1->1 / s3:1->4, 9->1"",""s1:9->1 / s2:1->1 / s3:4->1"",""s1:9->1 / s2:1->1 / s3:4->1, 9->2"",""s1:9->1 / s2:1->1 / s3:4->2"",""s1:9->1 / s2:1->1 / s3:4->2, 9->2"",""s1:9->1 / s2:1->1 / s3:4->2, 9->3"",""s1:9->1 / s2:1->1 / s3:4->3"",""s1:9->1 / s2:1->1 / s3:4->3, 9->1""]"	"[""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1"",""s3:11->1""]"
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	16	130	1	1	0	1	0	0	0	0	"[""s1:9->1 / s2:1->1 / s3:1->1, 9->2"",""s1:9->1 / s2:1->1 / s3:1->4, 4->1"",""s1:9->1 / s2:1->1 / s3:4->1, 9->3""]"	"[""s3:11->1"",""s3:11->1"",""s3:11->1""]"
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	17	130	1	1	0	1	0	0	0	0	"[""s1:1->1 / s2:9->1 / s3:4->1"",""s1:1->1 / s2:9->1 / s3:4->3, 9->1""]"	"[""s3:11->1"",""s3:11->1""]"
