"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
9	1	"f4+2(g2+su(2))"	"2 f4+2(g2+su(2))"	9	139	0	0	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+2(g2+su(2))+so(7)+2 su(2)"	14	128	2	1	0	1	0	0	0	0	8
9	1	"f4+2(g2+su(2))"	"2 f4+2(g2+su(2))+so(7)+2 su(2)"	15	128	2	1	0	1	0	0	0	0	17
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	15	123	0	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+2(g2+su(2))"	21	123	0	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	121	1	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	14	130	1	1	0	1	0	0	0	0	17
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	15	130	1	1	0	1	0	0	0	0	26
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	16	130	1	1	0	1	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	17	130	1	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	18	130	1	1	0	1	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	27	130	1	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	37	130	1	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	42	130	1	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+3(g2+su(2))"	61	130	1	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+g2+su(2)+so(7)+2 su(2)"	14	137	1	0	0	1	0	0	0	0	23
9	1	"f4+2(g2+su(2))"	"2 f4+g2+su(2)+so(7)+2 su(2)"	15	137	1	0	0	1	0	0	0	0	17
9	1	"f4+2(g2+su(2))"	"2 f4+g2+su(2)+so(7)+2 su(2)"	16	137	1	0	0	1	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"2 f4+so(8)+2(g2+su(2))"	13	111	0	0	1	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+so(8)+g2+su(2)+so(7)+2 su(2)"	15	109	1	0	1	1	0	0	0	0	13
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+2(g2+su(2))"	12	131	0	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+2(g2+su(2))"	18	131	0	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+2(g2+su(2))"	26	131	0	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+2(g2+su(2))"	36	131	0	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+2(g2+su(2))"	50	131	0	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	15	122	1	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	16	122	1	2	0	1	0	0	0	0	8
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	21	122	1	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	30	122	1	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	45	122	1	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+3(g2+su(2))"	63	122	1	2	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+g2+su(2)+so(7)+2 su(2)"	14	129	1	1	0	1	0	0	0	0	14
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+g2+su(2)+so(7)+2 su(2)"	15	129	1	1	0	1	0	0	0	0	24
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+g2+su(2)+so(7)+2 su(2)"	16	129	1	1	0	1	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"2 f4+su(3)+g2+su(2)+so(7)+2 su(2)"	18	129	1	1	0	1	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"e6+f4+2(g2+su(2))+so(7)+2 su(2)"	15	102	2	1	0	0	1	0	0	0	16
9	1	"f4+2(g2+su(2))"	"e6+f4+2(g2+su(2))+so(7)+2 su(2)"	16	102	2	1	0	0	1	0	0	0	4
9	1	"f4+2(g2+su(2))"	"e6+f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	95	1	2	0	0	1	0	0	0	3
9	1	"f4+2(g2+su(2))"	"e6+f4+3(g2+su(2))"	15	104	1	1	0	0	1	0	0	0	19
9	1	"f4+2(g2+su(2))"	"e6+f4+3(g2+su(2))"	16	104	1	1	0	0	1	0	0	0	7
9	1	"f4+2(g2+su(2))"	"e6+f4+3(g2+su(2))"	18	104	1	1	0	0	1	0	0	0	2
9	1	"f4+2(g2+su(2))"	"e6+f4+3(g2+su(2))"	19	104	1	1	0	0	1	0	0	0	3
9	1	"f4+2(g2+su(2))"	"e6+f4+g2+su(2)+so(7)+2 su(2)"	15	111	1	0	0	0	1	0	0	0	26
9	1	"f4+2(g2+su(2))"	"e6+f4+g2+su(2)+so(7)+2 su(2)"	16	111	1	0	0	0	1	0	0	0	3
9	1	"f4+2(g2+su(2))"	"e6+f4+g2+su(2)+so(7)+2 su(2)"	17	111	1	0	0	0	1	0	0	0	2
9	1	"f4+2(g2+su(2))"	"e6+f4+so(8)+g2+su(2)+so(7)+2 su(2)"	16	83	1	0	1	0	1	0	0	0	8
9	1	"f4+2(g2+su(2))"	"e6+f4+su(3)+2(g2+su(2))"	18	105	0	1	0	0	1	0	0	0	2
9	1	"f4+2(g2+su(2))"	"e6+f4+su(3)+3(g2+su(2))"	16	96	1	2	0	0	1	0	0	0	4
9	1	"f4+2(g2+su(2))"	"e6+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	15	103	1	1	0	0	1	0	0	0	22
9	1	"f4+2(g2+su(2))"	"e6+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	16	103	1	1	0	0	1	0	0	0	8
9	1	"f4+2(g2+su(2))"	"e6+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	17	103	1	1	0	0	1	0	0	0	4
9	1	"f4+2(g2+su(2))"	"e7'+f4+2(g2+su(2))+so(7)+2 su(2)"	16	75	2	1	0	0	0	1	0	0	9
9	1	"f4+2(g2+su(2))"	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	17	47	2	1	0	0	0	0	1	0	9
9	1	"f4+2(g2+su(2))"	"e7+f4+2(g2+su(2))+so(7)+2 su(2)"	18	47	2	1	0	0	0	0	1	0	2
9	1	"f4+2(g2+su(2))"	"e7'+f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	68	1	2	0	0	0	1	0	0	3
9	1	"f4+2(g2+su(2))"	"e7+f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	40	1	2	0	0	0	0	1	0	2
9	1	"f4+2(g2+su(2))"	"e7'+f4+3(g2+su(2))"	16	77	1	1	0	0	0	1	0	0	12
9	1	"f4+2(g2+su(2))"	"e7'+f4+3(g2+su(2))"	18	77	1	1	0	0	0	1	0	0	4
9	1	"f4+2(g2+su(2))"	"e7+f4+3(g2+su(2))"	17	49	1	1	0	0	0	0	1	0	12
9	1	"f4+2(g2+su(2))"	"e7+f4+3(g2+su(2))"	18	49	1	1	0	0	0	0	1	0	5
9	1	"f4+2(g2+su(2))"	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	16	84	1	0	0	0	0	1	0	0	14
9	1	"f4+2(g2+su(2))"	"e7'+f4+g2+su(2)+so(7)+2 su(2)"	17	84	1	0	0	0	0	1	0	0	3
9	1	"f4+2(g2+su(2))"	"e7+f4+g2+su(2)+so(7)+2 su(2)"	17	56	1	0	0	0	0	0	1	0	17
9	1	"f4+2(g2+su(2))"	"e7'+f4+so(8)+g2+su(2)+so(7)+2 su(2)"	17	56	1	0	1	0	0	1	0	0	4
9	1	"f4+2(g2+su(2))"	"e7+f4+so(8)+g2+su(2)+so(7)+2 su(2)"	18	28	1	0	1	0	0	0	1	0	4
9	1	"f4+2(g2+su(2))"	"e7'+f4+su(3)+2(g2+su(2))"	18	78	0	1	0	0	0	1	0	0	3
9	1	"f4+2(g2+su(2))"	"e7+f4+su(3)+2(g2+su(2))"	18	50	0	1	0	0	0	0	1	0	4
9	1	"f4+2(g2+su(2))"	"e7'+f4+su(3)+3(g2+su(2))"	17	69	1	2	0	0	0	1	0	0	4
9	1	"f4+2(g2+su(2))"	"e7+f4+su(3)+3(g2+su(2))"	17	41	1	2	0	0	0	0	1	0	2
9	1	"f4+2(g2+su(2))"	"e7+f4+su(3)+3(g2+su(2))"	18	41	1	2	0	0	0	0	1	0	2
9	1	"f4+2(g2+su(2))"	"e7'+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	16	76	1	1	0	0	0	1	0	0	14
9	1	"f4+2(g2+su(2))"	"e7'+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	17	76	1	1	0	0	0	1	0	0	6
9	1	"f4+2(g2+su(2))"	"e7+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	17	48	1	1	0	0	0	0	1	0	14
9	1	"f4+2(g2+su(2))"	"e7+f4+su(3)+g2+su(2)+so(7)+2 su(2)"	18	48	1	1	0	0	0	0	1	0	7
9	1	"f4+2(g2+su(2))"	"f4+2(g2+su(2))+so(7)+2 su(2)"	12	180	2	1	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+2(g2+su(2))+so(7)+2 su(2)"	13	180	2	1	0	0	0	0	0	0	180
9	1	"f4+2(g2+su(2))"	"f4+2(g2+su(2))+so(7)+2 su(2)"	14	180	2	1	0	0	0	0	0	0	93
9	1	"f4+2(g2+su(2))"	"f4+2 so(8)+g2+su(2)+so(7)+2 su(2)"	14	133	1	0	2	0	0	0	0	0	9
9	1	"f4+2(g2+su(2))"	"f4+2 so(8)+g2+su(2)+so(7)+2 su(2)"	15	133	1	0	2	0	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"f4+2 so(8)+g2+su(2)+so(7)+2 su(2)"	16	133	1	0	2	0	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+2(g2+su(2))"	13	175	0	2	0	0	0	0	0	0	15
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+2(g2+su(2))"	14	175	0	2	0	0	0	0	0	0	5
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+2(g2+su(2))"	15	175	0	2	0	0	0	0	0	0	6
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+3(g2+su(2))"	13	166	1	3	0	0	0	0	0	0	11
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+3(g2+su(2))"	14	166	1	3	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+3(g2+su(2))"	17	166	1	3	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	13	173	1	2	0	0	0	0	0	0	49
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	14	173	1	2	0	0	0	0	0	0	20
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	15	173	1	2	0	0	0	0	0	0	11
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	16	173	1	2	0	0	0	0	0	0	14
9	1	"f4+2(g2+su(2))"	"f4+2 su(3)+g2+su(2)+so(7)+2 su(2)"	17	173	1	2	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+3(g2+su(2))"	11	182	1	1	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+3(g2+su(2))"	13	182	1	1	0	0	0	0	0	0	76
9	1	"f4+2(g2+su(2))"	"f4+3 su(3)+2(g2+su(2))"	13	167	0	3	0	0	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"f4+3 su(3)+2(g2+su(2))"	14	167	0	3	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+3 su(3)+2(g2+su(2))"	16	167	0	3	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+3 su(3)+g2+su(2)+so(7)+2 su(2)"	13	165	1	3	0	0	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"f4+3 su(3)+g2+su(2)+so(7)+2 su(2)"	14	165	1	3	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+4(g2+su(2))"	13	173	2	2	0	0	0	0	0	0	5
9	1	"f4+2(g2+su(2))"	"f4+4(g2+su(2))"	21	173	2	2	0	0	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"f4+g2+su(2)+2(so(7)+2 su(2))"	13	178	3	1	0	0	0	0	0	0	48
9	1	"f4+2(g2+su(2))"	"f4+g2+su(2)+2(so(7)+2 su(2))"	14	178	3	1	0	0	0	0	0	0	37
9	1	"f4+2(g2+su(2))"	"f4+g2+su(2)+so(7)+2 su(2)"	12	189	1	0	0	0	0	0	0	0	7
9	1	"f4+2(g2+su(2))"	"f4+g2+su(2)+so(7)+2 su(2)"	14	189	1	0	0	0	0	0	0	0	14
9	1	"f4+2(g2+su(2))"	"f4+g2+su(2)+so(7)+2 su(2)"	15	189	1	0	0	0	0	0	0	0	7
9	1	"f4+2(g2+su(2))"	"f4+g2+su(2)+so(7)+2 su(2)"	16	189	1	0	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+g2+su(2)+so(7)+2 su(2)"	17	189	1	0	0	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))"	9	163	0	0	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	14	152	2	1	1	0	0	0	0	0	29
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	15	152	2	1	1	0	0	0	0	0	7
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	16	152	2	1	1	0	0	0	0	0	4
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	18	152	2	1	1	0	0	0	0	0	6
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	20	152	2	1	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	21	152	2	1	1	0	0	0	0	0	4
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	22	152	2	1	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	29	152	2	1	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2(g2+su(2))+so(7)+2 su(2)"	35	152	2	1	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2 su(3)+2(g2+su(2))"	14	147	0	2	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2 su(3)+2(g2+su(2))"	17	147	0	2	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	14	145	1	2	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	18	145	1	2	1	0	0	0	0	0	2
9	1	"f4+2(g2+su(2))"	"f4+so(8)+2 su(3)+g2+su(2)+so(7)+2 su(2)"	19	145	1	2	1	0	0	0	0	0	3
9	1	"f4+2(g2+su(2))"	"f4+so(8)+3(g2+su(2))"	14	154	1	1	1	0	0	0	0	0	38
9	1	"f4+2(g2+su(2))"	"f4+so(8)+3(g2+su(2))"	15	154	1	1	1	0	0	0	0	0	10
