"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
35	2	56	200	0	4	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	""
35	2	57	207	1	3	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s5:39→1"
35	2	58	214	2	2	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:37→1"
35	2	59	213	2	2	0	0	1	0	0	0	"{s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1, s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→2}"	"{s4:38→1 / s5:38→1, s4:38→1 / s5:38→1}"
35	2	108	226	0	4	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	""
35	2	110	233	1	3	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s5:39→1"
35	2	111	240	2	2	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:37→1"
35	2	112	239	2	2	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:38→1"
35	2	113	239	2	2	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→2"	"s4:38→1 / s5:38→1"
35	2	136	233	1	3	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→4"	"s5:2→1"
35	2	162	240	2	2	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→5"	"s4:38→1 / s5:2→1"
35	2	182	233	1	3	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→3"	"s5:2→1"
35	56	57	204	0	4	0	0	0	0	1	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	""
35	56	59	211	1	3	0	0	0	0	1	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s5:39→1"
35	56	60	218	2	2	0	0	0	0	1	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:37→1"
35	56	61	217	2	2	0	0	0	0	1	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:38→1"
35	56	62	217	2	2	0	0	0	0	1	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→2"	"s4:38→1 / s5:38→1"
35	56	96	232	0	4	0	0	0	1	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	""
35	56	98	239	1	3	0	0	0	1	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s5:39→1"
35	56	99	246	2	2	0	0	0	1	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:37→1"
35	56	100	245	2	2	0	0	0	1	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:38→1"
35	56	101	245	2	2	0	0	0	1	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→2"	"s4:38→1 / s5:38→1"
35	56	167	259	0	4	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	""
35	56	169	266	1	3	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s5:39→1"
35	56	170	272	2	2	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:38→1"
35	56	170	273	2	2	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:37→1"
35	56	171	272	2	2	0	0	1	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→2"	"s4:38→1 / s5:38→1"
35	79	167	223	3	1	0	1	0	0	0	0	"s1:1→1 / s2:35→1 / s3:35→1 / s5:30→1"	"s3:37→1 / s4:34→1 / s5:37→1"
35	86	53	168	3	1	0	0	0	0	1	0	"s1:35→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:37→1 / s4:2→1 / s5:37→1"
35	86	92	196	3	1	0	0	0	1	0	0	"s1:35→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:37→1 / s4:2→1 / s5:37→1"
35	86	163	223	3	1	0	0	1	0	0	0	"s1:35→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:37→1 / s4:2→1 / s5:37→1"
35	87	145	223	3	1	0	1	0	0	0	0	"s1:35→1 / s2:1→1 / s3:5→1 / s5:1→1"	"s3:37→1 / s4:2→1 / s5:37→1"
35	99	43	175	0	4	0	0	0	0	0	1	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	""
35	99	44	182	1	3	0	0	0	0	0	1	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s5:39→1"
35	99	44	188	2	2	0	0	0	0	0	1	"{s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1, s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→2}"	"{s4:38→1 / s5:38→1, s4:38→1 / s5:38→1}"
35	99	44	189	2	2	0	0	0	0	0	1	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s4:38→1 / s5:37→1"
35	131	122	262	0	4	0	0	0	0	1	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	""
35	131	124	269	1	3	0	0	0	0	1	0	"s1:1→1 / s2:35→1 / s3:35→1 / s4:35→1 / s5:35→1"	"s5:39→1"
