"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
35	3	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+e7+4 f5+su(3)+5(g2+su(2))"	35	125	0	0	0	0	0	0	1	0	"s1:1→1"	""
35	4	"2 e8+4 f5+6(g2+su(2))"	"2 e8+4 f5+so(8)+6(g2+su(2))"	35	229	0	0	1	0	0	0	0	0	"s1:1→1"	""
35	4	"2 e8+4 f5+6(g2+su(2))"	"2 e8+4 f5+su(3)+6(g2+su(2))"	35	249	0	1	0	0	0	0	0	0	"s1:1→1"	""
35	4	"2 e8+4 f5+6(g2+su(2))"	"2 e8+5 f5+6(g2+su(2))"	35	205	0	0	0	1	0	0	0	0	"s1:1→1"	""
35	4	"2 e8+4 f5+6(g2+su(2))"	"2 e8+e6+4 f5+6(g2+su(2))"	35	179	0	0	0	0	1	0	0	0	"s1:1→1"	""
35	4	"2 e8+4 f5+6(g2+su(2))"	"2 e8+e7'+4 f5+6(g2+su(2))"	35	152	0	0	0	0	0	1	0	0	"s1:1→1"	""
35	4	"2 e8+4 f5+6(g2+su(2))"	"2 e8+e7+4 f5+6(g2+su(2))"	35	124	0	0	0	0	0	0	1	0	"s1:1→1"	""
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+4 f5+2 su(3)+5(g2+su(2))"	35	250	0	1	0	0	0	0	0	0	"s1:35→1"	""
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+4 f5+6(g2+su(2))"	40	257	1	0	0	0	0	0	0	0	""	"s1:3→1"
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+4 f5+so(8)+su(3)+5(g2+su(2))"	35	230	0	0	1	0	0	0	0	0	"s1:35→1"	""
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+5 f5+su(3)+5(g2+su(2))"	35	206	0	0	0	1	0	0	0	0	"s1:35→1"	""
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+e6+4 f5+su(3)+5(g2+su(2))"	35	180	0	0	0	0	1	0	0	0	"s1:35→1"	""
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+4 f5+su(3)+5(g2+su(2))"	35	153	0	0	0	0	0	1	0	0	"s1:35→1"	""
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"2 e8+e7+4 f5+su(3)+5(g2+su(2))"	35	125	0	0	0	0	0	0	1	0	"s1:35→1"	""
35	5	"2 e8+4 f5+su(3)+5(g2+su(2))"	"3 e8+4 f5+su(3)+5(g2+su(2))"	35	10	0	0	0	0	0	0	0	1	"s1:35→1"	""
35	6	"2 e8+5 f5+2 su(3)+4(g2+su(2))"	"2 e8+5 f5+3 su(3)+4(g2+su(2))"	35	199	0	1	0	0	0	0	0	0	"s1:35→1"	""
35	6	"2 e8+5 f5+2 su(3)+4(g2+su(2))"	"2 e8+5 f5+3 su(3)+4(g2+su(2))"	37	199	0	1	0	0	0	0	0	0	"s1:1→1, 35→1"	""
35	6	"2 e8+5 f5+2 su(3)+4(g2+su(2))"	"2 e8+5 f5+su(3)+5(g2+su(2))"	40	206	1	0	0	0	0	0	0	0	"{s1:35→1, s1:35→2, s1:35→3, s1:35→4, s1:35→5}"	"{s1:32→1, s1:32→1, s1:32→1, s1:32→1, s1:32→1, s1:32→1}"
35	7	"2 e8+5 f5+su(3)+5(g2+su(2))"	"2 e8+5 f5+2 su(3)+5(g2+su(2))"	35	198	0	1	0	0	0	0	0	0	"s1:1→1"	""
35	7	"2 e8+5 f5+su(3)+5(g2+su(2))"	"2 e8+5 f5+6(g2+su(2))"	40	205	1	0	0	0	0	0	0	0	"{s1:1→1, s1:1→2, s1:1→3, s1:1→4, s1:1→5}"	"{s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1, s1:4→1}"
35	9	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	35	204	1	0	0	0	0	0	0	0	""	"s1:35→1"
35	9	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	37	204	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:35→1"
35	9	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	40	204	1	0	0	0	0	0	0	0	"{s1:32→1, s1:32→2, s1:32→3, s1:32→4, s1:32→5}"	"{s1:35→1, s1:35→1, s1:35→1, s1:35→1, s1:35→1}"
35	10	"2 e8+e7'+3 f5+5(g2+su(2))"	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	35	205	0	1	0	0	0	0	0	0	"s1:35→1"	""
35	11	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	35	177	0	1	0	0	0	0	0	0	"s1:35→1"	""
35	11	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	40	177	0	1	0	0	0	0	0	0	"s1:33→1, 35→1"	""
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	102	0	0	0	0	0	0	1	0	"s1:35→1"	""
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f5+5(g2+su(2))+so(7)+2 su(2)"	35	226	0	1	0	0	0	0	0	0	""	"s1:4→1"
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f5+5(g2+su(2))+so(7)+2 su(2)"	36	226	0	1	0	0	0	0	0	0	"s1:35→1"	"s1:4→1"
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f5+so(8)+4(g2+su(2))+so(7)+2 su(2)"	35	207	0	0	1	0	0	0	0	0	"s1:35→1"	""
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"	35	227	0	1	0	0	0	0	0	0	"s1:35→1"	""
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+3 f5+4(g2+su(2))+so(7)+2 su(2)"	35	183	0	0	0	1	0	0	0	0	"s1:35→1"	""
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	157	0	0	0	0	1	0	0	0	"s1:35→1"	""
35	12	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e7'+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	130	0	0	0	0	0	1	0	0	"s1:35→1"	""
35	13	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	"2 e8+2 e6+3 f5+3 su(3)+4(g2+su(2))"	35	147	0	0	0	0	1	0	0	0	"s1:1→1"	""
35	13	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+2 su(3)+5(g2+su(2))"	35	224	1	0	0	0	0	0	0	0	""	"s1:35→1"
35	13	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+2 su(3)+5(g2+su(2))"	36	224	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:35→1"
35	13	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+2 su(3)+5(g2+su(2))"	40	224	1	0	0	0	0	0	0	0	"{s1:1→5, s1:32→1, s1:32→2, s1:32→3, s1:32→4, s1:32→5}"	"{s1:35→1, s1:35→1, s1:35→1, s1:35→1, s1:35→1, s1:35→1}"
35	13	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+4 su(3)+4(g2+su(2))"	35	217	0	1	0	0	0	0	0	0	"s1:1→1"	""
35	13	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+so(8)+3 su(3)+4(g2+su(2))"	35	197	0	0	1	0	0	0	0	0	"s1:1→1"	""
35	13	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	"2 e8+e6+4 f5+3 su(3)+4(g2+su(2))"	35	173	0	0	0	1	0	0	0	0	"s1:1→1"	""
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+5(g2+su(2))+so(7)+2 su(2)"	35	226	1	0	0	0	0	0	0	0	""	"s1:34→1"
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+5(g2+su(2))+so(7)+2 su(2)"	36	226	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:34→1"
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+5(g2+su(2))+so(7)+2 su(2)"	40	226	1	0	0	0	0	0	0	0	"{s1:1→4, s1:1→5, s1:35→1}"	"{s1:34→1, s1:34→1, s1:34→1}"
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+5(g2+su(2))+so(7)+2 su(2)"	41	226	1	0	0	0	0	0	0	0	"{s1:35→2, s1:35→3, s1:35→4, s1:35→5}"	"{s1:34→1, s1:34→1, s1:34→1, s1:34→1}"
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+so(8)+6(g2+su(2))"	35	200	0	0	1	0	0	0	0	0	"{s1:1→1, s1:35→1}"	""
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+so(8)+6(g2+su(2))"	37	200	0	0	1	0	0	0	0	0	"s1:1→1, 35→1"	""
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+su(3)+6(g2+su(2))"	35	220	0	1	0	0	0	0	0	0	"{s1:1→1, s1:35→1}"	""
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+2 f5+su(3)+6(g2+su(2))"	36	220	0	1	0	0	0	0	0	0	"s1:1→1, 35→1"	""
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+3 f5+6(g2+su(2))"	35	176	0	0	0	1	0	0	0	0	"{s1:1→1, s1:35→1}"	""
35	14	"2 e8+e7+2 f5+6(g2+su(2))"	"2 e8+e7+3 f5+6(g2+su(2))"	38	176	0	0	0	1	0	0	0	0	"s1:1→1, 35→1"	""
35	15	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	35	204	1	0	0	0	0	0	0	0	""	"s1:35→1"
35	15	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	37	204	1	0	0	0	0	0	0	0	"s1:1→1"	"s1:35→1"
35	15	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	40	204	1	0	0	0	0	0	0	0	"{s1:32→1, s1:32→2, s1:32→3, s1:32→4, s1:32→5}"	"{s1:35→1, s1:35→1, s1:35→1, s1:35→1, s1:35→1}"
35	16	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	35	177	0	1	0	0	0	0	0	0	"s1:2→1"	""
35	16	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	40	177	0	1	0	0	0	0	0	0	"s1:1→1, 2→1"	""
35	17	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+2 e6+3 f5+2 su(3)+4(g2+su(2))"	35	155	0	0	0	0	1	0	0	0	"s1:35→1"	""
35	17	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	35	225	0	1	0	0	0	0	0	0	"{s1:2→1, s1:35→1}"	""
35	17	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	36	225	0	1	0	0	0	0	0	0	"s1:2→1, 35→1"	""
35	17	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+so(8)+2 su(3)+4(g2+su(2))"	35	205	0	0	1	0	0	0	0	0	"s1:35→1"	""
35	17	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+4 f5+2 su(3)+4(g2+su(2))"	35	181	0	0	0	1	0	0	0	0	"s1:35→1"	""
35	18	"2 e8+e7'+3 f5+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	35	204	0	1	0	0	0	0	0	0	""	"s1:35→1"
35	18	"2 e8+e7'+3 f5+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	37	204	0	1	0	0	0	0	0	0	"s1:2→1"	"s1:35→1"
35	18	"2 e8+e7'+3 f5+5(g2+su(2))"	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	35	205	0	1	0	0	0	0	0	0	"s1:2→1"	""
35	19	"2 e8+e7'+3 f5+5(g2+su(2))"	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	35	205	0	1	0	0	0	0	0	0	"s1:2→1"	""
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+2 e6+3 f5+2 su(3)+4(g2+su(2))"	35	155	0	0	0	0	1	0	0	0	"s1:35→1"	""
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	35	225	0	1	0	0	0	0	0	0	"{s1:2→1, s1:35→1}"	""
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+3 su(3)+4(g2+su(2))"	36	225	0	1	0	0	0	0	0	0	"s1:2→1, 35→1"	""
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+so(8)+2 su(3)+4(g2+su(2))"	35	205	0	0	1	0	0	0	0	0	"s1:35→1"	""
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	35	232	1	0	0	0	0	0	0	0	""	"s1:34→1"
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	36	232	1	0	0	0	0	0	0	0	"s1:2→1"	"s1:34→1"
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	40	232	1	0	0	0	0	0	0	0	"{s1:2→4, s1:35→1, s1:35→2}"	"{s1:34→1, s1:34→1, s1:34→1}"
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	41	232	1	0	0	0	0	0	0	0	"{s1:35→3, s1:35→4, s1:35→5}"	"{s1:34→1, s1:34→1, s1:34→1}"
35	20	"2 e8+e6+3 f5+2 su(3)+4(g2+su(2))"	"2 e8+e6+4 f5+2 su(3)+4(g2+su(2))"	35	181	0	0	0	1	0	0	0	0	"s1:35→1"	""
35	21	"2 e8+e7'+3 f5+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	35	204	0	1	0	0	0	0	0	0	""	"s1:35→1"
35	22	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+6(g2+su(2))"	35	176	0	1	0	0	0	0	0	0	""	"s1:35→1"
35	22	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	40	177	0	1	0	0	0	0	0	0	"s1:34→1"	""
35	23	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	35	204	1	0	0	0	0	0	0	0	""	"s1:35→1"
35	23	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	40	204	1	0	0	0	0	0	0	0	"{s1:32→1, s1:32→2, s1:32→3, s1:32→4, s1:32→5}"	"{s1:35→1, s1:35→1, s1:35→1, s1:35→1, s1:35→1}"
35	23	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+su(3)+6(g2+su(2))"	35	196	0	1	0	0	0	0	0	0	""	"s1:1→1"
35	24	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+6(g2+su(2))"	35	176	0	1	0	0	0	0	0	0	""	"s1:1→1"
35	24	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+6(g2+su(2))"	38	176	0	1	0	0	0	0	0	0	"s1:35→1"	"s1:1→1"
35	24	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+6(g2+su(2))"	39	176	0	1	0	0	0	0	0	0	"s1:33→1, 35→1"	"s1:1→1"
35	24	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	35	177	0	1	0	0	0	0	0	0	"s1:35→1"	""
35	24	"2 e8+e7+3 f5+5(g2+su(2))"	"2 e8+e7+3 f5+su(3)+5(g2+su(2))"	40	177	0	1	0	0	0	0	0	0	"s1:33→1, 35→1"	""
35	25	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	102	0	0	0	0	0	0	1	0	"s1:35→1"	""
35	25	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f5+so(8)+4(g2+su(2))+so(7)+2 su(2)"	35	207	0	0	1	0	0	0	0	0	"s1:35→1"	""
35	25	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+2 f5+su(3)+4(g2+su(2))+so(7)+2 su(2)"	35	227	0	1	0	0	0	0	0	0	"s1:35→1"	""
35	25	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+3 f5+4(g2+su(2))+so(7)+2 su(2)"	35	183	0	0	0	1	0	0	0	0	"s1:35→1"	""
35	25	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	157	0	0	0	0	1	0	0	0	"s1:35→1"	""
35	25	"2 e8+e7+2 f5+4(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e7'+2 f5+4(g2+su(2))+so(7)+2 su(2)"	35	130	0	0	0	0	0	1	0	0	"s1:35→1"	""
35	26	"2 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	"2 e8+3 f5+2 so(8)+su(3)+5(g2+su(2))"	35	254	0	0	1	0	0	0	0	0	"s1:1→1"	""
35	26	"2 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	"2 e8+4 f5+so(8)+su(3)+5(g2+su(2))"	35	230	0	0	0	1	0	0	0	0	"s1:1→1"	""
35	26	"2 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	"2 e8+e6+3 f5+so(8)+su(3)+5(g2+su(2))"	35	204	0	0	0	0	1	0	0	0	"s1:1→1"	""
35	26	"2 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+so(8)+su(3)+5(g2+su(2))"	35	177	0	0	0	0	0	1	0	0	"s1:1→1"	""
35	26	"2 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	"2 e8+e7+3 f5+so(8)+su(3)+5(g2+su(2))"	35	149	0	0	0	0	0	0	1	0	"s1:1→1"	""
35	26	"2 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	"3 e8+3 f5+so(8)+su(3)+5(g2+su(2))"	35	34	0	0	0	0	0	0	0	1	"s1:1→1"	""
35	27	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	"2 e8+2 e6+3 f5+su(3)+5(g2+su(2))"	35	154	0	0	0	0	1	0	0	0	"s1:1→1"	""
35	27	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	"2 e8+e6+3 f5+2 su(3)+5(g2+su(2))"	35	224	0	1	0	0	0	0	0	0	"{s1:1→1, s1:35→1}"	""
35	27	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	"2 e8+e6+3 f5+2 su(3)+5(g2+su(2))"	36	224	0	1	0	0	0	0	0	0	"s1:1→1, 35→1"	""
35	27	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	"2 e8+e6+3 f5+so(8)+su(3)+5(g2+su(2))"	35	204	0	0	1	0	0	0	0	0	"s1:1→1"	""
35	27	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	"2 e8+e6+4 f5+su(3)+5(g2+su(2))"	35	180	0	0	0	1	0	0	0	0	"s1:1→1"	""
35	27	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+e6+3 f5+su(3)+5(g2+su(2))"	35	127	0	0	0	0	0	1	0	0	"s1:1→1"	""
35	27	"2 e8+e6+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7+e6+3 f5+su(3)+5(g2+su(2))"	35	99	0	0	0	0	0	0	1	0	"s1:1→1"	""
35	28	"2 e8+e6+3 f5+6(g2+su(2))"	"2 e8+2 e6+3 f5+6(g2+su(2))"	35	153	0	0	0	0	1	0	0	0	"s1:1→1"	""
35	28	"2 e8+e6+3 f5+6(g2+su(2))"	"2 e8+e6+3 f5+so(8)+6(g2+su(2))"	35	203	0	0	1	0	0	0	0	0	"s1:1→1"	""
35	28	"2 e8+e6+3 f5+6(g2+su(2))"	"2 e8+e6+3 f5+su(3)+6(g2+su(2))"	35	223	0	1	0	0	0	0	0	0	"s1:1→1"	""
35	28	"2 e8+e6+3 f5+6(g2+su(2))"	"2 e8+e6+4 f5+6(g2+su(2))"	35	179	0	0	0	1	0	0	0	0	"s1:1→1"	""
35	28	"2 e8+e6+3 f5+6(g2+su(2))"	"2 e8+e7'+e6+3 f5+6(g2+su(2))"	35	126	0	0	0	0	0	1	0	0	"s1:1→1"	""
35	28	"2 e8+e6+3 f5+6(g2+su(2))"	"2 e8+e7+e6+3 f5+6(g2+su(2))"	35	98	0	0	0	0	0	0	1	0	"s1:1→1"	""
35	29	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+2 su(3)+5(g2+su(2))"	35	197	0	1	0	0	0	0	0	0	"s1:1→1"	""
35	29	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	35	204	1	0	0	0	0	0	0	0	""	"s1:2→1"
35	29	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	37	204	1	0	0	0	0	0	0	0	"s1:35→1"	"s1:2→1"
35	29	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+6(g2+su(2))"	40	204	1	0	0	0	0	0	0	0	"{s1:1→2, s1:1→3, s1:1→4, s1:1→5}"	"{s1:2→1, s1:2→1, s1:2→1, s1:2→1}"
35	29	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+3 f5+so(8)+su(3)+5(g2+su(2))"	35	177	0	0	1	0	0	0	0	0	"s1:1→1"	""
35	29	"2 e8+e7'+3 f5+su(3)+5(g2+su(2))"	"2 e8+e7'+4 f5+su(3)+5(g2+su(2))"	35	153	0	0	0	1	0	0	0	0	"s1:1→1"	""
