"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
35	1	"2 e8+3 f4+6(g2+su(2))"	"2 e8+e7+3 f4+2 su(3)+6(g2+su(2))"	42	160	0	2	0	0	0	0	1	0
35	1	"2 e8+3 f4+6(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))+so(7)+2 su(2)"	42	165	2	1	0	0	0	0	1	0
35	1	"2 e8+3 f4+6(g2+su(2))"	"2 e8+e7+3 f4+7(g2+su(2))"	42	167	1	1	0	0	0	0	1	0
35	1	"2 e8+3 f4+6(g2+su(2))"	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	42	168	0	1	0	0	0	0	1	0
35	1	"2 e8+3 f4+6(g2+su(2))"	"2 e8+e7+3 f4+su(3)+7(g2+su(2))"	42	159	1	2	0	0	0	0	1	0
35	2	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+6(g2+su(2))"	39	176	1	0	0	0	0	0	1	0
35	2	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+7(g2+su(2))"	40	167	2	1	0	0	0	0	1	0
35	2	"2 e8+3 f4+su(3)+5(g2+su(2))"	"2 e8+e7+3 f4+su(3)+6(g2+su(2))"	39	168	1	1	0	0	0	0	1	0
35	2	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+2 su(3)+5(g2+su(2))"	43	54	0	1	0	0	0	0	0	1
35	2	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+6(g2+su(2))"	43	61	1	0	0	0	0	0	0	1
35	2	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+7(g2+su(2))"	44	52	2	1	0	0	0	0	0	1
35	2	"2 e8+3 f4+su(3)+5(g2+su(2))"	"3 e8+3 f4+su(3)+6(g2+su(2))"	43	53	1	1	0	0	0	0	0	1
