"TH"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
41	56	"2 e8+e7+e6+3 f5+2 su(3)+6(g2+su(2))"	"2 e8+e7+e6+3 f5+2 su(3)+7(g2+su(2))"	41	247	1	1	0	0	0	0	0	0	2
41	56	"2 e8+e7+e6+3 f5+2 su(3)+6(g2+su(2))"	"2 e8+e7+e6+3 f5+3 su(3)+6(g2+su(2))"	41	248	0	1	0	0	0	0	0	0	3
41	56	"2 e8+e7+e6+3 f5+2 su(3)+6(g2+su(2))"	"2 e8+e7+e6+3 f5+so(8)+2 su(3)+6(g2+su(2))"	41	228	0	0	1	0	0	0	0	0	2
41	56	"2 e8+e7+e6+3 f5+2 su(3)+6(g2+su(2))"	"2 e8+e7+e6+3 f5+so(8)+3 su(3)+6(g2+su(2))"	41	220	0	1	1	0	0	0	0	0	2
41	56	"2 e8+e7+e6+3 f5+2 su(3)+6(g2+su(2))"	"2 e8+e7+e6+4 f5+2 su(3)+6(g2+su(2))"	41	204	0	0	0	1	0	0	0	0	2
41	56	"2 e8+e7+e6+3 f5+2 su(3)+6(g2+su(2))"	"2 e8+e7+e6+4 f5+3 su(3)+6(g2+su(2))"	42	196	0	1	0	1	0	0	0	0	2
41	56	"2 e8+e7+e6+3 f5+2 su(3)+6(g2+su(2))"	"2 e8+e7+e6+4 f5+so(8)+2 su(3)+6(g2+su(2))"	43	176	0	0	1	1	0	0	0	0	2
41	57	"2 e8+e7+e7'+3 f5+7(g2+su(2))"	"2 e8+e7+e7'+3 f5+6(g2+su(2))+so(7)+2 su(2)"	46	234	1	0	0	0	0	0	0	0	4
41	58	"2 e8+e7+e6+3 f5+6(g2+su(2))+so(7)+2 su(2)"	"2 e8+e7+e6+3 f5+su(3)+6(g2+su(2))+so(7)+2 su(2)"	41	253	0	1	0	0	0	0	0	0	3
41	59	"2 e8+e7+e7'+3 f5+7(g2+su(2))"	"2 e8+e7+e7'+3 f5+6(g2+su(2))+so(7)+2 su(2)"	46	234	1	0	0	0	0	0	0	0	4
41	61	"2 e8+2 e7+4 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+4 f5+6(g2+su(2))+so(7)+2 su(2)"	46	154	1	0	0	0	0	0	0	0	2
41	62	"2 e8+2 e7+3 f5+6(g2+su(2))"	"2 e8+2 e7+3 f5+7(g2+su(2))"	41	208	0	1	0	0	0	0	0	0	2
41	63	"2 e8+2 e7+3 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f5+so(8)+6(g2+su(2))+so(7)+2 su(2)"	45	178	1	0	1	0	0	0	0	0	2
41	63	"2 e8+2 e7+3 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f5+so(8)+6(g2+su(2))+so(7)+2 su(2)"	46	178	1	0	1	0	0	0	0	0	2
41	63	"2 e8+2 e7+3 f5+su(3)+5(g2+su(2))+so(7)+2 su(2)"	"2 e8+2 e7+3 f5+so(8)+7(g2+su(2))+so(7)+2 su(2)"	46	169	1	1	1	0	0	0	0	0	2
41	64	"2 e8+2 e7+3 f5+6(g2+su(2))"	"2 e8+2 e7+3 f5+7(g2+su(2))"	41	208	0	1	0	0	0	0	0	0	2
41	65	"2 e8+2 e7+3 f5+6(g2+su(2))"	"2 e8+2 e7+3 f5+7(g2+su(2))"	41	208	0	1	0	0	0	0	0	0	2
41	67	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+7(g2+su(2))"	42	222	1	1	0	0	0	0	0	0	2
41	67	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	41	223	0	1	0	0	0	0	0	0	2
41	67	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+6(g2+su(2))"	41	203	0	0	1	0	0	0	0	0	2
41	67	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+7(g2+su(2))"	44	194	1	1	1	0	0	0	0	0	2
41	67	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+su(3)+6(g2+su(2))"	42	195	0	1	1	0	0	0	0	0	2
41	67	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+3 f5+2 so(8)+7(g2+su(2))"	46	170	1	1	0	1	0	0	0	0	2
41	68	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+7(g2+su(2))"	42	222	1	1	0	0	0	0	0	0	2
41	68	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	41	223	0	1	0	0	0	0	0	0	2
41	68	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+6(g2+su(2))"	41	203	0	0	1	0	0	0	0	0	2
41	68	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+7(g2+su(2))"	44	194	1	1	1	0	0	0	0	0	4
41	68	"3 e8+2 f5+2 so(8)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+su(3)+6(g2+su(2))"	42	195	0	1	1	0	0	0	0	0	2
41	69	"5 e7+2 f5+3(g2+su(2))+4(so(7)+2 su(2))"	"5 e7+e7'+2 f5+su(3)+3(g2+su(2))+4(so(7)+2 su(2))"	41	236	0	1	0	0	0	1	0	0	2
41	69	"5 e7+2 f5+3(g2+su(2))+4(so(7)+2 su(2))"	"6 e7+2 f5+su(3)+3(g2+su(2))+4(so(7)+2 su(2))"	42	208	0	1	0	0	0	0	1	0	2
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"5 e7+e7'+2 f5+2(g2+su(2))+5(so(7)+2 su(2))"	41	242	0	0	0	1	0	1	0	0	2
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"5 e7+e7'+e6+f5+2(g2+su(2))+5(so(7)+2 su(2))"	42	216	0	0	0	0	1	1	0	0	2
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+2 f5+2(g2+su(2))+5(so(7)+2 su(2))"	42	214	0	0	0	1	0	0	1	0	2
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+e6+f5+2(g2+su(2))+5(so(7)+2 su(2))"	43	188	0	0	0	0	1	0	1	0	2
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+e7'+f5+2(g2+su(2))+5(so(7)+2 su(2))"	44	161	0	0	0	0	0	1	1	0	2
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	41	266	0	0	0	0	0	0	1	0	3
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+so(8)+2(g2+su(2))+5(so(7)+2 su(2))"	41	238	0	0	1	0	0	0	1	0	2
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+f5+2(g2+su(2))+6(so(7)+2 su(2))"	47	140	2	1	0	0	0	0	0	1	14
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+f5+2 su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	47	135	0	2	0	0	0	0	0	1	6
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+f5+3(g2+su(2))+5(so(7)+2 su(2))"	46	142	1	1	0	0	0	0	0	1	5
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+f5+3(g2+su(2))+5(so(7)+2 su(2))"	47	142	1	1	0	0	0	0	0	1	15
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+f5+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	47	143	0	1	0	0	0	0	0	1	4
41	70	"5 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	"e8+5 e7+f5+su(3)+3(g2+su(2))+5(so(7)+2 su(2))"	47	134	1	2	0	0	0	0	0	1	21
41	71	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+7(g2+su(2))"	46	222	1	0	0	0	0	0	0	0	3
41	71	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+su(3)+7(g2+su(2))"	43	214	1	1	0	0	0	0	0	0	2
41	71	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+7(g2+su(2))"	44	194	1	0	1	0	0	0	0	0	3
41	72	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+7(g2+su(2))"	46	222	1	0	0	0	0	0	0	0	6
41	72	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+su(3)+7(g2+su(2))"	43	214	1	1	0	0	0	0	0	0	2
41	72	"3 e8+2 f5+2 so(8)+su(3)+6(g2+su(2))"	"3 e8+2 f5+3 so(8)+7(g2+su(2))"	44	194	1	0	1	0	0	0	0	0	4
41	75	"5 e7+2 f5+2 su(3)+2(g2+su(2))+4(so(7)+2 su(2))"	"5 e7+e6+2 f5+2 su(3)+2(g2+su(2))+4(so(7)+2 su(2))"	41	264	0	0	0	0	1	0	0	0	3
41	75	"5 e7+2 f5+2 su(3)+2(g2+su(2))+4(so(7)+2 su(2))"	"5 e7+e6+2 f5+so(8)+2 su(3)+2(g2+su(2))+4(so(7)+2 su(2))"	41	236	0	0	1	0	1	0	0	0	2
41	75	"5 e7+2 f5+2 su(3)+2(g2+su(2))+4(so(7)+2 su(2))"	"5 e7+e6+3 f5+2 su(3)+2(g2+su(2))+4(so(7)+2 su(2))"	42	212	0	0	0	1	1	0	0	0	2
41	76	"3 e8+2 f5+2 so(8)+7(g2+su(2))"	"3 e8+2 f5+2 so(8)+6(g2+su(2))+so(7)+2 su(2)"	46	220	1	0	0	0	0	0	0	0	2
41	76	"3 e8+2 f5+2 so(8)+7(g2+su(2))"	"3 e8+2 f5+3 so(8)+6(g2+su(2))+so(7)+2 su(2)"	44	192	1	0	1	0	0	0	0	0	2
41	78	"3 e8+2 f5+2 so(8)+2 su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+8(g2+su(2))"	43	213	2	0	0	0	0	0	0	0	2
41	78	"3 e8+2 f5+2 so(8)+2 su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+su(3)+7(g2+su(2))"	41	214	1	0	0	0	0	0	0	0	2
41	78	"3 e8+2 f5+2 so(8)+2 su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+su(3)+7(g2+su(2))"	43	214	1	0	0	0	0	0	0	0	6
41	78	"3 e8+2 f5+2 so(8)+2 su(3)+6(g2+su(2))"	"3 e8+2 f5+2 so(8)+su(3)+7(g2+su(2))"	46	214	1	0	0	0	0	0	0	0	6
41	82	"6 e7+6(so(7)+2 su(2))"	"6 e7+e6+g2+su(2)+6(so(7)+2 su(2))"	41	238	0	1	0	0	1	0	0	0	2
41	82	"6 e7+6(so(7)+2 su(2))"	"6 e7+e7'+g2+su(2)+6(so(7)+2 su(2))"	42	211	0	1	0	0	0	1	0	0	2
41	82	"6 e7+6(so(7)+2 su(2))"	"7 e7+g2+su(2)+6(so(7)+2 su(2))"	43	183	0	1	0	0	0	0	1	0	2
41	84	"6 e7+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	41	266	0	0	0	1	0	0	0	0	3
41	84	"6 e7+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+so(8)+2(g2+su(2))+5(so(7)+2 su(2))"	41	238	0	0	1	1	0	0	0	0	2
41	90	"5 e7+e6+f5+su(3)+g2+su(2)+5(so(7)+2 su(2))"	"5 e7+2 e6+f5+2 su(3)+g2+su(2)+5(so(7)+2 su(2))"	41	236	0	1	0	0	1	0	0	0	2
41	92	"6 e7+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	41	266	0	0	0	1	0	0	0	0	3
41	92	"6 e7+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+so(8)+2(g2+su(2))+5(so(7)+2 su(2))"	41	238	0	0	1	1	0	0	0	0	2
41	96	"5 e7+e6+f5+su(3)+g2+su(2)+5(so(7)+2 su(2))"	"5 e7+2 e6+f5+2 su(3)+g2+su(2)+5(so(7)+2 su(2))"	41	236	0	1	0	0	1	0	0	0	2
41	109	"6 e7+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+2(g2+su(2))+5(so(7)+2 su(2))"	41	266	0	0	0	1	0	0	0	0	3
41	109	"6 e7+2(g2+su(2))+5(so(7)+2 su(2))"	"6 e7+f5+so(8)+2(g2+su(2))+5(so(7)+2 su(2))"	41	238	0	0	1	1	0	0	0	0	2
41	111	"5 e7+f5+so(8)+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+5 e7+f5+so(8)+2(g2+su(2))+5(so(7)+2 su(2))"	47	123	1	0	0	0	0	0	0	1	6
41	111	"5 e7+f5+so(8)+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+5 e7+f5+so(8)+4(g2+su(2))+4(so(7)+2 su(2))"	47	116	1	1	0	0	0	0	0	1	2
41	111	"5 e7+f5+so(8)+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+5 e7+f5+so(8)+su(3)+2(g2+su(2))+5(so(7)+2 su(2))"	47	115	1	1	0	0	0	0	0	1	5
41	111	"5 e7+f5+so(8)+3(g2+su(2))+4(so(7)+2 su(2))"	"e8+5 e7+f5+so(8)+su(3)+3(g2+su(2))+4(so(7)+2 su(2))"	48	117	0	1	0	0	0	0	0	1	2
41	128	"8 e6+f5+8 su(3)+g2+su(2)"	"e8+8 e6+f5+9 su(3)+g2+su(2)"	45	184	0	1	0	0	0	0	0	1	2
41	135	"7 e6+2 f5+8 su(3)+2(g2+su(2))"	"e7+8 e6+2 f5+8 su(3)+2(g2+su(2))"	41	246	0	0	0	0	1	0	1	0	2
41	135	"7 e6+2 f5+8 su(3)+2(g2+su(2))"	"e7+e7'+7 e6+2 f5+8 su(3)+2(g2+su(2))"	42	219	0	0	0	0	0	1	1	0	2
