"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
97	9	98	261	0	1	0	0	0	0	0	1
97	9	99	253	0	2	0	0	0	0	0	1
97	9	99	260	1	1	0	0	0	0	0	1
97	9	100	252	1	2	0	0	0	0	0	1
97	9	100	258	2	1	0	0	0	0	0	1
97	15	98	253	0	2	0	0	0	0	0	0
97	15	98	260	1	1	0	0	0	0	0	0
97	15	98	261	0	1	0	0	0	0	0	0
97	15	99	252	1	2	0	0	0	0	0	0
97	15	99	258	2	1	0	0	0	0	0	0
