"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
97	9	"7 e8+8 f4+16(g2+su(2))"	"7 e8+2 e7+8 f4+16(g2+su(2))"	97	251	0	0	0	0	0	0	2	0	"[""s1:97->1 / s2:1->1""]"	"[""""]"
97	9	"7 e8+8 f4+16(g2+su(2))"	"8 e8+8 f4+so(8)+16(g2+su(2))"	97	241	0	0	1	0	0	0	0	1	"[""s1:1->1 / s2:97->1"",""s1:97->1 / s2:1->1""]"	"["""",""""]"
97	9	"7 e8+8 f4+16(g2+su(2))"	"8 e8+9 f4+16(g2+su(2))"	98	217	0	0	0	1	0	0	0	1	"[""s1:1->1 / s2:97->1"",""s1:97->1 / s2:1->1""]"	"["""",""""]"
97	9	"7 e8+8 f4+16(g2+su(2))"	"8 e8+e6+8 f4+16(g2+su(2))"	99	191	0	0	0	0	1	0	0	1	"[""s1:1->1 / s2:97->1"",""s1:97->1 / s2:1->1""]"	"["""",""""]"
97	9	"7 e8+8 f4+16(g2+su(2))"	"8 e8+e7'+8 f4+16(g2+su(2))"	100	164	0	0	0	0	0	1	0	1	"[""s1:1->1 / s2:97->1"",""s1:97->1 / s2:1->1""]"	"["""",""""]"
97	9	"7 e8+8 f4+16(g2+su(2))"	"8 e8+e7+8 f4+16(g2+su(2))"	101	136	0	0	0	0	0	0	1	1	"[""s1:1->1 / s2:97->1"",""s1:97->1 / s2:1->1""]"	"["""",""""]"
97	9	"7 e8+8 f4+16(g2+su(2))"	"9 e8+8 f4+16(g2+su(2))"	105	21	0	0	0	0	0	0	0	2	"[""s1:97->1 / s2:1->1""]"	"[""""]"
97	11	"7 e8+e6+8 f4+su(3)+15(g2+su(2))"	"8 e8+e6+8 f4+2 su(3)+15(g2+su(2))"	99	184	0	1	0	0	0	0	0	1	"[""s1:97->1 / s2:1->1"",""s1:97->1 / s2:2->1""]"	"["""",""""]"
97	16	"7 e8+e6+8 f4+su(3)+15(g2+su(2))"	"8 e8+e6+8 f4+su(3)+16(g2+su(2))"	99	183	0	1	0	0	0	0	0	1	"[""s1:1->1""]"	"[""s2:97->1""]"
97	17	"7 e8+e6+8 f4+16(g2+su(2))"	"8 e8+e6+8 f4+su(3)+16(g2+su(2))"	99	183	0	1	0	0	0	0	0	1	"[""s1:1->1 / s2:97->1""]"	"[""""]"
97	19	"7 e8+e6+8 f4+2 su(3)+15(g2+su(2))"	"7 e8+e7'+2 e6+8 f4+2 su(3)+15(g2+su(2))"	97	249	0	0	0	0	1	1	0	0	"[""s1:1->1 / s2:97->1""]"	"[""""]"
97	19	"7 e8+e6+8 f4+2 su(3)+15(g2+su(2))"	"7 e8+e7+2 e6+8 f4+2 su(3)+15(g2+su(2))"	98	221	0	0	0	0	1	0	1	0	"[""s1:1->1 / s2:97->1""]"	"[""""]"
97	19	"7 e8+e6+8 f4+2 su(3)+15(g2+su(2))"	"7 e8+e7+e6+9 f4+2 su(3)+15(g2+su(2))"	97	247	0	0	0	1	0	0	1	0	"[""s1:1->1 / s2:97->1""]"	"[""""]"
97	24	"7 e8+e7+7 f4+so(8)+15(g2+su(2))+so(7)+2 su(2)"	"7 e8+2 e7+7 f4+2 so(8)+15(g2+su(2))+so(7)+2 su(2)"	97	245	0	0	1	0	0	0	1	0	"[""s1:97->1 / s2:1->1""]"	"[""""]"
