"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
107	3	109	232	2	1	0	0	0	0	0	1
107	3	109	233	1	1	0	0	0	0	0	1
107	3	109	234	0	1	0	0	0	0	0	1
107	3	109	241	1	0	0	0	0	0	0	1
