"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
101	8	103	224	1	2	0	0	0	0	0	1
101	8	103	225	0	2	0	0	0	0	0	1
101	8	103	230	2	1	0	0	0	0	0	1
101	8	103	232	1	1	0	0	0	0	0	1
101	8	103	233	0	1	0	0	0	0	0	1
