"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
5	1	"2 su(3)"	10	111	2	2	0	0	0	0	0	0	"s1:5→1 / s2:1→1"	"s3:4→1 / s4:2→1"
5	1	"2 su(3)"	10	117	3	1	0	0	0	0	0	0	"s1:5→1"	"s2:4→1 / s3:2→1 / s4:2→1"
5	1	"2 su(3)"	10	118	3	1	0	0	0	0	0	0	"s1:5→1 / s4:1→1"	"s2:4→1 / s3:2→1 / s4:6→1"
5	1	"2 su(3)"	11	91	2	1	1	0	0	0	0	0	"s1:5→1 / s2:1→1"	"s3:4→1 / s4:2→1"
5	1	"2 su(3)"	11	97	0	4	0	0	0	0	0	0	"{s1:3→1 / s2:1→1, 5→1 / s3:1→1, 5→1 / s4:1→1, 5→1, s1:5→1 / s2:1→1 / s3:1→1, 5→1 / s4:1→1, 3→1, 5→1, s1:5→1 / s2:1→1 / s3:1→1, 5→1 / s4:1→1, 3→2, s1:5→1 / s2:3→1, 5→1 / s3:1→1 / s4:1→1, 3→1, s1:5→1 / s2:3→1 / s3:1→1, 5→1 / s4:1→2, 3→1, s1:5→1 / s2:3→1 / s3:1→1 / s4:1→1, 5→1, s1:5→1 / s2:3→1 / s3:1→1 / s4:1→2, 3→1, 5→1, s1:5→1 / s2:5→1 / s3:1→1 / s4:1→1, 3→3}"	""
