"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
37	1	44	95	0	3	0	0	0	0	0	1	"{s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→3}"	""
37	1	44	102	1	2	0	0	0	0	0	1	"{s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→1, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→1, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→1}"	"{s4:40→1, s4:40→1, s4:40→1, s4:40→1, s4:40→1, s4:39→1, s4:40→1, s4:39→1, s4:39→1, s4:39→1, s4:39→1}"
37	1	44	108	2	1	0	0	0	0	0	1	"{s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→4 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→4 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→5 / s4:37→5, s1:1→1 / s2:37→2 / s3:37→1 / s4:37→1}"	"{s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1}"
37	1	45	75	0	2	1	0	0	0	0	1	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	""
37	1	45	82	1	1	1	0	0	0	0	1	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	"s4:40→1"
37	1	52	190	0	2	1	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	""
37	1	52	210	0	3	0	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	""
37	1	55	197	1	1	1	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	"s4:40→1"
37	1	55	217	1	2	0	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	"s4:40→1"
37	1	56	210	0	3	0	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→2"	""
37	1	56	217	1	2	0	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→2 / s4:37→1"	"s4:39→1"
37	1	56	223	2	1	0	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	"s3:39→1 / s4:39→1"
37	1	57	210	0	3	0	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→3"	""
37	1	57	217	1	2	0	0	0	0	1	0	"{s1:1→1 / s2:37→1 / s3:37→1 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→1, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→1}"	"{s4:40→1, s4:40→1, s4:39→1, s4:39→1}"
37	1	57	223	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:37→1 / s3:37→1 / s4:37→2, s1:1→1 / s2:37→2 / s3:37→1 / s4:37→1}"	"{s3:39→1 / s4:39→1, s3:39→1 / s4:39→1}"
37	1	58	217	1	2	0	0	0	0	1	0	"{s1:1→1 / s2:37→1 / s3:37→1 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→4}"	"{s4:40→1, s4:40→1, s4:40→1, s4:39→1, s4:39→1}"
37	1	58	223	2	1	0	0	0	0	1	0	"{s1:1→1 / s2:37→1 / s3:37→1 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→1 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→2, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→2 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→3, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→3 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→4 / s4:37→4, s1:1→1 / s2:37→1 / s3:37→4 / s4:37→5, s1:1→1 / s2:37→1 / s3:37→5 / s4:37→5}"	"{s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1, s3:39→1 / s4:39→1}"
37	1	61	217	1	2	0	0	0	0	1	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:1→1, 37→4"	"s4:40→1"
37	1	99	218	0	2	1	0	0	1	0	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	""
37	1	100	238	0	3	0	0	0	1	0	0	"s1:1→1 / s2:37→1 / s3:37→1 / s4:37→1"	""
