"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
37	1	37	226	0	1	0	0	0	0	1	0	"s1:1→1 / s2:37→1"	""
37	1	37	234	0	0	1	0	0	1	0	0	"s1:1→1 / s2:37→1"	""
37	1	37	237	0	0	0	1	1	0	0	0	"s1:1→1 / s2:37→1"	""
37	1	38	206	0	0	1	0	0	0	1	0	"s1:1→1 / s2:37→1"	""
37	1	38	210	0	0	0	1	0	1	0	0	"s1:1→1 / s2:37→1"	""
37	1	38	211	0	0	0	0	2	0	0	0	"s1:37→1 / s2:1→1"	""
37	1	39	182	0	0	0	1	0	0	1	0	"s1:1→1 / s2:37→1"	""
37	1	39	184	0	0	0	0	1	1	0	0	"s1:1→1 / s2:37→1"	""
37	1	40	156	0	0	0	0	1	0	1	0	"s1:1→1 / s2:37→1"	""
37	1	40	157	0	0	0	0	0	2	0	0	"s1:37→1 / s2:1→1"	""
37	1	41	111	0	1	0	0	0	0	0	1	"s1:1→1 / s2:37→1"	""
37	1	41	129	0	0	0	0	0	1	1	0	"s1:1→1 / s2:37→1"	""
37	1	42	91	0	0	1	0	0	0	0	1	"s1:1→1 / s2:37→1"	""
37	1	42	101	0	0	0	0	0	0	2	0	"s1:37→1 / s2:1→1"	""
37	1	43	67	0	0	0	1	0	0	0	1	"s1:1→1 / s2:37→1"	""
37	1	43	111	0	1	0	0	0	0	0	1	"{s1:1→1 / s2:37→2, s1:1→1 / s2:37→3, s1:1→1 / s2:37→4, s1:1→1 / s2:37→5}"	""
37	1	44	41	0	0	0	0	1	0	0	1	"s1:1→1 / s2:37→1"	""
37	1	44	91	0	0	1	0	0	0	0	1	"s1:1→1 / s2:37→2"	""
37	1	45	14	0	0	0	0	0	1	0	1	"s1:1→1 / s2:37→1"	""
37	1	46	-14	0	0	0	0	0	0	1	1	"s1:1→1 / s2:37→1"	""
37	1	49	-129	0	0	0	0	0	0	0	2	"s1:37→1 / s2:1→1"	""
37	1	52	206	0	0	1	0	0	0	1	0	"s1:1→1 / s2:37→2"	""
37	1	53	226	0	1	0	0	0	0	1	0	"s1:1→1 / s2:37→2"	""
37	1	56	226	0	1	0	0	0	0	1	0	"s1:1→1 / s2:37→3"	""
37	1	57	226	0	1	0	0	0	0	1	0	"s1:1→1 / s2:37→4"	""
37	1	58	226	0	1	0	0	0	0	1	0	"s1:1→1 / s2:37→5"	""
37	1	59	254	0	1	0	0	0	1	0	0	"s1:1→1 / s2:37→1"	""
37	1	99	234	0	0	1	0	0	1	0	0	"s1:1→1 / s2:37→2"	""
37	1	101	254	0	1	0	0	0	1	0	0	"s1:1→1 / s2:37→2"	""
37	1	105	254	0	1	0	0	0	1	0	0	"s1:1→1 / s2:37→3"	""
37	1	106	254	0	1	0	0	0	1	0	0	"{s1:1→1 / s2:37→4, s1:1→1 / s2:37→5}"	""
37	1	155	261	0	0	1	0	1	0	0	0	"s1:1→1 / s2:37→1"	""
37	2	41	171	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
37	3	41	171	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
37	5	43	164	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
37	5	43	171	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→2, s1:1→1 / s2:1→3, s1:1→1 / s2:1→4, s1:1→1 / s2:1→5}"	"{s2:38→1, s2:38→1, s2:38→1, s2:38→1, s2:38→1}"
37	5	44	164	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→2"	""
37	6	39	171	0	2	0	0	0	0	0	0	""	"s1:37→1 / s2:4→1"
37	6	41	171	0	2	0	0	0	0	0	0	""	"s1:37→1 / s2:31→1"
37	9	39	143	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:37→1"
37	9	39	163	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:37→1"
37	9	40	119	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:37→1"
37	9	42	163	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s2:37→1"
37	9	43	164	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
37	9	43	171	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→2, s1:1→1 / s2:1→3, s1:1→1 / s2:1→4, s1:1→1 / s2:1→5}"	"{s2:38→1, s2:38→1, s2:38→1, s2:38→1, s2:38→1}"
37	9	44	163	0	2	0	0	0	0	0	0	"s2:1→2"	"s1:37→1"
37	9	44	164	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→2"	""
37	9	45	163	0	2	0	0	0	0	0	0	"s2:1→3"	"s1:37→1"
37	9	46	163	0	2	0	0	0	0	0	0	"{s2:1→4, s2:1→5}"	"{s1:37→1, s1:37→1}"
37	10	37	218	0	2	0	0	0	0	0	0	"s2:1→1"	"s1:37→1"
37	10	37	225	1	1	0	0	0	0	0	0	""	"s1:37→1 / s2:2→1"
37	10	38	198	0	1	1	0	0	0	0	0	"s1:1→1"	"s2:37→1"
37	10	38	226	1	1	0	0	0	0	0	0	"s1:1→1 / s2:34→1"	"s2:38→1"
37	10	39	174	0	1	0	1	0	0	0	0	"s1:1→1"	"s2:37→1"
37	10	39	225	1	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:34→1, s2:1→1, 34→1, s2:34→1}"	"{s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1}"
37	10	39	226	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 34→1, 36→1, s1:1→1 / s2:1→1, 34→1, 36→1, s1:1→1 / s2:1→1, 36→1, s1:1→1 / s2:34→1, s1:1→1 / s2:36→1}"	"{s2:2→1, s2:38→1, s2:38→1, s2:2→1, s2:2→1}"
37	10	40	148	0	1	0	0	1	0	0	0	"s1:1→1"	"s2:37→1"
37	10	40	182	1	0	0	1	0	0	0	0	"s1:1→1 / s2:34→1, 36→1"	"s2:2→1"
37	10	40	206	1	0	1	0	0	0	0	0	"{s1:1→1 / s2:1→1, 34→1, 36→1, s1:1→1 / s2:34→1, s1:1→1 / s2:34→1, 36→1, s1:1→1 / s2:36→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1}"
37	10	40	218	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s2:37→1"
37	10	40	225	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→2, 34→1, s1:1→2}"	"{s1:37→1 / s2:2→1, s1:37→1 / s2:2→1}"
37	10	40	226	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→1, 36→1, s1:1→1 / s2:1→2, 34→1, 36→1, s1:1→1 / s2:1→2, 34→1, 36→1, s1:1→1 / s2:1→2, 36→1, s1:1→1 / s2:1→2, 36→1, s1:1→1 / s2:1→3, 34→1, 36→1, s1:1→1 / s2:1→3, 34→1, 36→1}"	"{s2:2→1, s2:38→1, s2:2→1, s2:2→1, s2:38→1, s2:2→1, s2:38→1, s2:2→1, s2:38→1}"
37	10	41	182	1	0	0	1	0	0	0	0	"{s1:1→1 / s2:34→1, s1:1→1 / s2:36→1}"	"{s2:2→1, s2:2→1}"
37	10	41	206	1	0	1	0	0	0	0	0	"{s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→1, 36→1}"	"{s2:2→1, s2:2→1}"
37	10	41	225	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→3, 34→1"	"s1:37→1 / s2:2→1"
37	10	41	226	1	1	0	0	0	0	0	0	"{s1:1→1, s1:1→1 / s2:1→2, 34→1, s1:1→1 / s2:1→2, 34→1, s1:1→1 / s2:1→3, 34→1, s1:1→1 / s2:1→3, 36→1, s1:1→1 / s2:1→3, 36→1, s1:1→1 / s2:1→4, 36→1, s1:1→1 / s2:1→4, 36→1}"	"{s2:2→1, s2:2→1, s2:38→1, s2:2→1, s2:2→1, s2:38→1, s2:2→1, s2:38→1}"
37	10	42	206	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:2→1"
37	10	42	219	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
37	10	42	225	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→4, 34→1"	"s1:37→1 / s2:2→1"
37	10	42	226	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→3, 34→1, s1:1→1 / s2:1→4, 34→1, s1:1→1 / s2:1→4, 34→1}"	"{s2:2→1, s2:38→1, s2:2→1, s2:38→1}"
37	10	43	182	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:2→1"
37	10	43	199	0	1	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	""
37	10	43	206	1	0	1	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s2:2→1"
37	10	43	219	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→2"	""
37	10	43	226	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→2, s1:1→1 / s2:1→2, s1:1→1 / s2:1→3, s1:1→1 / s2:1→3, s1:1→1 / s2:1→4, s1:1→1 / s2:1→4, s1:1→1 / s2:1→5, s1:1→1 / s2:1→5, s1:1→2, s1:1→2 / s2:1→1, s1:1→2 / s2:1→1, s1:1→2 / s2:1→2, s1:1→2 / s2:1→3, s1:1→2 / s2:1→3, 34→1, s1:1→2 / s2:1→4, s1:1→2 / s2:1→4, 34→1, s1:1→3, s1:1→3 / s2:1→1, s1:1→4, s1:1→5}"	"{s2:38→1, s2:2→1, s2:38→1, s2:2→1, s2:38→1, s2:2→1, s2:38→1, s2:2→1, s2:38→1, s2:2→1, s2:2→1, s2:38→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"
37	10	44	219	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→3"	""
37	10	44	225	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→1"	"s1:37→1 / s2:2→1"
37	10	44	226	1	1	0	0	0	0	0	0	"{s1:1→2 / s2:1→2, 34→1, s1:1→2 / s2:1→4, 36→1}"	"{s2:2→1, s2:2→1}"
37	10	46	226	1	1	0	0	0	0	0	0	"s1:1→2 / s2:1→1, 34→1"	"s2:38→1"
37	10	47	218	0	2	0	0	0	0	0	0	"s1:1→1 / s2:1→2"	"s1:37→1"
37	10	48	226	1	1	0	0	0	0	0	0	"s1:1→2 / s2:1→3, 36→1"	"s2:2→1"
37	10	52	226	1	1	0	0	0	0	0	0	"s1:1→2 / s2:1→1, 34→1"	"s2:2→1"
37	10	53	225	1	1	0	0	0	0	0	0	"s2:1→2, 34→1"	"s1:37→1 / s2:2→1"
37	10	77	225	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→2"	"s1:37→1 / s2:2→1"
37	10	83	225	1	1	0	0	0	0	0	0	"s2:1→3, 34→1"	"s1:37→1 / s2:2→1"
37	10	98	225	1	1	0	0	0	0	0	0	"s2:1→4, 34→1"	"s1:37→1 / s2:2→1"
37	10	100	225	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→3"	"s1:37→1 / s2:2→1"
37	10	112	225	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→4"	"s1:37→1 / s2:2→1"
37	10	119	225	1	1	0	0	0	0	0	0	"s1:1→1 / s2:1→5"	"s1:37→1 / s2:2→1"
37	10	125	225	1	1	0	0	0	0	0	0	"s2:1→1"	"s1:37→1 / s2:2→1"
37	10	133	225	1	1	0	0	0	0	0	0	"s2:1→2"	"s1:37→1 / s2:2→1"
37	10	134	218	0	2	0	0	0	0	0	0	"s2:1→2"	"s1:37→1"
37	10	136	225	1	1	0	0	0	0	0	0	"s2:1→3"	"s1:37→1 / s2:2→1"
37	10	137	225	1	1	0	0	0	0	0	0	"s2:1→4"	"s1:37→1 / s2:2→1"
37	10	138	225	1	1	0	0	0	0	0	0	"s2:1→5"	"s1:37→1 / s2:2→1"
37	10	139	218	0	2	0	0	0	0	0	0	"s2:1→3"	"s1:37→1"
37	10	140	218	0	2	0	0	0	0	0	0	"s2:1→4"	"s1:37→1"
37	10	141	218	0	2	0	0	0	0	0	0	"s2:1→5"	"s1:37→1"
37	10	142	225	1	1	0	0	0	0	0	0	"s1:1→2 / s2:34→1"	"s1:37→1 / s2:2→1"
37	10	156	226	1	1	0	0	0	0	0	0	"s1:1→2 / s2:1→2, 36→1"	"s2:2→1"
37	11	39	162	1	1	0	0	0	0	0	0	""	"s1:1→1 / s2:37→1"
37	11	41	169	2	0	0	0	0	0	0	0	""	"s1:37→1 / s2:37→1"
37	11	42	162	1	1	0	0	0	0	0	0	"s2:36→1"	"s1:1→1 / s2:37→1"
37	11	42	169	2	0	0	0	0	0	0	0	"{s2:36→1, s2:36→2}"	"{s1:37→1 / s2:37→1, s1:37→1 / s2:37→1}"
37	11	43	155	0	2	0	0	0	0	0	0	"{s1:36→1, s1:36→2}"	"{s2:1→1, s2:1→1}"
37	11	43	162	1	1	0	0	0	0	0	0	"{s2:36→2, s2:36→3, s2:36→4, s2:36→5}"	"{s1:1→1 / s2:37→1, s1:1→1 / s2:37→1, s1:1→1 / s2:37→1, s1:1→1 / s2:37→1}"
37	11	43	163	1	1	0	0	0	0	0	0	"s1:36→1"	"s2:37→1"
37	12	41	171	0	2	0	0	0	0	0	0	""	"s1:4→1 / s2:1→1"
37	13	42	162	1	1	0	0	0	0	0	0	"s1:37→1 / s2:37→1"	"s2:38→1"
37	13	43	155	0	2	0	0	0	0	0	0	"{s1:37→1 / s2:37→1, s1:37→1 / s2:37→2}"	""
37	13	43	162	1	1	0	0	0	0	0	0	"{s1:37→1 / s2:37→2, s1:37→1 / s2:37→3, s1:37→1 / s2:37→4, s1:37→1 / s2:37→5}"	"{s2:38→1, s2:38→1, s2:38→1, s2:38→1}"
37	14	37	217	1	1	0	0	0	0	0	0	"s1:1→1"	"s2:37→1"
37	14	37	223	2	0	0	0	0	0	0	0	""	"s1:37→1 / s2:2→1"
37	14	38	197	1	0	1	0	0	0	0	0	"s1:1→1"	"s2:37→1"
37	14	39	173	1	0	0	1	0	0	0	0	"s1:1→1"	"s2:37→1"
37	14	39	216	1	1	0	0	0	0	0	0	"{s1:1→1, 34→1, s1:1→1 / s2:1→1, 34→2, s1:1→1 / s2:1→2, 34→3, s1:1→1 / s2:34→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1}"
37	14	39	217	1	1	0	0	0	0	0	0	"{s1:1→1, 34→1 / s2:1→1, s1:1→1, 34→1 / s2:1→1, s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→2, 34→2, s1:1→2, 34→1}"	"{s2:37→1, s2:38→1, s2:37→1, s2:37→1, s2:37→1}"
37	14	39	223	2	0	0	0	0	0	0	0	"{s1:1→1, 34→1 / s2:1→2, 34→1, s1:1→1, 34→1 / s2:1→3, 34→1, s1:1→1, 34→1 / s2:1→3, 34→2, s1:1→1, 34→2 / s2:1→2, 34→1, s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→1, 34→2, s1:1→1 / s2:1→2, 34→1, s1:1→1 / s2:1→2, 34→2, s1:1→1 / s2:1→2, 34→3, s1:1→1 / s2:1→3, 34→2, s1:1→2, 34→1 / s2:1→2, 34→2, s1:1→2, 34→1 / s2:1→2, 34→3, s1:1→2, 34→1 / s2:1→3, 34→1, s1:1→2, 34→1 / s2:1→3, 34→2, s1:1→2, 34→2 / s2:1→3, 34→1, s1:1→3, 34→1 / s2:1→3, 34→2, s1:34→1 / s2:1→1, s1:34→1 / s2:1→2, 34→1, s1:34→1 / s2:1→3, 34→2, s2:1→1, s2:1→1, 34→1, s2:1→2, 34→1, s2:1→2, 34→2, s2:1→3, 34→1, s2:1→3, 34→2, s2:1→3, 34→2}"	"{s1:2→1 / s2:37→1, s1:2→1 / s2:37→1, s1:2→1 / s2:37→1, s1:2→1 / s2:37→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:37→1 / s2:2→1, s1:2→1 / s2:37→1, s1:37→1 / s2:2→1, s1:2→1 / s2:37→1, s1:37→1 / s2:2→1, s1:2→1 / s2:37→1, s1:2→1 / s2:37→1, s1:2→1 / s2:37→1, s1:2→1 / s2:37→1, s1:37→1 / s2:2→1, s1:2→1 / s2:37→1, s1:37→1 / s2:2→1, s1:2→1 / s2:37→1, s1:2→1 / s2:37→1, s1:37→1 / s2:2→1}"
37	14	40	196	1	0	1	0	0	0	0	0	"{s1:1→1 / s2:34→1, s1:1→1 / s2:34→2}"	"{s2:2→1, s2:2→1}"
37	14	40	197	1	0	1	0	0	0	0	0	"{s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→1, 34→2}"	"{s2:37→1, s2:37→1}"
37	14	40	210	0	2	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→2, 34→1}"	""
37	14	40	216	1	1	0	0	0	0	0	0	"{s1:1→1 / s2:1→1, 34→1, s1:1→1 / s2:1→1, 34→3, s1:1→1 / s2:1→2, 34→2, s1:1→1 / s2:1→3, 34→2, s1:1→2, 34→1, s1:1→3, 34→1}"	"{s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1, s2:2→1}"
