gram_bibj_pattern	ID	gauge_group	vertices	num_AB	delta	delta_28n	T_min	n_pos_bibj	n_neg_bibj	gram_b0bi	gram_bibj	hyper_strings	hypers
[[-2, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,4)-n109-8d5a76fb	SU(8) x SU(16) x SU(24) x SO(32)	vtx-A07-65-n2-0,vtx-A15-257-n2-0,vtx-A23-577-n2-0,vtx-D16-272-n4-n2	0,4	-109	3	4	0	4	[ 0, 0, 0,-2]	[[-2, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1,2) : 1 x (irr-A7-8, irr-A15-16),(2,3) : 1 x (irr-A15-16, irr-A23-24),(3,4) : 1 x (irr-A23-24, irr-D16-32)	(1, 2):[[1, ['irr-A7-8', 'irr-A15-16']]]; (2, 3):[[1, ['irr-A15-16', 'irr-A23-24']]]; (3, 4):[[1, ['irr-A23-24', 'irr-D16-32']]]
