Higgs_to	gram_bibj_pattern	ID	gauge_group	vertices	num_AB	delta	delta_28n	T_min	n_pos_bibj	n_neg_bibj	gram_b0bi	gram_bibj	hyper_strings	hypers
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n82-f300a017	Sp(3) x SU(14) x SU(22) x SO(30)	vtx-C03-63-n1-1,vtx-A13-197-n2-0,vtx-A21-485-n2-0,vtx-D15-225-n4-n2	0,4	-82	2	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1,2) : 1 x (irr-C3-6, irr-A13-14),(2,3) : 1 x (irr-A13-14, irr-A21-22),(3,4) : 1 x (irr-A21-22, irr-D15-30)	(1, 2):[[1, ['irr-C3-6', 'irr-A13-14']]]; (2, 3):[[1, ['irr-A13-14', 'irr-A21-22']]]; (3, 4):[[1, ['irr-A21-22', 'irr-D15-30']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n82-3578ff8f	Sp(4) x SU(16) x SU(24) x SO(32)	vtx-C04-92-n1-1,vtx-A15-257-n2-0,vtx-A23-577-n2-0,vtx-D16-272-n4-n2	0,4	-82	2	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1,2) : 1 x (irr-C4-8, irr-A15-16),(2,3) : 1 x (irr-A15-16, irr-A23-24),(3,4) : 1 x (irr-A23-24, irr-D16-32)	(1, 2):[[1, ['irr-C4-8', 'irr-A15-16']]]; (2, 3):[[1, ['irr-A15-16', 'irr-A23-24']]]; (3, 4):[[1, ['irr-A23-24', 'irr-D16-32']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n81-7ef69dfd	SU(5) x SU(13) x SU(21) x SO(29)	vtx-A04-51-n1-1,vtx-A12-170-n2-0,vtx-A20-442-n2-0,vtx-B14-203-n4-n2	0,4	-81	3	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1) : 1 x (irr-A4-10),(1,2) : 1 x (irr-A4-5, irr-A12-13),(2,3) : 1 x (irr-A12-13, irr-A20-21),(3,4) : 1 x (irr-A20-21, irr-B14-29)	(1, 2):[[1, ['irr-A4-5', 'irr-A12-13']]]; (1,):[[1, ['irr-A4-10']]]; (2, 3):[[1, ['irr-A12-13', 'irr-A20-21']]]; (3, 4):[[1, ['irr-A20-21', 'irr-B14-29']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n81-4d41ce49	SU(7) x SU(15) x SU(23) x SO(31)	vtx-A06-78-n1-1,vtx-A14-226-n2-0,vtx-A22-530-n2-0,vtx-B15-248-n4-n2	0,4	-81	3	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1) : 1 x (irr-A6-21),(1,2) : 1 x (irr-A6-7, irr-A14-15),(2,3) : 1 x (irr-A14-15, irr-A22-23),(3,4) : 1 x (irr-A22-23, irr-B15-31)	(1, 2):[[1, ['irr-A6-7', 'irr-A14-15']]]; (1,):[[1, ['irr-A6-21']]]; (2, 3):[[1, ['irr-A14-15', 'irr-A22-23']]]; (3, 4):[[1, ['irr-A22-23', 'irr-B15-31']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n81-84fa9627	SU(9) x SU(17) x SU(25) x SO(33)	vtx-A08-109-n1-1,vtx-A16-290-n2-0,vtx-A24-626-n2-0,vtx-B16-297-n4-n2	0,4	-81	3	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1) : 1 x (irr-A8-36),(1,2) : 1 x (irr-A8-9, irr-A16-17),(2,3) : 1 x (irr-A16-17, irr-A24-25),(3,4) : 1 x (irr-A24-25, irr-B16-33)	(1, 2):[[1, ['irr-A8-9', 'irr-A16-17']]]; (1,):[[1, ['irr-A8-36']]]; (2, 3):[[1, ['irr-A16-17', 'irr-A24-25']]]; (3, 4):[[1, ['irr-A24-25', 'irr-B16-33']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n80-cdb1cbfc	SU(6) x SU(14) x SU(22) x SO(30)	vtx-A05-65-n1-1,vtx-A13-197-n2-0,vtx-A21-485-n2-0,vtx-D15-225-n4-n2	0,4	-80	4	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h),(1,2) : 1 x (irr-A5-6, irr-A13-14),(2,3) : 1 x (irr-A13-14, irr-A21-22),(3,4) : 1 x (irr-A21-22, irr-D15-30)	(1, 2):[[1, ['irr-A5-6', 'irr-A13-14']]]; (1,):[[1, ['irr-A5-6']], [1, ['irr-A5-20-h']]]; (2, 3):[[1, ['irr-A13-14', 'irr-A21-22']]]; (3, 4):[[1, ['irr-A21-22', 'irr-D15-30']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n79-8365e82c	SU(6) x SU(15) x SU(23) x SO(31)	vtx-A05-65-n1-1,vtx-A14-226-n2-0,vtx-A22-530-n2-0,vtx-B15-248-n4-n2	0,4	-79	5	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1) : 1 x (irr-A5-20-h),(2) : 1 x (irr-A14-15),(1,2) : 1 x (irr-A5-6, irr-A14-15),(2,3) : 1 x (irr-A14-15, irr-A22-23),(3,4) : 1 x (irr-A22-23, irr-B15-31)	(1, 2):[[1, ['irr-A5-6', 'irr-A14-15']]]; (1,):[[1, ['irr-A5-20-h']]]; (2, 3):[[1, ['irr-A14-15', 'irr-A22-23']]]; (2,):[[1, ['irr-A14-15']]]; (3, 4):[[1, ['irr-A22-23', 'irr-B15-31']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n78-aae939cb	SU(6) x SU(15) x SU(24) x SO(32)	vtx-A05-65-n1-1,vtx-A14-226-n2-0,vtx-A23-577-n2-0,vtx-D16-272-n4-n2	0,4	-78	6	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1) : 1 x (irr-A5-20-h),(3) : 1 x (irr-A23-24),(1,2) : 1 x (irr-A5-6, irr-A14-15),(2,3) : 1 x (irr-A14-15, irr-A23-24),(3,4) : 1 x (irr-A23-24, irr-D16-32)	(1, 2):[[1, ['irr-A5-6', 'irr-A14-15']]]; (1,):[[1, ['irr-A5-20-h']]]; (2, 3):[[1, ['irr-A14-15', 'irr-A23-24']]]; (3, 4):[[1, ['irr-A23-24', 'irr-D16-32']]]; (3,):[[1, ['irr-A23-24']]]
Higgs_to	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	clq-(0,4)-(0,3)-n77-e12d2afe	SU(6) x SU(15) x SU(24) x SO(33)	vtx-A05-65-n1-1,vtx-A14-226-n2-0,vtx-A23-577-n2-0,vtx-B16-297-n4-n2	0,4	-77	7	12	0	3	[ 1, 0, 0,-2]	[[-1, 1, 0, 0], [ 1,-2, 1, 0], [ 0, 1,-2, 2], [ 0, 0, 2,-4]]	(1) : 1 x (irr-A5-20-h),(4) : 1 x (irr-B16-33),(1,2) : 1 x (irr-A5-6, irr-A14-15),(2,3) : 1 x (irr-A14-15, irr-A23-24),(3,4) : 1 x (irr-A23-24, irr-B16-33)	(1, 2):[[1, ['irr-A5-6', 'irr-A14-15']]]; (1,):[[1, ['irr-A5-20-h']]]; (2, 3):[[1, ['irr-A14-15', 'irr-A23-24']]]; (3, 4):[[1, ['irr-A23-24', 'irr-B16-33']]]; (4,):[[1, ['irr-B16-33']]]
