"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"count"
64	1	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+su(3)+9(g2+su(2))"	64	267	0	1	0	0	0	0	0	0	2
64	2	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+su(3)+9(g2+su(2))"	64	267	0	1	0	0	0	0	0	0	2
64	5	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	69	266	1	0	0	0	0	0	0	0	5
64	5	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+su(3)+10(g2+su(2))"	64	258	0	1	0	0	0	0	0	0	2
64	6	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	64	266	0	1	0	0	0	0	0	0	6
64	6	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+su(3)+9(g2+su(2))"	64	267	0	1	0	0	0	0	0	0	2
64	7	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	64	266	0	1	0	0	0	0	0	0	3
64	8	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	69	266	1	0	0	0	0	0	0	0	5
64	9	"5 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	64	257	0	1	0	0	0	0	0	0	2
64	9	"5 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+9(g2+su(2))+so(7)+2 su(2)"	69	264	1	0	0	0	0	0	0	0	3
64	10	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	69	266	1	0	0	0	0	0	0	0	5
64	11	"5 e8+5 f4+9(g2+su(2))"	"5 e8+5 f4+su(3)+9(g2+su(2))"	64	267	0	1	0	0	0	0	0	0	2
64	13	"5 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+9(g2+su(2))+so(7)+2 su(2)"	69	264	1	0	0	0	0	0	0	0	3
64	14	"5 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	69	266	1	0	0	0	0	0	0	0	5
64	15	"4 e8+e7+5 f4+11(g2+su(2))"	"5 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	71	122	1	0	0	0	0	0	0	1	3
64	15	"4 e8+e7+5 f4+11(g2+su(2))"	"5 e8+e7+5 f4+12(g2+su(2))"	73	115	1	1	0	0	0	0	0	1	4
64	15	"4 e8+e7+5 f4+11(g2+su(2))"	"5 e8+e7+5 f4+su(3)+10(g2+su(2))+so(7)+2 su(2)"	71	114	1	1	0	0	0	0	0	1	3
64	15	"4 e8+e7+5 f4+11(g2+su(2))"	"5 e8+e7+5 f4+su(3)+10(g2+su(2))+so(7)+2 su(2)"	72	114	1	1	0	0	0	0	0	1	4
64	15	"4 e8+e7+5 f4+11(g2+su(2))"	"5 e8+e7+5 f4+su(3)+11(g2+su(2))"	73	116	0	1	0	0	0	0	0	1	3
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	64	237	0	0	0	0	0	0	1	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+5 f4+so(8)+10(g2+su(2))+so(7)+2 su(2)"	65	209	0	0	1	0	0	0	1	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+5 f4+su(3)+10(g2+su(2))+so(7)+2 su(2)"	64	229	0	1	0	0	0	0	1	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+6 f4+10(g2+su(2))+so(7)+2 su(2)"	66	185	0	0	0	1	0	0	1	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+e6+5 f4+10(g2+su(2))+so(7)+2 su(2)"	67	159	0	0	0	0	1	0	1	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+2 e7+e7'+5 f4+10(g2+su(2))+so(7)+2 su(2)"	68	132	0	0	0	0	0	1	1	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e6+6 f4+10(g2+su(2))+so(7)+2 su(2)"	64	240	0	0	0	1	1	0	0	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+5 f4+10(g2+su(2))+so(7)+2 su(2)"	64	265	0	0	0	0	0	1	0	0	3
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+5 f4+so(8)+10(g2+su(2))+so(7)+2 su(2)"	64	237	0	0	1	0	0	1	0	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+6 f4+10(g2+su(2))+so(7)+2 su(2)"	65	213	0	0	0	1	0	1	0	0	2
64	16	"4 e8+e7+5 f4+10(g2+su(2))+so(7)+2 su(2)"	"4 e8+e7+e7'+e6+5 f4+10(g2+su(2))+so(7)+2 su(2)"	66	187	0	0	0	0	1	1	0	0	2
64	18	"5 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	64	257	0	1	0	0	0	0	0	0	2
64	19	"5 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+9(g2+su(2))+so(7)+2 su(2)"	69	264	1	0	0	0	0	0	0	0	3
64	22	"5 e8+5 f4+10(g2+su(2))"	"5 e8+5 f4+9(g2+su(2))+so(7)+2 su(2)"	69	264	1	0	0	0	0	0	0	0	3
64	23	"5 e8+4 f4+so(8)+10(g2+su(2))"	"5 e8+4 f4+2 so(8)+10(g2+su(2))"	64	262	0	0	1	0	0	0	0	0	3
64	24	"4 e8+e7+e7'+5 f4+10(g2+su(2))"	"4 e8+e7+e7'+5 f4+10(g2+su(2))+so(7)+2 su(2)"	64	265	1	1	0	0	0	0	0	0	2
64	31	"4 e8+e7+e6+5 f4+su(3)+10(g2+su(2))"	"4 e8+e7+e6+6 f4+2 su(3)+10(g2+su(2))"	64	235	0	1	0	1	0	0	0	0	2
64	33	"4 e8+e7+e7'+5 f4+10(g2+su(2))"	"4 e8+e7+e7'+5 f4+10(g2+su(2))+so(7)+2 su(2)"	64	265	1	1	0	0	0	0	0	0	2
64	35	"4 e8+e7+e7'+5 f4+10(g2+su(2))"	"4 e8+e7+e7'+5 f4+10(g2+su(2))+so(7)+2 su(2)"	64	265	1	1	0	0	0	0	0	0	2
64	40	"4 e8+e7+e7'+5 f4+10(g2+su(2))"	"4 e8+e7+e7'+5 f4+11(g2+su(2))"	64	267	0	1	0	0	0	0	0	0	2
64	42	"5 e8+4 f4+so(8)+2 su(3)+10(g2+su(2))"	"5 e8+4 f4+so(8)+su(3)+11(g2+su(2))"	64	273	1	0	0	0	0	0	0	0	3
64	42	"5 e8+4 f4+so(8)+2 su(3)+10(g2+su(2))"	"5 e8+4 f4+so(8)+su(3)+11(g2+su(2))"	69	273	1	0	0	0	0	0	0	0	3
64	42	"5 e8+4 f4+so(8)+2 su(3)+10(g2+su(2))"	"5 e8+4 f4+so(8)+su(3)+11(g2+su(2))"	70	273	1	0	0	0	0	0	0	0	6
64	49	"4 e8+e7+e7'+5 f4+10(g2+su(2))"	"4 e8+e7+e7'+5 f4+11(g2+su(2))"	64	267	0	1	0	0	0	0	0	0	2
64	52	"4 e8+e7+e7'+5 f4+10(g2+su(2))"	"4 e8+e7+e7'+5 f4+11(g2+su(2))"	64	267	0	1	0	0	0	0	0	0	2
64	53	"5 e8+4 f4+so(8)+su(3)+11(g2+su(2))"	"5 e8+4 f4+so(8)+12(g2+su(2))"	64	272	1	0	0	0	0	0	0	0	2
64	53	"5 e8+4 f4+so(8)+su(3)+11(g2+su(2))"	"5 e8+4 f4+so(8)+12(g2+su(2))"	69	272	1	0	0	0	0	0	0	0	3
64	53	"5 e8+4 f4+so(8)+su(3)+11(g2+su(2))"	"5 e8+4 f4+so(8)+su(3)+10(g2+su(2))+so(7)+2 su(2)"	69	271	1	0	0	0	0	0	0	0	2
64	55	"5 e8+4 f4+2 so(8)+9(g2+su(2))"	"5 e8+4 f4+2 so(8)+10(g2+su(2))"	64	262	0	1	0	0	0	0	0	0	4
64	55	"5 e8+4 f4+2 so(8)+9(g2+su(2))"	"5 e8+4 f4+3 so(8)+10(g2+su(2))"	64	234	0	1	1	0	0	0	0	0	2
64	58	"9 e7+f4+2(g2+su(2))+9(so(7)+2 su(2))"	"10 e7+e7'+f4+2(g2+su(2))+9(so(7)+2 su(2))"	64	252	0	0	0	0	0	1	1	0	2
