"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
64	12	73	234	0	4	0	0	0	0	0	0	"s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1"	""
64	12	73	241	1	3	0	0	0	0	0	0	"s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1"	"s4:67→1"
64	12	73	247	2	2	0	0	0	0	0	0	"{s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1, s1:64→1 / s2:64→1 / s3:64→1 / s4:64→2}"	"{s3:66→1 / s4:66→1, s3:66→1 / s4:66→1}"
64	12	73	248	2	2	0	0	0	0	0	0	"s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1"	"s3:66→1 / s4:65→1"
64	15	71	106	1	2	0	0	0	0	0	1	"s1:1→1 / s2:64→1 / s3:64→1"	"s4:63→1"
64	15	72	113	2	1	0	0	0	0	0	1	"s1:1→1 / s2:64→1 / s3:64→1"	"s3:66→1 / s4:63→1"
64	15	74	113	2	1	0	0	0	0	0	1	"s1:1→1 / s2:64→1 / s3:64→2"	"s3:66→1 / s4:63→1"
64	18	73	241	1	3	0	0	0	0	0	0	"s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1"	"s4:67→1"
64	18	73	247	2	2	0	0	0	0	0	0	"{s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1, s1:64→1 / s2:64→1 / s3:64→1 / s4:64→2}"	"{s3:66→1 / s4:66→1, s3:66→1 / s4:66→1}"
64	18	73	248	2	2	0	0	0	0	0	0	"s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1"	"s3:66→1 / s4:65→1"
64	18	74	234	0	4	0	0	0	0	0	0	"s1:64→1 / s2:64→1 / s3:64→1 / s4:64→1"	""
