"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	66	121	1	0	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+10(g2+su(2))"	67	121	1	0	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	73	112	2	1	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+11(g2+su(2))"	75	112	2	1	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+2 su(3)+9(g2+su(2))"	68	114	0	1	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+su(3)+10(g2+su(2))"	67	113	1	1	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+su(3)+10(g2+su(2))"	68	113	1	1	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+su(3)+10(g2+su(2))"	70	113	1	1	0	0	0	0	0	1
59	2	"4 e8+5 f4+su(3)+9(g2+su(2))"	"5 e8+5 f4+su(3)+10(g2+su(2))"	72	113	1	1	0	0	0	0	0	1
59	5	"4 e8+7 f4+2 su(3)+8(g2+su(2))"	"4 e8+7 f4+su(3)+9(g2+su(2))"	65	266	1	0	0	0	0	0	0	0
59	6	"4 e8+7 f4+su(3)+9(g2+su(2))"	"4 e8+7 f4+10(g2+su(2))"	65	265	1	0	0	0	0	0	0	0
59	8	"5 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	67	173	1	1	0	0	0	0	0	0
59	8	"5 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+su(3)+9(g2+su(2))"	67	174	0	1	0	0	0	0	0	0
59	9	"4 e8+e7'+5 f4+su(3)+9(g2+su(2))"	"4 e8+e7'+5 f4+10(g2+su(2))"	64	264	1	0	0	0	0	0	0	0
59	13	"5 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	67	173	1	1	0	0	0	0	0	0
59	13	"5 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+su(3)+9(g2+su(2))"	67	174	0	1	0	0	0	0	0	0
59	15	"4 e8+e7'+5 f4+su(3)+9(g2+su(2))"	"4 e8+e7'+5 f4+10(g2+su(2))"	64	264	1	0	0	0	0	0	0	0
59	21	"4 e8+e7'+5 f4+su(3)+9(g2+su(2))"	"4 e8+e7'+5 f4+10(g2+su(2))"	64	264	1	0	0	0	0	0	0	0
59	22	"5 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	65	173	1	0	0	0	0	0	0	0
59	33	"5 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	65	173	1	0	0	0	0	0	0	0
59	33	"5 e8+4 f4+su(3)+9(g2+su(2))"	"5 e8+4 f4+11(g2+su(2))"	67	164	1	1	0	0	0	0	0	0
59	36	"5 e8+4 f4+10(g2+su(2))"	"5 e8+4 f4+11(g2+su(2))"	67	164	1	1	0	0	0	0	0	0
59	36	"5 e8+4 f4+10(g2+su(2))"	"5 e8+4 f4+su(3)+10(g2+su(2))"	67	165	0	1	0	0	0	0	0	0
