"TH"	"index"	"LST gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
4	3	"su(3)"	10	90	1	2	0	0	0	0	0	0
4	3	"su(3)"	10	91	0	2	0	0	0	0	0	0
4	3	"su(3)"	10	96	2	1	0	0	0	0	0	0
4	3	"su(3)"	10	97	2	1	0	0	0	0	0	0
4	3	"su(3)"	10	98	1	1	0	0	0	0	0	0
4	3	"su(3)"	10	98	2	1	0	0	0	0	0	0
4	3	"su(3)"	10	99	1	1	0	0	0	0	0	0
4	3	"su(3)"	10	100	0	1	0	0	0	0	0	0
4	3	"su(3)"	10	107	1	0	0	0	0	0	0	0
4	3	"su(3)"	11	88	2	2	0	0	0	0	0	0
4	3	"su(3)"	11	89	2	2	0	0	0	0	0	0
4	3	"su(3)"	11	90	1	2	0	0	0	0	0	0
4	4	"su(3)"	11	68	3	1	1	0	0	0	0	0
4	4	"su(3)"	11	69	2	1	1	0	0	0	0	0
4	4	"su(3)"	11	70	2	1	1	0	0	0	0	0
4	4	"su(3)"	11	71	1	1	1	0	0	0	0	0
4	4	"su(3)"	11	72	3	4	0	0	0	0	0	0
4	4	"su(3)"	11	73	2	4	0	0	0	0	0	0
4	4	"su(3)"	11	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	11	75	1	4	0	0	0	0	0	0
4	4	"su(3)"	11	78	4	3	0	0	0	0	0	0
4	4	"su(3)"	11	79	1	0	1	0	0	0	0	0
4	4	"su(3)"	11	80	3	3	0	0	0	0	0	0
4	4	"su(3)"	11	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	11	81	3	3	0	0	0	0	0	0
4	4	"su(3)"	11	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	11	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	11	85	5	2	0	0	0	0	0	0
4	4	"su(3)"	11	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	11	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	11	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	11	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	11	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	11	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	11	91	1	2	0	0	0	0	0	0
4	4	"su(3)"	11	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	11	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	11	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	11	99	1	1	0	0	0	0	0	0
4	4	"su(3)"	11	107	1	0	0	0	0	0	0	0
4	4	"su(3)"	12	39	1	2	0	1	0	0	0	0
4	4	"su(3)"	12	40	0	2	0	1	0	0	0	0
4	4	"su(3)"	12	41	2	1	2	0	0	0	0	0
4	4	"su(3)"	12	42	2	1	2	0	0	0	0	0
4	4	"su(3)"	12	43	1	1	2	0	0	0	0	0
4	4	"su(3)"	12	44	0	1	2	0	0	0	0	0
4	4	"su(3)"	12	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	12	45	2	1	0	1	0	0	0	0
4	4	"su(3)"	12	46	2	1	0	1	0	0	0	0
4	4	"su(3)"	12	47	1	1	0	1	0	0	0	0
4	4	"su(3)"	12	47	1	4	1	0	0	0	0	0
4	4	"su(3)"	12	48	0	1	0	1	0	0	0	0
4	4	"su(3)"	12	51	1	0	2	0	0	0	0	0
4	4	"su(3)"	12	53	2	3	1	0	0	0	0	0
4	4	"su(3)"	12	54	2	3	1	0	0	0	0	0
4	4	"su(3)"	12	55	1	0	0	1	0	0	0	0
4	4	"su(3)"	12	55	1	3	1	0	0	0	0	0
4	4	"su(3)"	12	56	0	3	1	0	0	0	0	0
4	4	"su(3)"	12	60	3	2	1	0	0	0	0	0
4	4	"su(3)"	12	61	2	2	1	0	0	0	0	0
4	4	"su(3)"	12	62	2	2	1	0	0	0	0	0
4	4	"su(3)"	12	63	1	2	1	0	0	0	0	0
4	4	"su(3)"	12	64	0	2	1	0	0	0	0	0
4	4	"su(3)"	12	67	1	5	0	0	0	0	0	0
4	4	"su(3)"	12	68	3	1	1	0	0	0	0	0
4	4	"su(3)"	12	69	2	1	1	0	0	0	0	0
4	4	"su(3)"	12	70	2	1	1	0	0	0	0	0
4	4	"su(3)"	12	71	1	1	1	0	0	0	0	0
4	4	"su(3)"	12	72	0	1	1	0	0	0	0	0
4	4	"su(3)"	12	72	3	4	0	0	0	0	0	0
4	4	"su(3)"	12	73	2	4	0	0	0	0	0	0
4	4	"su(3)"	12	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	12	75	1	4	0	0	0	0	0	0
4	4	"su(3)"	12	76	0	4	0	0	0	0	0	0
4	4	"su(3)"	12	79	1	0	1	0	0	0	0	0
4	4	"su(3)"	12	80	3	3	0	0	0	0	0	0
4	4	"su(3)"	12	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	12	81	3	3	0	0	0	0	0	0
4	4	"su(3)"	12	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	12	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	12	84	0	3	0	0	0	0	0	0
4	4	"su(3)"	12	85	5	2	0	0	0	0	0	0
4	4	"su(3)"	12	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	12	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	12	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	12	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	12	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	12	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	12	91	1	2	0	0	0	0	0	0
4	4	"su(3)"	12	92	0	2	0	0	0	0	0	0
4	4	"su(3)"	12	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	12	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	12	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	12	99	1	1	0	0	0	0	0	0
4	4	"su(3)"	12	100	0	1	0	0	0	0	0	0
4	4	"su(3)"	12	107	1	0	0	0	0	0	0	0
4	4	"su(3)"	13	3	1	0	0	2	0	0	0	0
4	4	"su(3)"	13	10	3	2	0	0	1	0	0	0
4	4	"su(3)"	13	11	2	2	0	0	1	0	0	0
4	4	"su(3)"	13	12	2	2	0	0	1	0	0	0
4	4	"su(3)"	13	13	1	2	0	0	1	0	0	0
4	4	"su(3)"	13	14	0	2	0	0	1	0	0	0
4	4	"su(3)"	13	17	2	1	1	1	0	0	0	0
4	4	"su(3)"	13	19	1	1	1	1	0	0	0	0
4	4	"su(3)"	13	19	2	1	0	0	1	0	0	0
4	4	"su(3)"	13	20	0	1	1	1	0	0	0	0
4	4	"su(3)"	13	21	1	1	0	0	1	0	0	0
4	4	"su(3)"	13	22	0	1	0	0	1	0	0	0
4	4	"su(3)"	13	27	1	0	1	1	0	0	0	0
4	4	"su(3)"	13	30	2	3	0	1	0	0	0	0
4	4	"su(3)"	13	31	1	3	0	1	0	0	0	0
4	4	"su(3)"	13	32	0	3	0	1	0	0	0	0
4	4	"su(3)"	13	35	1	2	2	0	0	0	0	0
4	4	"su(3)"	13	36	3	2	0	1	0	0	0	0
4	4	"su(3)"	13	37	2	2	0	1	0	0	0	0
4	4	"su(3)"	13	38	2	2	0	1	0	0	0	0
4	4	"su(3)"	13	39	1	2	0	1	0	0	0	0
4	4	"su(3)"	13	40	0	2	0	1	0	0	0	0
4	4	"su(3)"	13	43	1	1	2	0	0	0	0	0
4	4	"su(3)"	13	44	0	1	2	0	0	0	0	0
4	4	"su(3)"	13	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	13	45	2	1	0	1	0	0	0	0
4	4	"su(3)"	13	46	2	1	0	1	0	0	0	0
4	4	"su(3)"	13	47	1	1	0	1	0	0	0	0
4	4	"su(3)"	13	48	0	1	0	1	0	0	0	0
4	4	"su(3)"	13	54	2	3	1	0	0	0	0	0
4	4	"su(3)"	13	55	1	3	1	0	0	0	0	0
4	4	"su(3)"	13	61	2	2	1	0	0	0	0	0
4	4	"su(3)"	13	62	2	2	1	0	0	0	0	0
4	4	"su(3)"	13	63	1	2	1	0	0	0	0	0
4	4	"su(3)"	13	67	1	5	0	0	0	0	0	0
4	4	"su(3)"	13	68	3	1	1	0	0	0	0	0
4	4	"su(3)"	13	69	2	1	1	0	0	0	0	0
4	4	"su(3)"	13	70	2	1	1	0	0	0	0	0
4	4	"su(3)"	13	71	1	1	1	0	0	0	0	0
4	4	"su(3)"	13	72	0	1	1	0	0	0	0	0
4	4	"su(3)"	13	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	13	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	13	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	13	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	13	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	13	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	13	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	13	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	13	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	13	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	13	91	1	2	0	0	0	0	0	0
4	4	"su(3)"	13	92	0	2	0	0	0	0	0	0
4	4	"su(3)"	13	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	13	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	13	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	13	99	1	1	0	0	0	0	0	0
4	4	"su(3)"	13	100	0	1	0	0	0	0	0	0
4	4	"su(3)"	14	-9	2	1	1	0	1	0	0	0
4	4	"su(3)"	14	-7	1	1	1	0	1	0	0	0
4	4	"su(3)"	14	-6	0	1	1	0	1	0	0	0
4	4	"su(3)"	14	-5	1	1	0	2	0	0	0	0
4	4	"su(3)"	14	-4	0	1	0	2	0	0	0	0
4	4	"su(3)"	14	4	2	3	0	0	1	0	0	0
4	4	"su(3)"	14	5	1	3	0	0	1	0	0	0
4	4	"su(3)"	14	11	2	2	0	0	1	0	0	0
4	4	"su(3)"	14	12	2	2	0	0	1	0	0	0
4	4	"su(3)"	14	13	1	2	0	0	1	0	0	0
4	4	"su(3)"	14	14	0	2	0	0	1	0	0	0
4	4	"su(3)"	14	19	1	1	1	1	0	0	0	0
4	4	"su(3)"	14	19	2	1	0	0	1	0	0	0
4	4	"su(3)"	14	21	1	1	0	0	1	0	0	0
4	4	"su(3)"	14	22	0	1	0	0	1	0	0	0
4	4	"su(3)"	14	36	3	2	0	1	0	0	0	0
4	4	"su(3)"	14	37	2	2	0	1	0	0	0	0
4	4	"su(3)"	14	38	2	2	0	1	0	0	0	0
4	4	"su(3)"	14	39	1	2	0	1	0	0	0	0
4	4	"su(3)"	14	40	0	2	0	1	0	0	0	0
4	4	"su(3)"	14	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	14	46	2	1	0	1	0	0	0	0
4	4	"su(3)"	14	47	1	1	0	1	0	0	0	0
4	4	"su(3)"	14	61	2	2	1	0	0	0	0	0
4	4	"su(3)"	14	63	1	2	1	0	0	0	0	0
4	4	"su(3)"	14	64	0	2	1	0	0	0	0	0
4	4	"su(3)"	14	68	3	1	1	0	0	0	0	0
4	4	"su(3)"	14	69	2	1	1	0	0	0	0	0
4	4	"su(3)"	14	70	2	1	1	0	0	0	0	0
4	4	"su(3)"	14	71	1	1	1	0	0	0	0	0
4	4	"su(3)"	14	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	14	75	1	4	0	0	0	0	0	0
4	4	"su(3)"	14	80	3	3	0	0	0	0	0	0
4	4	"su(3)"	14	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	14	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	14	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	14	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	14	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	14	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	14	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	14	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	14	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	14	91	1	2	0	0	0	0	0	0
4	4	"su(3)"	14	92	0	2	0	0	0	0	0	0
4	4	"su(3)"	14	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	14	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	14	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	14	99	1	1	0	0	0	0	0	0
4	4	"su(3)"	15	-31	1	1	0	1	1	0	0	0
4	4	"su(3)"	15	-30	0	1	0	1	1	0	0	0
4	4	"su(3)"	15	38	2	2	0	1	0	0	0	0
4	4	"su(3)"	15	39	1	2	0	1	0	0	0	0
4	4	"su(3)"	15	43	1	1	2	0	0	0	0	0
4	4	"su(3)"	15	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	15	45	2	1	0	1	0	0	0	0
4	4	"su(3)"	15	46	2	1	0	1	0	0	0	0
4	4	"su(3)"	15	61	2	2	1	0	0	0	0	0
4	4	"su(3)"	15	62	2	2	1	0	0	0	0	0
4	4	"su(3)"	15	63	1	2	1	0	0	0	0	0
4	4	"su(3)"	15	68	3	1	1	0	0	0	0	0
4	4	"su(3)"	15	69	2	1	1	0	0	0	0	0
4	4	"su(3)"	15	70	2	1	1	0	0	0	0	0
4	4	"su(3)"	15	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	15	75	1	4	0	0	0	0	0	0
4	4	"su(3)"	15	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	15	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	15	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	15	85	5	2	0	0	0	0	0	0
4	4	"su(3)"	15	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	15	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	15	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	15	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	15	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	15	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	15	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	15	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	16	-57	1	1	0	0	2	0	0	0
4	4	"su(3)"	16	5	1	3	0	0	1	0	0	0
4	4	"su(3)"	16	18	2	1	1	1	0	0	0	0
4	4	"su(3)"	16	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	16	46	2	1	0	1	0	0	0	0
4	4	"su(3)"	16	55	1	3	1	0	0	0	0	0
4	4	"su(3)"	16	68	3	1	1	0	0	0	0	0
4	4	"su(3)"	16	70	2	1	1	0	0	0	0	0
4	4	"su(3)"	16	80	3	3	0	0	0	0	0	0
4	4	"su(3)"	16	81	3	3	0	0	0	0	0	0
4	4	"su(3)"	16	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	16	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	16	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	16	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	16	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	16	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	16	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	16	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	17	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	17	55	1	3	1	0	0	0	0	0
4	4	"su(3)"	17	62	2	2	1	0	0	0	0	0
4	4	"su(3)"	17	70	2	1	1	0	0	0	0	0
4	4	"su(3)"	17	75	1	4	0	0	0	0	0	0
4	4	"su(3)"	17	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	17	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	17	84	0	3	0	0	0	0	0	0
4	4	"su(3)"	17	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	17	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	17	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	17	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	17	91	1	2	0	0	0	0	0	0
4	4	"su(3)"	18	38	2	2	0	1	0	0	0	0
4	4	"su(3)"	18	62	2	2	1	0	0	0	0	0
4	4	"su(3)"	18	80	3	3	0	0	0	0	0	0
4	4	"su(3)"	18	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	18	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	18	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	18	85	5	2	0	0	0	0	0	0
4	4	"su(3)"	18	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	18	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	18	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	18	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	18	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	18	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	18	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	19	60	3	2	1	0	0	0	0	0
4	4	"su(3)"	19	81	3	3	0	0	0	0	0	0
4	4	"su(3)"	19	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	19	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	19	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	19	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	19	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	19	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	19	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	19	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	20	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	20	84	0	3	0	0	0	0	0	0
4	4	"su(3)"	20	85	5	2	0	0	0	0	0	0
4	4	"su(3)"	20	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	20	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	20	91	1	2	0	0	0	0	0	0
4	4	"su(3)"	21	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	21	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	21	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	21	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	22	73	2	4	0	0	0	0	0	0
4	4	"su(3)"	22	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	22	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	22	91	1	2	0	0	0	0	0	0
4	4	"su(3)"	22	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	23	37	3	2	0	1	0	0	0	0
4	4	"su(3)"	23	68	3	1	1	0	0	0	0	0
4	4	"su(3)"	23	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	23	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	23	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	23	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	23	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	23	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	23	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	24	44	3	1	0	1	0	0	0	0
4	4	"su(3)"	24	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	25	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	25	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	26	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	26	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	27	45	2	1	0	1	0	0	0	0
4	4	"su(3)"	27	89	3	2	0	0	0	0	0	0
4	4	"su(3)"	28	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	29	46	2	1	0	1	0	0	0	0
4	4	"su(3)"	29	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	29	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	29	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	29	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	30	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	30	82	2	3	0	0	0	0	0	0
4	4	"su(3)"	30	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	30	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	31	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	31	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	31	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	32	61	2	2	1	0	0	0	0	0
4	4	"su(3)"	32	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	33	83	1	3	0	0	0	0	0	0
4	4	"su(3)"	33	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	33	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	33	90	2	2	0	0	0	0	0	0
4	4	"su(3)"	36	11	2	2	0	0	1	0	0	0
4	4	"su(3)"	38	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	38	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	40	71	1	1	1	0	0	0	0	0
4	4	"su(3)"	40	87	4	2	0	0	0	0	0	0
4	4	"su(3)"	42	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	42	97	2	1	0	0	0	0	0	0
4	4	"su(3)"	45	74	2	4	0	0	0	0	0	0
4	4	"su(3)"	48	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	52	88	3	2	0	0	0	0	0	0
4	4	"su(3)"	54	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	55	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	63	36	3	2	0	1	0	0	0	0
4	4	"su(3)"	66	81	2	3	0	0	0	0	0	0
4	4	"su(3)"	75	98	2	1	0	0	0	0	0	0
4	4	"su(3)"	78	69	2	1	1	0	0	0	0	0
4	4	"su(3)"	88	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	90	86	4	2	0	0	0	0	0	0
4	4	"su(3)"	96	89	2	2	0	0	0	0	0	0
4	4	"su(3)"	96	96	3	1	0	0	0	0	0	0
4	4	"su(3)"	96	97	2	1	0	0	0	0	0	0
4	5	"0"	10	99	1	2	0	0	0	0	0	0
4	5	"0"	10	100	0	2	0	0	0	0	0	0
4	5	"0"	10	105	2	1	0	0	0	0	0	0
4	5	"0"	10	107	1	1	0	0	0	0	0	0
4	5	"0"	10	108	0	1	0	0	0	0	0	0
