"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
54	9	59	266	3	1	0	0	0	0	0	0	"s1:54→1 / s3:54→2 / s4:54→2"	"s2:53→1 / s3:1→1 / s4:1→1"
54	9	65	266	3	1	0	0	0	0	0	0	"s1:54→1 / s3:54→1 / s4:54→2"	"s2:53→1 / s3:1→1 / s4:1→1"
54	12	58	260	1	3	0	0	0	0	0	0	"s1:54→1 / s2:1→1, 54→1 / s3:1→1, 54→1 / s4:1→1, 54→1"	"s4:55→1"
54	12	58	266	2	2	0	0	0	0	0	0	"{s1:54→1 / s2:1→1, 54→1 / s3:1→1, 54→1 / s4:1→1, 54→1, s1:54→1 / s2:1→1, 54→1 / s3:1→1, 54→1 / s4:1→2, 54→2}"	"{s3:55→1 / s4:55→1, s3:55→1 / s4:55→1}"
54	12	58	267	2	2	0	0	0	0	0	0	"s1:54→1 / s2:1→1, 54→1 / s3:1→1, 54→1 / s4:1→1, 54→1"	"s3:56→1 / s4:55→1"
54	12	59	266	2	2	0	0	0	0	0	0	"s1:54→1 / s2:1→1, 54→1 / s3:1→1, 54→1 / s4:1→1, 54→2"	"s3:55→1 / s4:55→1"
54	12	62	266	2	2	0	0	0	0	0	0	"s1:54→1 / s2:1→1, 54→1 / s3:54→1 / s4:1→1, 54→2"	"s3:56→1 / s4:56→1"
54	12	63	260	1	3	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1"	"s4:57→1"
54	12	63	266	2	2	0	0	0	0	0	0	"{s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1, s1:54→1 / s2:54→1 / s3:54→1 / s4:54→2}"	"{s3:56→1 / s4:56→1, s3:56→1 / s4:56→1}"
54	12	63	267	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1"	"s3:56→1 / s4:55→1"
54	12	64	253	0	4	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1"	""
54	12	69	267	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:1→1, 54→1 / s4:1→1, 54→1"	"s3:56→1 / s4:55→1"
54	12	70	266	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:1→1, 54→1 / s4:1→1, 54→2"	"s3:56→1 / s4:56→1"
54	12	70	267	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:1→1, 54→1 / s4:1→1, 54→1"	"s3:55→1 / s4:56→1"
54	12	71	266	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:1→1, 54→1 / s4:1→1, 54→1"	"s3:56→1 / s4:56→1"
54	12	75	266	2	2	0	0	0	0	0	0	"s1:54→1 / s2:1→1, 54→1 / s3:54→1 / s4:54→1"	"s3:56→1 / s4:56→1"
54	12	89	266	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:1→1, 54→2"	"s3:56→1 / s4:56→1"
54	12	113	260	1	3	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:1→1, 54→1 / s4:1→1, 54→1"	"s4:56→1"
54	48	63	233	0	4	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1"	""
54	48	63	240	1	3	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1"	"s4:57→1"
54	48	63	246	2	2	0	0	0	0	0	0	"{s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1, s1:54→1 / s2:54→1 / s3:54→1 / s4:54→2}"	"{s3:56→1 / s4:56→1, s3:56→1 / s4:56→1}"
54	48	63	247	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:54→1"	"s3:56→1 / s4:55→1"
54	48	72	246	2	2	0	0	0	0	0	0	"s1:54→1 / s2:54→1 / s3:54→1 / s4:1→1, 54→2"	"s3:56→1 / s4:56→1"
