"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
54	3	"4 e8+4 f4+8(g2+su(2))"	"4 e8+e7'+4 f4+10(g2+su(2))"	58	171	0	2	0	0	0	1	0	0	"[""s1:54->1""]"	"[""s2:4->1 / s3:1->1""]"
54	3	"4 e8+4 f4+8(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	59	143	0	2	0	0	0	0	1	0	"[""s1:54->1""]"	"[""s2:4->1 / s3:1->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+10(g2+su(2))"	58	171	1	1	0	0	0	1	0	0	"[""s1:54->1 / s2:1->1 / s3:1->2, 54->1""]"	"[""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+10(g2+su(2))"	59	171	1	1	0	0	0	1	0	0	"[""s1:54->1 / s2:1->1 / s3:1->1, 54->1"",""s1:54->1 / s2:1->1 / s3:1->3, 54->1"",""s1:54->1 / s2:1->1 / s3:1->4, 54->1""]"	"[""s3:56->1"",""s3:56->1"",""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	59	143	1	1	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->2, 54->1"",""s1:54->1 / s2:1->1 / s3:1->3, 54->1""]"	"[""s3:56->1"",""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	60	143	1	1	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->1, 54->1"",""s1:54->1 / s2:1->1 / s3:1->4, 54->1""]"	"[""s3:56->1"",""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	63	143	1	1	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->1""]"	"[""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	69	143	1	1	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->2""]"	"[""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	74	143	1	1	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->3""]"	"[""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	78	143	1	1	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->4""]"	"[""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	80	143	1	1	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->5""]"	"[""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+2 su(3)+9(g2+su(2))"	62	164	0	2	0	0	0	1	0	0	"[""s1:54->1 / s2:1->1 / s3:1->1""]"	"[""""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+2 su(3)+9(g2+su(2))"	60	136	0	2	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->1""]"	"[""""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+2 su(3)+9(g2+su(2))"	65	136	0	2	0	0	0	0	1	0	"[""s1:54->1 / s2:1->1 / s3:1->2""]"	"[""""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	63	28	1	1	0	0	0	0	0	1	"[""s1:54->1 / s2:1->1 / s3:1->1""]"	"[""s3:56->1""]"
54	12	"4 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	64	28	1	1	0	0	0	0	0	1	"[""s1:54->1 / s2:1->1 / s3:1->2"",""s1:54->1 / s2:1->1 / s3:1->3"",""s1:54->1 / s2:1->1 / s3:1->4"",""s1:54->1 / s2:1->1 / s3:1->5""]"	"[""s3:56->1"",""s3:56->1"",""s3:56->1"",""s3:56->1""]"
