"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"
54	5	"4 e8+5 f4+su(3)+7(g2+su(2))"	"4 e8+5 f4+8(g2+su(2))"	60	242	1	0	0	0	0	0	0	0
54	7	"4 e8+5 f4+su(3)+7(g2+su(2))"	"4 e8+5 f4+8(g2+su(2))"	60	242	1	0	0	0	0	0	0	0
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7'+4 f4+10(g2+su(2))"	59	171	1	1	0	0	0	1	0	0
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	60	143	1	1	0	0	0	0	1	0
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	78	143	1	1	0	0	0	0	1	0
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+10(g2+su(2))"	80	143	1	1	0	0	0	0	1	0
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+su(3)+9(g2+su(2))"	73	144	0	1	0	0	0	0	1	0
54	12	"4 e8+4 f4+9(g2+su(2))"	"4 e8+e7+4 f4+su(3)+9(g2+su(2))"	76	144	0	1	0	0	0	0	1	0
54	12	"4 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+10(g2+su(2))"	64	28	1	1	0	0	0	0	0	1
54	12	"4 e8+4 f4+9(g2+su(2))"	"5 e8+4 f4+su(3)+9(g2+su(2))"	64	29	0	1	0	0	0	0	0	1
54	13	"4 e8+5 f4+su(3)+7(g2+su(2))"	"4 e8+5 f4+8(g2+su(2))"	60	242	1	0	0	0	0	0	0	0
54	15	"4 e8+5 f4+su(3)+7(g2+su(2))"	"4 e8+5 f4+8(g2+su(2))"	60	242	1	0	0	0	0	0	0	0
54	18	"4 e8+4 f4+so(8)+su(3)+8(g2+su(2))"	"4 e8+4 f4+so(8)+9(g2+su(2))"	59	257	1	0	0	0	0	0	0	0
54	22	"4 e8+4 f4+so(8)+su(3)+8(g2+su(2))"	"4 e8+4 f4+so(8)+9(g2+su(2))"	59	257	1	0	0	0	0	0	0	0
54	29	"4 e8+4 f4+so(8)+2 su(3)+8(g2+su(2))"	"4 e8+4 f4+so(8)+su(3)+9(g2+su(2))"	59	249	1	0	0	0	0	0	0	0
54	30	"4 e8+4 f4+so(8)+9(g2+su(2))"	"4 e8+4 f4+so(8)+8(g2+su(2))+so(7)+2 su(2)"	59	255	1	0	0	0	0	0	0	0
54	33	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	61	265	1	0	0	0	0	0	0	0
54	33	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	62	265	1	0	0	0	0	0	0	0
54	34	"4 e8+4 f4+so(8)+su(3)+8(g2+su(2))"	"4 e8+4 f4+so(8)+9(g2+su(2))"	59	257	1	0	0	0	0	0	0	0
54	36	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	61	265	1	0	0	0	0	0	0	0
54	36	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	62	265	1	0	0	0	0	0	0	0
54	40	"4 e8+4 f4+so(8)+2 su(3)+8(g2+su(2))"	"4 e8+4 f4+so(8)+su(3)+9(g2+su(2))"	59	249	1	0	0	0	0	0	0	0
54	40	"4 e8+4 f4+so(8)+2 su(3)+8(g2+su(2))"	"4 e8+4 f4+so(8)+su(3)+9(g2+su(2))"	60	249	1	0	0	0	0	0	0	0
54	45	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	61	265	1	0	0	0	0	0	0	0
54	45	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	62	265	1	0	0	0	0	0	0	0
54	46	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	61	265	1	0	0	0	0	0	0	0
54	46	"3 e8+2 e7+4 f4+9(g2+su(2))"	"3 e8+2 e7+4 f4+8(g2+su(2))+so(7)+2 su(2)"	62	265	1	0	0	0	0	0	0	0
54	50	"4 e8+4 f4+so(8)+su(3)+9(g2+su(2))"	"4 e8+4 f4+so(8)+su(3)+8(g2+su(2))+so(7)+2 su(2)"	59	247	1	0	0	0	0	0	0	0
54	89	"4 e8+3 f4+3 so(8)+su(3)+8(g2+su(2))"	"4 e8+3 f4+3 so(8)+9(g2+su(2))"	59	253	1	0	0	0	0	0	0	0
