"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
11	1	11	64	0	0	0	0	0	0	1	0	"""s1:11→1"""	""""""
11	1	11	92	0	0	0	0	0	1	0	0	"""s1:11→1"""	""""""
11	1	11	119	0	0	0	0	1	0	0	0	"""s1:11→1"""	""""""
11	1	11	145	0	0	0	1	0	0	0	0	"""s1:11→1"""	""""""
11	1	11	169	0	0	1	0	0	0	0	0	"""s1:11→1"""	""""""
11	1	11	189	0	1	0	0	0	0	0	0	"{""s1:1→0, 11→1"", ""s1:1→1, 11→0""}"	"{"""", """"}"
11	1	12	181	0	2	0	0	0	0	0	0	"""s1:1→0, 11→1 / s2:1→1, 11→0"""	""""""
11	1	13	161	0	1	1	0	0	0	0	0	"""s1:11→1 / s2:1→1, 11→0"""	""""""
11	1	13	188	1	1	0	0	0	0	0	0	"{""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0"", ""s1:1→1, 11→0 / s2:3→0, 11→1""}"	"{""s2:12→1"", ""s2:12→1""}"
11	1	13	189	0	1	0	0	0	0	0	0	"""s1:1→1, 11→1"""	""""""
11	1	14	137	0	1	0	1	0	0	0	0	"""s1:11→1 / s2:1→1"""	""""""
11	1	14	186	2	1	0	0	0	0	0	0	"{""s1:1→0, 11→1 / s2:1→0, 3→1, 11→1 / s3:1→1, 11→0"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→1, 3→1, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→2, 3→1, 11→2""}"	"{""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1""}"
11	1	14	188	1	1	0	0	0	0	0	0	"{""s1:1→0, 11→1 / s2:1→0, 3→1, 11→1"", ""s1:1→0, 11→1 / s2:1→0, 3→2, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 3→1, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 3→1, 11→2"", ""s1:1→0, 11→1 / s2:1→2, 3→1, 11→2"", ""s1:1→1, 11→0 / s2:3→1, 11→3"", ""s1:1→1, 11→0 / s2:3→1, 11→4"", ""s1:1→1, 11→1 / s2:3→1, 11→1"", ""s1:1→1, 11→1 / s2:3→1, 11→2"", ""s1:1→1, 11→1 / s2:3→1, 11→3"", ""s1:1→1, 11→1 / s2:3→1, 11→4"", ""s1:1→1, 11→1 / s2:3→2, 11→3""}"	"{""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1""}"
11	1	15	111	0	1	0	0	1	0	0	0	"""s1:11→1 / s2:1→1"""	""""""
11	1	15	160	1	1	1	0	0	0	0	0	"{""s1:11→1 / s2:1→1, 11→0 / s3:3→1, 11→1"", ""s1:11→1 / s2:1→1, 11→0 / s3:3→1, 11→2"", ""s1:11→1 / s2:1→1, 11→0 / s3:3→2, 11→2"", ""s1:11→1 / s2:1→1, 11→0 / s3:3→2, 11→3""}"	"{""s3:13→1"", ""s3:13→1"", ""s3:13→1"", ""s3:13→1""}"
11	1	15	180	1	2	0	0	0	0	0	0	"{""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→1, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→1, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→1, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→1, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→1, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→1, 11→4"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→2, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→2, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 11→0 / s3:3→2, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 11→1 / s3:3→1, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 11→1 / s3:3→1, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 11→1 / s3:3→1, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 11→1 / s3:3→1, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 11→1 / s3:3→1, 11→4"", ""s1:1→0, 11→1 / s2:1→1, 11→1 / s3:3→1, 11→4""}"	"{""s3:12→1"", ""s3:12→1"", ""s3:13→1"", ""s3:12→1"", ""s3:13→1"", ""s3:13→1"", ""s3:12→1"", ""s3:12→1"", ""s3:13→1"", ""s3:12→1"", ""s3:13→1"", ""s3:12→1"", ""s3:13→1"", ""s3:12→1"", ""s3:13→1""}"
11	1	15	181	0	2	0	0	0	0	0	0	"""s1:1→0, 11→1 / s2:1→1, 11→1"""	""""""
11	1	15	186	2	1	0	0	0	0	0	0	"{""s1:1→0, 11→1 / s2:1→0, 3→1, 11→2 / s3:1→1, 11→0"", ""s1:1→0, 11→1 / s2:1→0, 3→1, 11→3 / s3:1→1, 11→1"", ""s1:1→0, 11→1 / s2:1→0, 3→1, 11→4 / s3:1→1, 11→1"", ""s1:1→0, 11→1 / s2:1→0, 3→2, 11→2 / s3:1→1, 11→0"", ""s1:1→0, 11→1 / s2:1→0, 3→2, 11→3 / s3:1→1, 11→0"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→1, 3→0, 11→0"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→1, 3→0, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→1, 3→1, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→1, 3→1, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→1, 3→2, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→2, 3→0, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→2, 3→0, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→2, 3→1, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→0 / s3:1→3, 3→0, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→1 / s3:1→2, 3→0, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→1 / s3:1→2, 3→0, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→1 / s3:1→3, 3→0, 11→2""}"	"{""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1"", ""s2:12→1 / s3:12→1""}"
11	1	15	188	1	1	0	0	0	0	0	0	"{""s1:1→0, 11→1 / s2:1→0, 3→1, 11→2"", ""s1:1→0, 11→1 / s2:1→0, 3→1, 11→3"", ""s1:1→0, 11→1 / s2:1→0, 3→1, 11→4"", ""s1:1→0, 11→1 / s2:1→0, 3→2, 11→2"", ""s1:1→0, 11→1 / s2:1→1, 3→0, 11→1"", ""s1:1→0, 11→1 / s2:1→1, 3→1, 11→3"", ""s1:1→0, 11→1 / s2:1→1, 3→2, 11→2"", ""s1:1→0, 11→1 / s2:1→2, 3→0, 11→1"", ""s1:1→0, 11→1 / s2:1→2, 3→0, 11→2"", ""s1:1→0, 11→1 / s2:1→2, 3→1, 11→1"", ""s1:1→0, 11→1 / s2:1→3, 3→0, 11→1"", ""s1:1→0, 11→1 / s2:1→3, 3→0, 11→2"", ""s1:1→1, 11→0 / s2:3→1, 11→1"", ""s1:1→1, 11→0 / s2:3→1, 11→2"", ""s1:1→1, 11→0 / s2:3→2, 11→2"", ""s1:1→1, 11→0 / s2:3→2, 11→3"", ""s1:1→1, 11→1 / s2:3→0, 11→1"", ""s1:1→1, 11→1 / s2:3→2, 11→2"", ""s1:1→1, 11→2 / s2:3→1, 11→3"", ""s1:1→1, 11→2 / s2:3→1, 11→4""}"	"{""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1"", ""s2:12→1""}"
11	1	15	189	0	1	0	0	0	0	0	0	"""s1:1→1, 11→2"""	""""""
11	1	16	84	0	1	0	0	0	1	0	0	"""s1:11→1 / s2:1→1"""	""""""
