"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
59	1	60	236	0	0	0	0	0	0	1	0	"{""s1:1→1, 59→0"", ""s1:1→1, 59→1""}"	""
59	1	60	264	0	0	0	0	0	1	0	0	"{""s1:1→1, 59→0"", ""s1:1→1, 59→1""}"	""
59	1	61	186	0	0	0	0	1	1	0	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	61	208	0	0	1	0	0	0	1	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	61	212	0	0	0	1	0	1	0	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	61	213	0	0	0	0	2	0	0	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	61	228	0	1	0	0	0	0	1	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	61	239	0	0	0	1	1	0	0	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	62	158	0	0	0	0	1	0	1	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	62	159	0	0	0	0	0	2	0	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	62	184	0	0	0	1	0	0	1	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	62	186	0	0	0	0	1	1	0	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	62	228	0	1	0	0	0	0	1	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	62	236	0	0	1	0	0	1	0	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	62	239	0	0	0	1	1	0	0	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	63	131	0	0	0	0	0	1	1	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	63	158	0	0	0	0	1	0	1	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	63	236	0	0	1	0	0	1	0	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	1	64	131	0	0	0	0	0	1	1	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	1	65	103	0	0	0	0	0	0	2	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	2	60	122	0	0	0	0	0	0	0	1	"""s1:59→1"""	""
59	2	60	237	0	0	0	0	0	0	1	0	"""s1:59→1"""	""
59	2	60	265	0	0	0	0	0	1	0	0	"""s1:59→1"""	""
59	2	61	185	0	0	0	1	0	0	1	0	"""s1:59→1 / s2:1→1"""	""
59	2	61	187	0	0	0	0	1	1	0	0	"""s1:59→1 / s2:1→1"""	""
59	2	61	209	0	0	1	0	0	0	1	0	"""s1:59→1 / s2:1→1"""	""
59	2	61	213	0	0	0	1	0	1	0	0	"""s1:59→1 / s2:1→1"""	""
59	2	61	214	0	0	0	0	2	0	0	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	2	61	229	0	1	0	0	0	0	1	0	"""s1:59→1 / s2:1→1"""	""
59	2	61	236	1	0	0	0	0	0	1	0	"{""s1:59→1 / s2:1→0, 59→0"", ""s1:59→1 / s2:1→2, 59→1"", ""s1:59→1 / s2:1→3, 59→1"", ""s1:59→1 / s2:1→4, 59→1""}"	"{""s2:2→1"", ""s2:2→1"", ""s2:2→1"", ""s2:2→1""}"
59	2	61	240	0	0	0	1	1	0	0	0	"""s1:1→0, 59→1 / s2:1→1"""	""
59	2	61	264	1	0	0	0	0	1	0	0	"{""s1:59→1 / s2:1→1, 59→1"", ""s1:59→1 / s2:1→2, 59→1"", ""s1:59→1 / s2:1→3, 59→1""}"	"{""s2:2→1"", ""s2:2→1"", ""s2:2→1""}"
59	2	62	159	0	0	0	0	1	0	1	0	"""s1:59→1 / s2:1→1"""	""
59	2	62	208	1	0	1	0	0	0	1	0	"""s1:59→1 / s2:1→1 / s3:1→1, 59→1"""	"""s3:2→1"""
59	2	62	236	1	0	0	0	0	0	1	0	"""s1:59→1 / s2:1→1, 59→1"""	"""s2:2→1"""
59	2	62	236	1	0	1	0	0	1	0	0	"""s1:59→1 / s2:1→1 / s3:1→1, 59→1"""	"""s3:2→1"""
59	2	62	237	0	0	1	0	0	1	0	0	"""s1:59→1 / s2:1→1"""	""
59	2	63	114	0	1	0	0	0	0	0	1	"""s1:59→1 / s2:1→1"""	""
59	2	63	240	0	0	0	1	1	0	0	0	"""s1:1→1, 59→0 / s2:59→1"""	""
59	2	63	264	1	0	0	0	0	1	0	0	"""s1:59→1 / s2:1→0, 59→1"""	"""s2:2→1"""
59	2	64	121	1	0	0	0	0	0	0	1	"""s1:59→1 / s2:1→0"""	"""s2:2→1"""
59	2	64	184	1	0	0	1	0	0	1	0	"""s1:59→1 / s2:1→1 / s3:59→1"""	"""s3:2→1"""
59	2	64	212	1	0	0	1	0	1	0	0	"""s1:59→1 / s2:1→1 / s3:59→1"""	"""s3:2→1"""
59	2	64	228	1	1	0	0	0	0	1	0	"""s1:59→1 / s2:1→1 / s3:1→2, 59→1"""	"""s3:2→1"""
59	2	64	236	1	0	0	0	0	0	1	0	"""s1:59→1 / s2:1→0, 59→1"""	"""s2:2→1"""
59	2	65	94	0	0	1	0	0	0	0	1	"""s1:59→1 / s2:1→1"""	""
59	2	65	113	1	1	0	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→0"""	"""s3:2→1"""
59	2	65	121	1	0	0	0	0	0	0	1	"""s1:59→1 / s2:1→1"""	"""s2:2→1"""
59	2	66	44	0	0	0	0	1	0	0	1	"""s1:59→1 / s2:1→1"""	""
59	2	66	70	0	0	0	1	0	0	0	1	"""s1:59→1 / s2:1→1"""	""
59	2	66	93	1	0	1	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→0"""	"""s3:2→1"""
59	2	66	105	1	2	0	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→1 / s4:1→0"""	"""s4:2→1"""
59	2	66	106	0	2	0	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→1"""	""
59	2	66	112	2	1	0	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→0 / s4:1→1"""	"""s3:2→1 / s4:61→1"""
59	2	66	113	1	1	0	0	0	0	0	1	"{""s1:59→1 / s2:1→1 / s3:1→1"", ""s1:59→1 / s2:1→2 / s3:1→0""}"	"{""s3:2→1"", ""s3:2→1""}"
59	2	66	114	0	1	0	0	0	0	0	1	"""s1:59→1 / s2:1→2"""	""
59	2	66	121	1	0	0	0	0	0	0	1	"{""s1:59→1 / s2:1→2"", ""s1:59→1 / s2:1→3""}"	"{""s2:2→1"", ""s2:2→1""}"
59	2	67	69	1	0	0	1	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:∅"""	"""s3:2→1"""
59	2	67	86	0	1	1	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→1"""	""
59	2	67	93	1	0	1	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→1"""	"""s3:2→1"""
59	2	67	98	0	3	0	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→1 / s4:1→1"""	""
59	2	67	105	1	2	0	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→1 / s4:1→1"""	"""s4:2→1"""
59	2	67	112	2	1	0	0	0	0	0	1	"""s1:59→1 / s2:1→1 / s3:1→1 / s4:1→1"""	"""s3:61→1 / s4:2→1"""
