"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"OnMinus1"	"OnIsland"
93	7	94	269	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
93	12	94	186	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
93	12	97	158	0	0	1	0	0	0	0	1	"""s1:1→1 / s2:93→1"""	""""""
93	12	96	178	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:93→1"""	""""""
93	12	101	170	0	2	0	0	0	0	0	1	"""s1:1→1 / s2:93→1 / s3:93→1"""	""""""
93	12	100	177	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:93→1 / s3:91→1, 93→0"""	"""s3:95→1"""
93	12	104	177	1	1	0	0	0	0	0	1	"""s1:1→1 / s2:93→1 / s3:91→1, 93→1"""	"""s3:95→1"""
93	14	96	247	0	0	0	0	2	0	0	0	"""s1:1→0, 93→1 / s2:1→1"""	""""""
93	15	98	247	0	0	0	1	1	0	0	0	"""s1:93→1 / s2:1→1"""	""""""
93	26	94	178	0	0	0	0	0	0	0	1	"""s1:1→1"""	""""""
93	26	99	170	0	1	0	0	0	0	0	1	"""s1:1→1 / s2:92→1"""	""""""
93	26	96	177	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:90→0, 92→0"""	"""s2:93→1"""
93	26	101	177	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:90→0, 92→1"""	"""s2:93→1"""
93	26	99	177	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:90→1, 92→0"""	"""s2:93→1"""
93	26	99	177	1	0	0	0	0	0	0	1	"""s1:1→1 / s2:90→1, 92→1"""	"""s2:93→1"""
93	27	94	273	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
93	27	96	245	0	0	1	0	0	0	1	0	"""s1:1→1 / s2:93→1"""	""""""
93	28	94	268	0	0	0	0	0	0	1	0	"""s1:1→1"""	""""""
93	30	94	158	0	0	1	0	0	0	0	0	"""s1:1→1"""	""""""
93	30	94	178	0	1	0	0	0	0	0	0	"""s1:1→1"""	""""""
93	30	100	178	0	1	0	0	0	0	0	0	"""s1:1→2"""	""""""
93	30	102	178	0	1	0	0	0	0	0	0	"""s1:1→3"""	""""""
93	30	100	170	0	2	0	0	0	0	0	0	"""s1:1→1 / s2:1→1"""	""""""
93	30	99	177	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→0, 3→1"""	"""s2:94→1"""
93	30	99	177	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1, 3→1"""	"""s2:94→1"""
93	30	100	177	1	1	0	0	0	0	0	0	"""s1:1→1 / s2:1→1, 3→0"""	"""s2:94→1"""
93	45	96	200	0	0	0	0	0	0	0	2	"""s1:1→0, 93→1 / s2:1→1"""	""""""
93	46	96	165	0	0	0	0	0	0	2	0	"""s1:1→0, 93→1 / s2:1→1"""	""""""
93	46	96	193	0	0	0	0	0	1	1	0	"""s1:1→1, 93→0 / s2:93→1"""	""""""
93	46	95	220	0	0	0	0	1	0	1	0	"""s1:1→1, 93→0 / s2:93→1"""	""""""
93	46	96	246	0	0	0	1	0	0	1	0	"""s1:1→1, 93→0 / s2:93→1"""	""""""
93	46	95	221	0	0	0	0	0	2	0	0	"""s1:1→0, 93→1 / s2:1→1"""	""""""
93	46	95	248	0	0	0	0	1	1	0	0	"""s1:1→1, 93→0 / s2:93→1"""	""""""
